Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
RALYH;198.90;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%75;198.91;198.87;185.96;174.12;164.55;205.10;227.16;255.22;675.0;0.33
AGHOL;26.80;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;26.83;26.76;26.69;26.40;25.98;26.99;27.35;27.94;670.0;0.75
CCOLA;55.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;55.13;54.85;54.08;52.87;51.89;56.05;58.32;61.20;670.0;0.87
MAGEN;32.48;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;32.65;32.25;30.25;28.73;27.50;32.70;35.53;39.13;670.0;0.74
GESAN;49.20;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;49.69;48.71;48.54;47.87;47.20;49.36;50.70;52.24;660.0;1.0
MGROS;495.38;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%37;496.48;494.25;486.11;477.31;470.19;500.34;516.75;537.62;660.0;0.97
TTKOM;55.80;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%29;56.27;55.45;55.73;55.13;54.65;56.70;57.82;59.23;660.0;1.34
YEOTK;36.76;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;37.24;36.12;36.60;;;37.18;37.63;37.95;660.0;0.75
EFOR;25.00;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%81;25.04;24.76;23.86;22.85;22.03;25.50;27.39;29.78;650.0;0.17
KLRHO;135.80;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%63;135.83;135.77;126.70;114.38;102.05;141.95;166.60;195.01;650.0;1.0
