Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
TTRAK;685.75;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;686.53;684.10;682.47;665.73;652.21;709.53;740.71;780.38;670.0;0.47
TUPRS;119.29;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;119.32;119.26;118.69;117.74;116.39;119.64;120.81;122.71;660.0;1.35
GESAN;77.80;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;78.16;77.44;76.44;74.98;73.51;78.26;81.20;84.59;650.0;1.0
GRSEL;73.96;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;75.64;71.55;73.24;71.36;69.83;76.29;79.81;84.28;650.0;0.7
PETKM;21.72;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;21.73;21.71;21.57;21.18;20.86;22.20;22.93;23.86;650.0;1.0
TKFEN;41.58;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;41.64;41.50;41.27;40.63;40.11;42.30;43.49;45.01;650.0;0.67
TUKAS;2.75;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;2.75;2.74;2.65;2.59;2.54;2.86;3.00;3.16;650.0;0.98
AKSA;7.03;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%41;7.03;7.02;6.96;6.90;6.84;7.03;7.14;7.27;640.0;0.74
FROTO;77.41;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%38;77.43;77.41;76.40;74.98;73.84;78.69;81.33;84.68;640.0;3.22
CANTE;2.41;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;2.42;2.40;2.40;2.38;2.36;2.42;2.47;2.51;620.0;0.63
EUPWR;59.83;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;60.13;59.64;59.47;58.33;57.20;60.87;63.13;65.74;620.0;1.53
BRYAT;2494.32;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;2496.51;2492.14;2464.91;2432.21;2399.50;2505.37;2570.78;2646.16;155.0;1.0
ENJSA;50.89;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%58;51.33;50.48;48.85;47.59;46.58;53.23;56.22;59.51;155.0;1.08
TAVHL;138.30;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;138.75;138.05;133.56;129.77;126.70;139.70;146.77;155.77;155.0;1.8
VESTL;61.45;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;61.85;60.96;59.55;57.53;55.51;62.05;66.10;70.76;155.0;0.82
DOAS;206.06;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%36;206.40;205.84;203.31;200.32;197.90;208.14;213.71;220.79;145.0;1.55
EGEEN;10804.96;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;10807.28;10803.39;10786.12;10660.96;10501.53;10874.03;10961.94;11070.71;145.0;1.48
