Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
VAKBN;25.28;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;25.32;25.23;25.16;24.58;24.11;26.10;27.18;28.56;660.0;0.8
ENERY;6.78;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;6.82;6.71;6.52;5.93;5.46;7.46;8.55;9.94;640.0;0.53
MAGEN;13.51;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%60;13.52;13.50;13.21;12.79;12.37;13.72;14.56;15.52;635.0;0.67
ASELS;148.21;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;148.31;148.17;147.40;145.47;143.92;150.51;154.09;158.66;155.0;2.4
HALKB;23.58;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;23.81;23.32;23.15;22.62;22.20;24.00;24.98;26.22;155.0;0.88
ARCLK;117.20;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;117.34;117.04;117.18;116.50;;117.72;118.10;118.48;145.0;0.88
KUYAS;65.00;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;65.04;64.95;59.16;54.62;50.95;66.50;74.96;85.72;140.0;0.8
GARAN;119.60;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%37;119.69;119.55;119.13;116.43;114.25;123.50;128.53;134.93;135.0;1.8
PASEU;85.40;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;85.70;85.30;77.10;66.58;58.08;94.10;113.69;138.62;135.0;3.0
SKBNK;5.76;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;5.81;5.68;5.60;5.48;5.39;5.79;6.01;6.29;135.0;0.62
EKGYO;16.84;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%46;16.96;16.73;15.97;15.41;14.95;16.89;17.95;19.29;130.0;1.09
QUAGR;6.08;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%54;6.31;6.07;5.64;5.22;4.88;6.31;7.09;8.08;130.0;23.0
TAVHL;246.20;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%28;247.25;245.63;244.97;243.22;241.80;247.80;251.06;255.22;130.0;1.84
TABGD;174.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%49;175.03;172.45;173.37;172.62;171.88;174.30;175.80;177.53;125.0;0.66
AKBNK;60.95;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;61.00;60.91;58.90;57.32;56.05;61.45;64.39;68.12;120.0;1.25
GENIL;153.49;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;153.56;153.37;149.11;145.50;141.90;153.57;160.78;169.09;120.0;0.58
KLRHO;73.45;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%55;74.17;72.84;66.81;59.11;52.89;79.25;93.59;111.84;120.0;1.18
SAHOL;81.60;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%38;81.64;81.55;81.33;80.33;79.32;82.58;84.60;86.93;120.0;0.8
TUREX;23.00;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%77;24.89;22.15;22.15;20.22;18.29;24.89;28.38;;120.0;2.22
YKBNK;28.00;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%46;28.02;27.98;27.77;27.17;26.69;28.74;29.86;31.27;120.0;1.0
TKFEN;119.24;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%59;119.27;119.19;119.04;;;121.47;123.37;124.71;115.0;0.69
ISCTR;11.69;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%44;11.73;11.56;11.56;11.42;11.27;11.73;12.01;12.33;110.0;0.31
PGSUS;239.90;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%53;242.90;236.63;236.63;231.71;228.25;242.90;;;105.0;0.92
TUKAS;2.68;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%48;2.69;2.66;2.66;2.62;2.56;2.69;2.74;2.82;105.0;0.5
TUPRS;129.24;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%52;129.41;129.03;126.95;121.64;;131.12;134.05;136.98;105.0;0.81
