Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
YKBNK;33.22;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;33.27;33.18;33.14;32.64;32.00;33.49;33.84;34.28;650.0;1.25
TOASO;311.60;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%56;311.76;311.45;297.95;278.11;262.07;330.02;366.99;414.01;635.0;1.12
TRENJ;40.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;40.02;39.98;39.83;39.56;39.20;40.03;40.23;40.47;630.0;1.0
TRMET;56.90;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;56.92;56.88;56.04;54.83;53.85;58.00;60.26;63.13;630.0;1.0
ALTNY;18.82;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%59;19.25;18.60;18.43;16.49;14.56;20.83;24.71;29.17;605.0;1.91
BSOKE;9.27;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%66;9.30;9.24;8.73;8.24;7.85;9.52;10.42;11.57;155.0;0.99
EKGYO;10.77;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;10.89;10.66;10.60;10.28;10.02;11.13;11.73;12.50;155.0;1.12
GARAN;118.04;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;118.31;117.88;105.01;96.29;89.25;119.10;135.34;155.99;155.0;1.76
PETKM;23.10;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;23.15;23.05;22.46;22.01;21.64;23.20;24.05;25.13;155.0;1.0
CCOLA;74.96;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;74.96;74.95;71.18;67.81;64.44;75.34;82.08;89.84;145.0;0.55
EREGL;27.24;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;27.26;27.22;26.23;25.27;24.49;27.79;29.58;31.86;145.0;0.78
OYAKC;17.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%43;17.05;16.93;16.54;16.21;15.93;17.09;17.72;18.52;145.0;0.64
AEFES;27.02;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;27.06;26.97;24.15;22.26;20.74;27.20;30.71;35.17;140.0;0.73
