Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
CANTE;3.47;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%70;3.49;3.42;3.37;3.24;3.14;3.57;3.80;4.10;665.0;0.37
RALYH;12.96;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;12.98;12.89;11.78;10.68;9.80;13.55;15.58;18.18;660.0;0.3
GUBRF;272.60;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;272.72;272.40;269.19;259.16;251.05;285.40;304.09;327.86;650.0;0.6
YKBNK;12.45;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;12.53;12.39;11.85;11.48;11.17;13.14;14.02;15.00;650.0;1.36
GRSEL;17.55;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;18.45;16.27;17.52;17.13;16.58;17.90;18.38;19.16;640.0;0.7
HEKTS;11.27;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;11.28;11.26;11.01;10.70;10.26;11.32;11.71;12.33;640.0;0.5
SASA;7.04;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%40;7.07;7.00;6.82;6.29;5.63;7.19;7.56;8.01;640.0;0.87
ZOREN;3.03;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%30;3.04;3.02;2.99;2.93;2.84;3.04;3.12;3.23;620.0;1.0
TSPOR;2.42;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%56;2.49;2.42;2.40;2.33;2.25;2.49;2.63;2.80;615.0;35.69
KTLEV;1.24;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%0;1.25;1.22;1.23;1.15;;1.29;1.33;1.37;610.0;0.66
AKBNK;18.03;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;18.14;17.92;17.63;17.39;17.20;18.48;19.05;19.69;145.0;1.07
TURSG;1.24;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;1.24;1.23;1.22;1.19;1.17;1.25;1.30;1.35;145.0;0.92
BIMAS;161.29;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%55;162.38;159.86;158.38;156.57;155.11;164.66;168.94;173.66;140.0;0.76
PGSUS;120.10;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%55;121.24;119.17;119.53;114.38;110.22;127.85;137.45;149.65;140.0;1.23
FENER;1.92;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;1.92;1.91;1.89;1.77;1.62;1.97;2.05;2.16;135.0;0.71
ISCTR;5.30;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;5.32;5.28;5.18;5.09;5.02;5.32;5.48;5.69;135.0;0.85
QUAGR;8.55;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%58;8.57;8.47;8.17;7.91;7.71;8.58;9.05;9.65;135.0;0.33
TTKOM;19.26;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%37;19.50;19.08;19.03;18.45;17.87;19.74;20.90;22.23;130.0;1.33
CCOLA;21.96;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%52;22.02;21.90;21.87;21.59;21.23;22.06;22.26;22.50;125.0;0.89
ECILC;30.88;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%51;30.95;30.78;30.56;30.02;29.47;31.24;32.34;33.60;125.0;0.63
DAPGM;4.78;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%50;4.99;4.55;4.46;4.26;4.10;5.16;5.63;6.15;120.0;0.88
MGROS;190.72;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%54;191.74;189.66;185.51;182.30;179.70;196.71;204.34;212.76;120.0;0.97
BRSAN;254.90;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%56;254.95;254.85;235.85;205.45;180.88;285.00;341.64;413.70;115.0;1.0
