Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ASTOR;128.80;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;129.32;128.38;122.01;117.19;113.30;129.80;138.78;150.19;670.0;1.24
ECILC;91.10;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;91.21;90.92;90.75;89.48;88.45;92.80;95.17;98.18;670.0;0.61
MAGEN;41.30;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;41.40;41.17;37.08;34.25;31.97;41.64;46.90;53.59;670.0;0.77
ANSGR;24.56;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%37;24.58;24.52;24.35;24.18;24.05;24.62;24.93;25.32;660.0;0.5
RALYH;230.00;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%74;236.20;229.99;209.72;193.34;180.10;236.20;266.72;305.54;660.0;620.0
GRSEL;340.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%38;340.89;339.68;337.53;333.99;331.13;343.25;349.85;358.24;650.0;0.48
OTKAR;509.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%28;509.62;509.29;509.18;504.66;501.00;516.50;524.93;535.66;650.0;0.57
OYAKC;24.22;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;24.23;24.20;24.19;24.07;23.97;24.38;24.60;24.89;650.0;0.5
THYAO;291.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;291.58;291.38;290.74;288.50;286.26;293.52;298.00;303.17;650.0;0.67
EUPWR;34.08;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%38;34.47;33.82;32.96;31.83;30.92;34.78;36.88;39.55;640.0;1.5
OBAMS;8.47;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;8.52;8.43;8.24;8.05;7.91;8.54;8.89;9.32;640.0;1.25
TUKAS;2.66;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;2.68;2.64;2.64;2.59;2.53;2.68;2.72;2.76;640.0;1.0
ULKER;114.60;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%40;114.75;114.41;113.50;;;114.70;115.64;116.30;640.0;0.79
TRENJ;99.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;99.05;98.95;93.47;88.87;85.15;100.90;109.47;120.37;630.0;1.0
KUYAS;57.80;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%44;57.81;57.79;57.20;55.55;54.23;59.85;62.91;66.80;625.0;1.0
KLRHO;442.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%71;444.18;440.09;386.84;338.48;299.40;465.00;555.09;669.68;170.0;1.14
DOAS;212.60;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%57;213.04;212.33;207.36;203.37;200.15;213.80;221.23;230.67;155.0;1.63
ASELS;280.00;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;280.42;279.80;259.21;246.35;235.95;303.96;334.45;368.10;145.0;2.1
BSOKE;17.69;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%43;17.72;17.66;17.49;17.16;16.82;17.90;18.57;19.34;145.0;1.0
PASEU;161.20;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;162.73;157.99;157.94;155.93;154.30;164.95;169.73;175.00;145.0;0.48
MGROS;592.00;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%54;592.83;591.13;561.10;537.97;519.27;598.50;641.60;696.43;140.0;0.95
KTLEV;28.40;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;28.69;27.83;23.80;20.95;18.65;33.70;40.45;47.90;135.0;0.51
AGHOL;31.26;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%64;31.27;31.25;30.80;30.32;29.94;31.56;32.44;33.56;130.0;1.0
BIMAS;604.50;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%43;605.26;603.49;589.99;581.01;573.75;621.23;642.51;666.00;130.0;0.75
SOKM;53.85;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%64;54.03;53.75;50.04;47.53;45.50;54.10;58.78;64.73;130.0;1.8
ALTNY;16.40;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;16.54;16.33;16.30;16.07;15.89;16.67;17.09;17.63;125.0;2.0
