Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
GUBRF;167.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%17;167.38;166.37;164.35;159.01;152.20;168.10;171.85;176.50;660.0;0.6
SKBNK;4.19;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;4.20;4.18;4.14;3.99;;4.25;4.33;4.41;660.0;0.85
TKFEN;55.59;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;55.68;55.46;55.26;54.12;52.49;56.41;57.83;60.12;660.0;0.72
TUREX;7.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;7.00;6.98;6.80;6.47;;7.05;7.24;7.42;660.0;0.33
ZOREN;5.79;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;5.81;5.77;5.75;5.67;5.56;5.83;5.93;6.09;660.0;1.0
TCELL;100.69;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;100.72;100.66;96.51;89.72;84.23;107.49;120.15;136.24;650.0;1.19
MIATK;63.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%35;63.66;63.37;63.32;61.60;;64.68;65.63;66.57;640.0;1.23
TRALT;23.36;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;23.42;23.28;23.14;22.71;22.36;23.84;24.65;25.67;640.0;0.75
TRENJ;44.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;44.08;43.92;43.79;42.70;41.61;45.13;47.30;49.80;640.0;1.0
AKSA;10.25;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%50;10.26;10.22;9.93;9.42;8.70;10.44;11.06;12.07;635.0;0.56
MAVI;56.24;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%55;56.54;55.94;56.08;49.90;44.89;66.08;77.61;92.28;635.0;0.97
ENERY;3.07;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;3.10;2.99;3.05;3.02;2.98;3.08;3.10;3.13;630.0;0.46
GRTHO;69.66;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;69.92;68.68;68.39;67.19;66.00;69.87;72.26;75.01;630.0;0.26
PATEK;18.97;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;20.08;18.56;18.86;18.10;17.14;19.39;19.92;20.57;630.0;2.69
