Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
FENER;3.87;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;3.91;3.83;3.79;3.72;3.67;3.89;4.02;4.17;670.0;0.97
TOASO;187.42;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%22;187.62;187.25;186.62;184.56;181.92;188.08;189.53;191.33;660.0;1.12
ZOREN;4.50;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%55;4.51;4.49;4.42;4.36;4.29;4.51;4.64;4.80;655.0;1.0
AGHOL;33.52;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;33.54;33.50;32.98;31.63;29.91;33.92;34.87;36.04;650.0;1.38
CANTE;1.67;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;1.68;1.66;1.65;1.61;1.55;1.68;1.73;1.81;650.0;1.0
GUBRF;273.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;273.65;273.24;265.99;251.45;239.70;289.50;316.59;351.05;650.0;0.58
GARAN;121.70;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;121.85;121.61;120.90;117.79;114.69;124.74;130.96;138.12;640.0;1.66
TSPOR;2.15;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%12;2.18;2.12;2.13;2.11;2.09;2.17;2.22;2.28;640.0;0.83
AEFES;21.10;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%54;21.14;21.05;20.94;20.12;19.07;21.52;22.10;22.82;635.0;0.73
ANSGR;25.17;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%46;25.18;25.16;23.82;22.89;22.15;25.31;27.04;29.23;625.0;1.04
AKSEN;38.86;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;38.96;38.72;38.28;37.50;36.87;39.54;40.99;42.84;155.0;0.71
EKGYO;13.76;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;13.79;13.73;13.08;12.58;12.18;13.88;14.81;15.99;155.0;1.17
ENJSA;59.69;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;60.00;59.40;59.65;59.52;59.39;59.81;60.07;60.37;155.0;1.07
