Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
CCOLA;44.95;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;45.06;44.83;43.69;41.74;40.17;46.84;50.48;55.10;670.0;0.93
AKSA;6.97;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%41;6.99;6.95;6.83;6.57;;7.03;7.17;7.31;660.0;1.08
MAVI;26.84;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;27.01;26.66;26.49;25.96;25.43;27.15;28.21;29.44;155.0;0.92
TCELL;53.79;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;53.98;53.62;53.74;53.37;;54.03;54.24;54.44;155.0;1.08
DOAS;184.34;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%36;184.77;184.05;;;;186.80;188.74;190.10;145.0;1.49
KRDMD;24.18;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%44;24.24;24.13;23.98;;;24.31;24.58;24.76;145.0;1.2
RALYH;16.13;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%43;16.27;15.76;15.94;15.79;15.67;16.19;16.47;16.82;145.0;0.38
TTKOM;24.96;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;24.98;24.95;24.65;23.85;23.05;25.65;27.26;29.12;145.0;2.0
AGHOL;20.44;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%41;20.53;20.34;20.39;20.25;20.11;20.56;20.84;21.16;135.0;0.9
ANSGR;15.52;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;15.61;15.35;15.40;15.16;14.97;15.78;16.22;16.78;135.0;0.54
AEFES;12.93;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;12.94;12.92;12.55;12.18;11.82;13.00;13.73;14.57;130.0;0.69
TURSG;4.67;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%51;4.69;4.66;4.67;4.60;4.54;4.78;4.92;5.08;120.0;1.05
GRTHO;43.95;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%40;46.57;33.93;43.02;41.25;38.74;44.78;46.96;50.49;115.0;0.26
EREGL;20.22;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%40;20.23;20.20;20.21;19.95;19.58;20.47;20.79;21.31;110.0;0.59
BRSAN;644.00;SAT;DÜŞÜŞ;COŞKULU RALLİ;%53;659.50;613.13;613.13;555.75;463.00;659.50;705.87;771.90;105.0;0.5
TKFEN;35.71;SAT;DÜŞÜŞ;COŞKULU RALLİ;%53;36.03;33.34;33.34;30.25;26.31;36.03;37.69;39.04;105.0;0.13
TSKB;6.79;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%54;6.83;6.67;6.67;6.51;6.31;6.83;7.06;7.35;105.0;0.33
AKBNK;33.13;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%45;33.26;33.01;32.45;30.89;28.91;33.54;34.63;35.99;95.0;1.12
ALARK;87.71;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%45;91.08;81.83;81.83;71.17;57.61;91.08;96.80;101.42;95.0;0.57
ASELS;46.46;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%44;47.12;46.19;46.19;45.46;44.95;47.12;;;95.0;2.39
BRYAT;2225.78;SAT;DÜŞÜŞ;COŞKULU RALLİ;%51;2228.76;2170.35;2170.35;2111.93;2039.66;2228.76;2311.93;2417.87;95.0;0.05
BTCIM;3.95;SAT;DÜŞÜŞ;COŞKULU RALLİ;%61;3.97;3.84;3.84;3.67;3.40;3.97;4.11;4.30;95.0;0.2
DOHOL;11.17;SAT;DÜŞÜŞ;COŞKULU RALLİ;%44;11.45;10.96;10.96;10.16;9.25;11.45;11.84;12.24;95.0;1.39
EGEEN;9971.15;SAT;DÜŞÜŞ;COŞKULU RALLİ;%53;10054.27;9832.05;9832.05;9472.84;9058.83;10054.27;10233.87;10413.48;95.0;0.6
ENJSA;41.22;SAT;DÜŞÜŞ;COŞKULU RALLİ;%50;41.37;39.30;39.30;36.92;33.89;41.37;42.65;43.68;95.0;0.08
GARAN;52.11;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%44;52.13;52.09;52.01;50.31;47.89;53.71;55.81;59.21;95.0;1.15
ISCTR;8.62;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%54;8.85;8.62;8.58;8.24;;8.85;9.04;9.23;95.0;263.98
ISMEN;25.73;SAT;DÜŞÜŞ;COŞKULU RALLİ;%40;26.25;24.38;24.38;22.23;19.49;26.25;27.40;28.34;95.0;0.38
KONTR;39.42;SAT;DÜŞÜŞ;COŞKULU RALLİ;%41;40.97;38.63;38.63;36.28;33.38;40.97;44.31;48.56;95.0;1.98
KTLEV;6.42;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%52;6.53;6.20;5.79;5.34;4.98;6.51;7.34;8.40;95.0;0.51
KUYAS;16.19;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%49;16.23;14.89;14.89;13.83;13.10;16.23;;;95.0;0.03
