Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
GARAN;119.39;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;119.42;119.37;115.91;105.11;96.38;133.37;153.49;179.08;660.0;2.18
RALYH;43.31;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%65;43.32;43.26;38.31;33.88;30.29;45.48;53.74;64.25;660.0;0.32
TUKAS;2.87;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%40;2.88;2.87;2.82;2.75;2.70;2.92;3.05;3.21;660.0;2.79
YEOTK;59.17;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%30;59.81;58.25;58.75;57.24;56.02;61.20;64.01;67.60;640.0;0.7
ASELS;62.32;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%45;62.34;62.31;61.52;60.32;;62.46;63.12;63.78;635.0;2.5
ARCLK;168.00;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%49;168.06;167.93;167.60;;;173.10;177.42;180.45;625.0;0.86
SAHOL;95.80;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%44;95.91;95.68;95.27;;;97.79;99.77;101.16;625.0;0.86
BSOKE;11.76;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%66;11.78;11.74;10.45;9.63;8.97;13.28;15.21;17.33;155.0;0.93
BTCIM;5.96;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;5.98;5.95;5.63;5.40;5.21;6.01;6.44;6.99;155.0;1.07
TSKB;12.60;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%57;12.62;12.56;11.96;11.22;10.63;13.15;14.52;16.26;155.0;0.5
KONTR;33.21;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%28;33.76;32.09;33.03;32.58;32.14;33.58;34.48;35.51;145.0;0.48
OYAKC;19.39;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%49;19.42;19.33;18.72;17.97;17.36;19.94;21.34;23.13;145.0;0.54
BIMAS;607.85;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%52;608.30;607.26;555.56;519.91;491.09;613.20;679.62;764.12;140.0;0.76
GRTHO;78.01;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;80.45;68.65;76.63;73.86;71.62;81.10;86.27;92.83;135.0;0.26
CCOLA;75.31;AL (TAKİP);YÜKSELİŞ;VOLATİLİTE;%57;75.32;75.30;71.18;67.81;64.44;75.34;82.08;89.84;130.0;0.59
EFOR;4.16;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%73;4.23;3.73;3.86;3.59;3.37;4.31;4.82;5.47;125.0;0.18
ENKAI;44.40;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%54;44.46;44.30;42.45;40.80;39.47;45.10;48.17;52.07;125.0;0.61
TUREX;7.69;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%58;7.76;7.52;7.64;7.42;7.24;8.00;8.42;8.95;125.0;0.41
ENJSA;64.41;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%55;64.51;64.32;64.15;63.13;61.68;65.17;66.43;68.46;115.0;1.1
EREGL;27.76;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%50;27.77;27.75;26.54;25.52;24.50;27.80;29.84;32.19;115.0;0.59
PATEK;24.57;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;27.05;23.65;24.13;22.79;21.71;26.29;28.77;31.94;115.0;2.71
SASA;5.81;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%39;5.82;5.80;5.77;5.71;5.66;5.84;5.95;6.08;115.0;0.6
SKBNK;4.24;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%48;4.25;4.22;4.14;3.99;;4.25;4.33;4.41;115.0;0.47
TCELL;98.45;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%60;98.46;98.44;96.51;89.72;84.23;107.49;120.15;136.24;115.0;1.03
TKFEN;57.48;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%44;57.58;57.34;56.41;55.26;54.12;57.83;60.12;62.76;115.0;0.73
ALTNY;29.04;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%59;30.17;28.45;26.93;25.63;24.58;31.46;34.54;37.94;110.0;1.94
AEFES;26.48;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%58;26.48;26.47;26.46;24.13;22.25;30.22;34.55;40.07;105.0;0.51
AGHOL;41.80;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%61;41.82;41.79;41.60;39.99;38.38;43.60;46.83;50.55;105.0;1.14
DOHOL;16.51;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%49;16.52;16.51;16.34;15.98;15.62;16.78;17.49;18.31;105.0;1.95
KUYAS;12.81;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%45;12.83;12.81;12.66;12.30;11.84;12.91;13.16;13.47;105.0;7.0
MGROS;513.16;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%51;514.07;512.22;512.92;495.86;478.81;534.02;568.13;607.44;105.0;0.96
MPARK;400.53;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%58;400.59;400.38;363.94;324.64;292.87;427.48;500.71;593.87;105.0;0.42
PETKM;24.14;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%52;24.76;23.86;23.86;23.14;22.42;24.76;26.20;27.86;105.0;2.21
TAVHL;258.75;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%57;258.85;258.69;252.02;225.59;204.23;294.75;344.00;406.64;105.0;1.67
TTKOM;51.10;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%60;51.24;51.00;51.06;50.63;50.29;51.75;52.55;53.56;105.0;1.4
ULKER;155.20;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%51;155.27;155.13;145.61;136.65;127.68;156.71;174.64;195.31;105.0;0.89
ECILC;52.29;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%46;52.31;52.26;50.17;;;52.81;54.89;56.34;95.0;0.53
EKGYO;11.29;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%48;11.30;11.29;10.94;10.55;10.17;11.42;12.20;13.09;95.0;1.31
GENIL;72.92;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%48;73.29;72.30;70.41;68.00;66.06;74.31;78.79;84.50;95.0;0.59
GUBRF;162.70;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%17;162.74;162.64;159.01;152.20;;164.35;168.10;171.85;95.0;0.67
TRALT;23.18;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%45;23.22;23.12;22.81;22.44;22.07;23.26;24.00;24.85;95.0;0.67
TRENJ;44.94;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%48;45.04;44.84;43.79;42.70;41.61;45.13;47.30;49.80;95.0;1.0
TRMET;60.95;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%49;61.16;60.79;60.47;58.41;56.75;63.80;67.64;72.51;95.0;1.31
TSPOR;3.55;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%45;3.57;3.54;3.52;;;3.70;3.85;3.95;95.0;1.58
ZOREN;5.47;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%43;5.48;5.46;5.41;;;5.56;5.67;5.75;95.0;1.0
YKBNK;30.20;SAT;DÜŞÜŞ;VOLATİLİTE;%54;30.35;29.48;29.48;28.47;27.19;30.35;30.89;31.33;90.0;0.21
ASTOR;91.60;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%44;91.68;91.53;90.66;;;92.50;93.95;94.96;85.0;1.11
CIMSA;33.30;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%39;33.33;33.26;32.44;31.29;;33.35;33.99;34.62;85.0;0.57
CWENE;27.21;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%38;27.27;27.13;26.37;25.04;;27.42;28.16;28.89;85.0;0.71
