Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
HEKTS;4.29;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;4.30;4.28;4.06;3.87;3.72;4.37;4.73;5.18;670.0;1.0
THYAO;311.05;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;311.51;310.39;303.19;298.02;293.85;311.54;321.16;333.41;670.0;0.71
TTRAK;635.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;635.35;634.23;621.69;613.15;606.25;635.50;651.41;671.65;670.0;0.45
AEFES;17.21;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;17.25;17.15;16.73;16.32;16.00;17.38;18.13;19.09;660.0;0.67
ENERY;9.20;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;9.23;9.13;7.95;7.09;6.40;9.34;10.94;12.97;650.0;0.45
PETKM;18.09;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;18.12;18.06;17.99;17.82;17.68;18.26;18.58;18.98;650.0;1.0
SASA;3.39;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;3.40;3.38;3.34;3.31;3.27;3.39;3.47;3.56;650.0;1.0
EGEEN;8180.00;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%50;8190.35;8172.95;8127.50;8025.43;7880.11;8229.57;8355.86;8560.00;645.0;1.47
GESAN;50.10;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;50.22;49.98;48.39;46.98;45.56;50.13;52.95;56.20;640.0;1.0
OYAKC;22.99;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;23.01;22.98;22.80;22.51;22.09;23.10;23.46;24.04;640.0;1.07
VAKBN;28.78;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;28.81;28.74;27.96;26.84;25.94;29.76;31.84;34.48;630.0;0.75
BRYAT;2202.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;2204.24;2199.61;2124.19;2060.00;1995.81;2203.62;2332.00;2479.97;155.0;0.94
SISE;39.70;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;39.79;39.62;39.05;38.07;37.28;40.64;42.47;44.79;155.0;1.12
ULKER;117.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;117.68;117.27;114.58;112.71;111.20;117.60;121.08;125.51;155.0;0.78
DOAS;193.80;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%45;194.02;193.65;193.38;190.21;187.65;198.50;204.40;211.91;145.0;1.47
DOHOL;16.79;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%62;16.80;16.77;16.55;16.19;15.89;17.13;17.81;18.67;145.0;0.58
GENIL;201.72;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%61;203.17;199.30;184.85;174.41;165.97;221.17;245.91;273.23;145.0;0.6
PGSUS;263.75;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%43;264.16;263.38;262.44;261.16;260.13;264.50;266.88;269.91;145.0;1.11
SOKM;38.26;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;38.30;38.24;37.76;37.10;36.56;38.84;40.08;41.66;145.0;2.0
TUKAS;3.30;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;3.33;3.28;3.29;3.15;2.97;3.42;3.58;3.84;145.0;1.5
AGHOL;30.48;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%52;30.52;30.44;30.30;29.40;28.68;31.74;33.40;35.52;140.0;1.0
ENKAI;71.78;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%55;71.83;71.68;69.69;68.01;66.64;72.42;75.57;79.57;140.0;0.52
FROTO;98.44;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;98.60;98.35;97.20;94.41;92.15;101.72;106.93;113.55;140.0;1.87
