Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
FROTO;102.93;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;103.06;102.86;102.86;102.37;101.97;103.65;104.57;105.73;670.0;2.03
TOASO;319.76;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;320.31;319.26;295.99;276.52;260.79;327.46;363.72;409.86;670.0;1.1
AGHOL;34.33;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;34.33;34.32;34.19;33.73;33.15;34.51;34.83;35.23;650.0;0.69
MIATK;67.10;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;67.65;66.63;65.48;63.74;62.33;68.30;71.55;75.69;650.0;1.17
OYAKC;15.62;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;15.63;15.61;15.52;15.38;15.27;15.76;16.02;16.36;650.0;0.85
VAKBN;22.80;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%65;22.86;22.73;22.68;20.99;19.63;25.40;28.54;32.53;650.0;0.86
TKFEN;54.04;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;54.07;54.01;53.52;52.64;51.51;54.14;54.77;55.54;640.0;0.72
BIMAS;541.86;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%49;541.94;541.74;518.82;490.18;467.04;565.10;618.44;686.30;625.0;0.73
TTKOM;47.94;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%56;48.11;47.81;47.94;44.84;42.34;52.95;58.72;66.07;615.0;1.31
TURSG;8.71;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%45;8.71;8.47;8.47;7.94;7.50;9.34;10.33;11.60;605.0;0.0
AKSA;10.20;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;10.21;10.18;9.78;9.40;9.02;10.25;11.01;11.88;155.0;0.67
YKBNK;34.56;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;34.60;34.53;34.26;34.06;33.89;34.60;34.99;35.48;155.0;1.33
EKGYO;9.54;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;9.62;9.47;9.43;9.34;9.26;9.57;9.74;9.95;145.0;1.09
AEFES;23.01;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;23.03;22.98;21.29;19.95;18.87;23.45;25.95;29.12;140.0;0.93
BSOKE;8.35;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%65;8.39;8.32;7.91;7.58;7.32;8.45;9.06;9.84;140.0;1.15
FENER;5.80;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;5.85;5.76;5.14;4.71;4.37;5.84;6.64;7.66;140.0;1.12
ISMEN;35.05;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%41;35.59;34.82;35.03;34.84;34.68;35.35;35.70;36.16;130.0;2.41
AKBNK;65.39;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%55;65.48;65.31;64.81;64.27;63.72;65.48;66.57;67.82;125.0;1.09
AKSEN;44.98;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%56;45.03;44.91;43.36;41.74;40.13;45.35;48.58;52.30;125.0;0.71
ENJSA;63.41;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%51;63.72;63.12;62.57;62.04;61.62;64.38;65.62;66.98;125.0;1.07
GARAN;112.54;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%59;112.81;112.39;100.07;92.30;86.01;112.64;127.12;145.54;125.0;1.82
MAVI;58.85;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%56;58.97;58.72;51.11;45.87;41.64;59.57;69.33;81.74;125.0;0.94
OTKAR;643.00;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%58;643.25;642.55;617.64;591.43;570.25;660.00;708.82;770.93;125.0;0.56
RALYH;42.79;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%67;42.85;42.66;37.08;32.88;29.49;43.87;51.70;61.65;125.0;0.41
SKBNK;4.15;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;4.18;4.11;4.13;4.11;4.07;4.15;4.18;4.23;125.0;0.7
GSRAY;2.17;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%49;2.17;2.16;2.16;2.14;2.13;2.17;2.20;2.24;120.0;0.11
BTCIM;5.27;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%40;5.32;5.27;5.11;4.98;4.87;5.32;5.57;5.88;115.0;50.65
KRDMD;30.66;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%59;30.68;30.64;30.01;29.00;28.19;31.64;33.52;35.90;115.0;1.0
MGROS;510.24;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;510.31;510.18;506.52;490.67;477.87;532.13;561.65;599.20;115.0;1.06
TAVHL;254.00;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%62;254.20;253.89;224.52;203.34;186.23;258.75;298.20;348.39;115.0;1.82
TSKB;12.20;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%52;12.21;12.19;11.45;10.81;10.30;12.48;13.67;15.18;115.0;1.0
ARCLK;180.00;SAT;DÜŞÜŞ;COŞKULU RALLİ;%55;180.50;176.71;176.71;173.74;171.65;180.50;;;105.0;0.15
ASELS;59.73;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%50;59.77;59.71;59.19;58.38;;59.83;60.27;60.72;105.0;2.72
CCOLA;71.40;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%59;71.42;71.36;69.56;66.50;64.03;74.51;80.21;87.47;105.0;0.69
DOHOL;16.43;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%49;16.44;16.42;16.14;15.82;15.56;16.65;17.24;18.00;105.0;0.47
ENKAI;39.28;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%56;39.29;39.25;39.24;38.21;37.38;40.91;42.84;45.29;105.0;0.56
EREGL;26.25;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%52;26.26;26.24;25.49;24.67;24.01;26.82;28.35;30.30;105.0;0.68
GRSEL;144.75;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%55;145.56;143.58;135.67;124.29;115.08;154.08;175.29;202.27;105.0;0.7
HALKB;18.73;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%54;18.81;18.63;17.86;17.13;16.39;18.77;20.24;21.93;105.0;0.8
ISCTR;16.16;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%59;16.17;16.15;15.22;14.28;13.52;16.73;18.48;20.70;105.0;0.8
MAGEN;11.14;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%51;11.17;11.09;10.54;9.65;8.94;11.96;13.60;15.69;105.0;0.74
MPARK;366.49;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%60;366.71;365.97;328.37;295.86;269.59;380.92;441.49;518.53;105.0;0.42
PETKM;21.40;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%50;21.42;21.38;21.19;20.93;20.56;21.45;21.78;22.30;105.0;1.0
SOKM;60.63;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%52;60.73;60.57;60.22;59.76;59.11;60.68;61.24;62.16;105.0;1.8
TCELL;92.62;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%56;92.70;92.56;90.67;85.00;80.41;99.85;110.42;123.87;105.0;1.22
TSPOR;3.54;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%46;3.54;3.53;3.52;3.46;3.41;3.59;3.71;3.85;105.0;0.76
ULKER;151.13;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%51;151.26;150.98;146.60;137.44;130.03;161.40;178.47;200.18;105.0;0.84
ENERY;3.13;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%50;3.15;3.07;3.11;3.06;3.01;3.19;3.29;3.42;95.0;0.43
PGSUS;227.70;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%58;227.98;227.47;224.93;220.30;215.67;230.65;239.90;250.56;95.0;1.22
TABGD;200.12;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;202.31;196.81;184.07;173.41;164.80;201.30;221.15;246.41;95.0;0.66
YEOTK;51.46;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%39;51.72;51.09;51.30;50.99;50.60;51.52;51.73;52.00;95.0;0.7
GENIL;66.60;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%50;66.75;66.35;65.92;64.37;63.12;68.43;71.32;74.99;85.0;0.61
KCAER;18.77;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%53;18.78;18.76;18.54;18.22;;18.78;18.95;19.13;85.0;1.62
PASEU;16.60;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%50;17.08;16.46;16.32;15.88;15.33;16.63;16.93;17.31;85.0;3.43
TUREX;6.35;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%56;6.51;6.32;6.32;6.19;6.06;6.51;6.75;;85.0;5.33
KCHOL;214.49;SAT;DÜŞÜŞ;VOLATİLİTE;%53;218.50;214.27;214.27;210.95;208.61;218.50;;;80.0;18.23
ZOREN;5.55;SAT;DÜŞÜŞ;VOLATİLİTE;%53;5.58;5.44;5.44;5.20;4.93;5.58;5.70;5.82;80.0;0.27
ALTNY;20.34;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%65;20.72;20.15;18.43;16.49;14.56;20.83;24.71;29.17;75.0;1.98
TRENJ;38.86;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%50;39.07;38.43;38.43;37.63;36.34;39.07;39.71;40.63;75.0;0.49
TRMET;55.55;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%49;55.57;55.53;54.93;53.93;53.13;56.55;58.41;60.78;75.0;1.0
ANSGR;25.86;SAT;DÜŞÜŞ;DÜZELTME;%57;26.03;25.79;25.79;25.61;25.44;26.03;26.34;;70.0;2.23
DOAS;229.66;SAT;DÜŞÜŞ;VOLATİLİTE;%52;231.52;228.06;228.06;222.48;216.05;231.52;234.30;237.09;70.0;1.16
ECILC;49.69;SAT;DÜŞÜŞ;VOLATİLİTE;%55;49.92;49.35;49.35;48.65;47.51;49.92;50.49;51.31;70.0;0.69
SAHOL;88.72;SAT;DÜŞÜŞ;VOLATİLİTE;%50;89.34;88.05;88.05;85.97;83.57;89.34;90.38;91.42;70.0;0.94
SISE;47.63;SAT;DÜŞÜŞ;VOLATİLİTE;%50;47.64;47.35;47.35;47.06;46.70;47.64;48.05;48.58;70.0;0.02
TTRAK;842.17;SAT;DÜŞÜŞ;VOLATİLİTE;%53;849.26;839.79;839.79;824.48;806.84;849.26;856.91;864.56;70.0;2.98
DAPGM;5.26;SAT;DÜŞÜŞ;DÜZELTME;%50;5.31;5.25;5.25;5.21;5.18;5.31;5.38;;60.0;3.67
GUBRF;143.40;SAT;DÜŞÜŞ;VOLATİLİTE;%27;143.67;139.30;139.30;134.27;127.87;143.67;146.37;148.55;60.0;0.07
KONTR;26.96;SAT;DÜŞÜŞ;VOLATİLİTE;%41;29.34;26.56;26.56;23.36;19.28;29.34;31.06;32.44;60.0;6.0
KUYAS;11.51;SAT;DÜŞÜŞ;VOLATİLİTE;%44;11.60;11.15;11.15;10.63;9.96;11.60;11.89;12.11;60.0;0.27
QUAGR;3.36;SAT;DÜŞÜŞ;DÜZELTME;%48;3.42;3.19;3.19;2.93;2.60;3.42;3.56;3.67;60.0;0.35
SASA;5.58;SAT;DÜŞÜŞ;VOLATİLİTE;%39;5.59;5.57;5.57;5.55;5.54;5.59;5.62;;60.0;0.33
VESTL;80.40;SAT;DÜŞÜŞ;VOLATİLİTE;%42;81.30;78.20;78.20;74.62;70.07;81.30;83.22;84.78;60.0;0.41
ALARK;100.69;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%50;103.00;98.94;98.94;94.25;88.29;103.00;105.51;107.54;50.0;1.32
CANTE;2.01;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%56;2.10;1.99;1.99;1.86;1.70;2.10;2.17;2.22;50.0;4.5
CIMSA;30.06;SAT;DÜŞÜŞ;VOLATİLİTE;%41;30.26;29.90;29.90;29.46;28.74;30.26;30.62;31.13;50.0;1.18
KLRHO;32.30;SAT;DÜŞÜŞ;DÜZELTME;%55;35.37;31.36;31.36;26.74;20.85;35.37;37.85;39.86;50.0;3.27
KTLEV;4.02;SAT;DÜŞÜŞ;DÜZELTME;%50;5.81;3.71;3.71;1.30;;5.81;7.10;8.15;50.0;5.78
ODAS;8.68;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%49;8.85;8.67;8.67;8.48;8.25;8.85;9.12;9.46;50.0;17.0
TUPRS;142.57;SAT;DÜŞÜŞ;VOLATİLİTE;%45;143.94;140.51;140.51;134.97;128.58;143.94;146.72;149.49;50.0;0.66
ASTOR;92.45;SAT;DÜŞÜŞ;VOLATİLİTE;%48;94.60;92.22;92.22;88.36;83.91;94.60;96.53;98.46;40.0;9.52
BRSAN;461.25;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%44;514.82;453.75;453.75;383.37;293.84;514.82;552.59;583.13;40.0;7.14
