Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
CANTE;1.67;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;1.68;1.64;1.66;1.63;1.60;1.72;1.79;1.87;670.0;0.33
ODAS;6.63;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;6.65;6.60;6.54;6.42;6.32;6.74;6.97;7.26;670.0;0.67
AEFES;22.55;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%39;22.58;22.51;21.77;21.25;20.83;22.60;23.56;24.78;660.0;0.76
ISMEN;38.18;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;38.22;38.16;36.31;35.01;33.97;38.39;40.80;43.86;660.0;1.9
TUKAS;2.37;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;2.37;2.36;2.34;2.31;2.29;2.38;2.43;2.50;660.0;0.81
TOASO;192.37;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%15;192.48;192.27;190.78;188.05;184.17;193.51;196.89;202.35;650.0;1.12
VAKBN;23.76;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;23.78;23.73;23.68;23.03;22.20;24.14;24.60;25.16;650.0;0.67
EFOR;7.77;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%67;7.84;7.41;6.70;5.89;5.23;8.02;9.55;11.48;640.0;0.19
MIATK;46.64;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;46.66;46.62;46.54;45.38;44.45;48.40;50.55;53.28;640.0;1.0
SKBNK;4.83;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%38;4.84;4.83;4.65;4.52;4.42;4.84;5.07;5.37;640.0;1.08
ZOREN;4.40;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%40;4.46;4.37;4.37;4.31;4.27;4.46;4.57;4.70;640.0;2.0
DAPGM;6.16;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%61;6.20;6.12;6.00;5.84;5.68;6.19;6.50;6.86;635.0;1.0
GRSEL;178.79;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%69;179.48;177.81;170.48;162.81;156.61;182.88;197.18;215.36;630.0;0.7
TSPOR;2.07;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%38;2.07;2.06;2.06;2.05;2.03;2.07;2.09;2.11;615.0;0.52
AGHOL;35.28;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;35.32;35.24;34.03;33.25;32.61;35.31;36.77;38.64;155.0;0.9
CCOLA;59.98;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;60.17;59.77;57.73;56.00;54.60;60.52;63.73;67.83;155.0;0.92
GENIL;111.82;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%57;112.31;111.02;106.91;103.26;100.30;112.82;119.63;128.30;155.0;0.6
QUAGR;3.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;3.01;2.96;2.93;2.89;2.85;3.01;3.10;3.21;155.0;0.25
DOHOL;14.55;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;14.55;14.54;14.30;14.05;13.85;14.71;15.18;15.78;145.0;0.93
TUREX;13.65;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%61;13.75;13.40;12.68;12.03;11.50;13.73;14.94;16.49;145.0;0.4
VESTL;71.10;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%61;71.24;70.94;69.62;67.44;65.68;73.15;77.22;82.39;145.0;0.88
SASA;4.31;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%54;4.32;4.30;4.23;4.17;4.10;4.32;4.46;4.62;140.0;1.0
TCELL;90.66;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%53;90.77;90.57;89.69;88.55;87.62;91.53;93.65;96.35;140.0;1.16
MGROS;498.82;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;498.93;498.70;482.06;471.09;462.22;499.80;520.24;546.25;135.0;0.91
THYAO;293.55;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%35;293.63;293.45;286.41;281.99;278.41;301.79;312.27;323.84;135.0;0.74
TUPRS;138.25;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;138.28;138.23;137.87;136.85;136.03;139.53;141.43;143.85;135.0;1.16
TURSG;6.81;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;6.82;6.81;6.77;6.66;6.58;6.95;7.15;7.41;135.0;4.27
AKSA;9.85;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;9.86;9.85;9.85;9.52;9.25;10.38;10.99;11.77;130.0;1.07
ANSGR;23.95;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%45;23.97;23.91;23.32;22.49;21.82;24.67;26.21;28.18;130.0;0.56
BIMAS;504.64;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%46;505.28;503.80;497.52;490.08;484.07;509.54;523.40;541.03;130.0;0.75
DOAS;201.79;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%40;201.98;201.66;201.36;197.72;194.78;207.25;214.03;222.66;130.0;1.53
MAVI;43.37;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;43.47;43.25;42.17;41.43;40.83;44.74;46.50;48.43;130.0;0.91
YKBNK;31.70;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%50;31.71;31.69;30.53;29.61;28.86;32.02;33.74;35.93;130.0;1.0
OBAMS;8.01;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;8.19;7.86;7.52;7.19;6.93;8.05;8.65;9.43;125.0;1.17
PASEU;28.98;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;29.70;28.77;27.35;26.34;25.52;30.86;33.26;35.90;125.0;3.43
AKBNK;63.88;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;63.89;63.86;61.37;59.36;57.74;64.61;68.35;73.10;120.0;0.99
ALARK;98.16;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;98.17;98.14;96.78;95.08;93.71;99.52;102.68;106.70;120.0;0.74
EKGYO;12.75;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%51;12.76;12.75;12.49;12.11;11.72;12.97;13.74;14.63;120.0;1.08
GARAN;124.01;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%47;124.05;123.99;120.69;117.62;115.14;125.65;131.37;138.65;120.0;1.44
ISCTR;13.96;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;13.97;13.95;13.79;13.50;13.26;14.26;14.80;15.49;120.0;0.47
SOKM;42.60;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%30;42.72;42.53;42.48;42.14;41.80;42.89;43.56;44.33;120.0;1.71
TAVHL;281.75;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%50;281.80;281.72;273.94;266.78;261.00;285.50;298.83;315.78;120.0;1.67
BSOKE;15.66;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%65;15.67;15.66;15.62;15.14;14.76;16.39;17.27;18.39;115.0;1.28
