Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ASTOR;98.10;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;99.53;96.90;97.79;97.36;96.80;98.41;98.79;99.40;670.0;1.19
RALYH;208.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%74;208.03;207.92;196.66;182.77;171.55;219.10;244.97;277.87;665.0;0.37
DOAS;184.40;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;184.51;184.33;182.81;179.77;175.90;184.95;187.09;189.73;660.0;1.57
YEOTK;38.10;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;38.31;37.82;37.62;37.12;36.41;38.12;38.74;39.74;660.0;0.75
MAGEN;32.50;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%62;32.51;32.49;31.47;29.72;28.30;34.30;37.56;41.72;645.0;1.0
TUPRS;197.00;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%57;197.04;196.96;195.25;191.93;187.21;198.57;202.67;209.30;645.0;1.0
GARAN;137.40;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;137.42;137.39;136.58;134.57;132.00;138.00;139.42;141.17;640.0;2.0
MGROS;515.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%40;515.80;515.19;512.59;498.72;487.52;535.00;560.83;593.69;640.0;0.97
YKBNK;35.10;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;35.12;35.09;34.44;33.68;32.61;35.20;36.13;37.64;640.0;2.0
ULKER;111.20;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%47;111.22;111.17;111.05;109.76;107.93;112.34;113.93;116.50;635.0;0.67
AKSEN;62.45;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;62.75;62.04;57.69;53.73;50.53;64.10;71.48;80.87;155.0;0.73
CWENE;28.90;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;29.24;28.43;26.08;24.34;22.94;32.14;36.27;40.83;155.0;0.72
TCELL;95.36;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;95.46;95.26;95.06;;;95.58;95.98;96.27;155.0;1.01
BRSAN;508.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%46;509.75;507.27;503.46;498.50;493.54;509.59;519.50;530.92;145.0;1.02
EUPWR;31.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%35;31.82;30.45;30.47;29.82;29.29;31.52;32.73;34.28;145.0;1.49
FROTO;90.35;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;90.39;90.33;89.85;;;90.70;91.36;91.83;145.0;2.0
GENIL;195.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%64;195.79;193.68;194.84;193.55;192.26;196.43;199.00;201.96;145.0;0.6
OTKAR;487.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%35;487.66;485.86;486.79;483.73;481.25;491.75;497.46;504.73;145.0;0.58
KLRHO;171.20;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%65;171.88;170.63;168.41;161.80;156.45;179.10;191.42;207.10;140.0;1.19
OYAKC;24.46;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%55;24.49;24.42;23.86;23.24;22.74;24.86;26.01;27.48;140.0;0.75
SOKM;48.00;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;48.24;47.86;46.40;44.59;43.12;49.34;52.72;57.03;140.0;1.71
EFOR;29.22;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%68;29.40;28.16;27.71;26.78;26.03;30.96;33.16;35.60;135.0;0.17
KCHOL;169.30;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;169.33;169.26;168.91;166.90;;170.49;171.60;172.71;135.0;0.75
TTKOM;56.15;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%38;56.19;56.12;55.55;54.85;53.86;56.25;57.11;58.50;135.0;1.33
VAKBN;31.32;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;31.45;31.16;31.29;29.87;28.73;33.58;36.22;39.57;135.0;0.81
CIMSA;47.50;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%44;47.57;47.40;47.40;46.77;46.14;48.18;49.44;50.89;130.0;0.7
DOHOL;17.55;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%50;17.56;17.54;17.51;17.40;17.25;17.62;17.75;17.96;130.0;1.0
AKBNK;64.40;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%45;64.43;64.37;63.45;62.34;60.76;64.56;65.93;68.15;125.0;1.0
HALKB;38.60;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%49;38.87;38.29;38.09;35.73;33.82;41.90;46.30;51.89;125.0;0.87
ISCTR;13.66;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%41;13.67;13.65;13.62;13.43;13.24;13.86;14.24;14.68;125.0;1.0
KTLEV;18.15;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%49;18.25;17.95;16.39;14.96;13.80;18.70;21.37;24.76;125.0;0.5
SKBNK;8.27;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%52;8.28;8.26;8.24;8.03;7.86;8.58;8.97;9.47;125.0;1.0
EKGYO;20.88;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%43;21.15;20.87;20.87;20.58;20.18;21.15;21.50;22.06;120.0;27.0
TRALT;38.96;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%55;39.01;38.89;36.66;34.37;32.52;40.36;44.62;50.05;120.0;0.71
ALARK;95.25;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%52;95.26;95.24;93.16;90.67;88.65;97.20;101.85;107.77;115.0;1.0
ENKAI;80.05;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%51;80.06;80.03;78.45;76.63;75.15;81.40;84.80;89.13;115.0;0.5
IZENR;9.91;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%49;9.93;9.88;9.86;9.71;9.56;10.05;10.35;10.70;115.0;0.67
OBAMS;8.04;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%41;8.22;7.88;7.93;7.79;7.67;8.16;8.42;8.76;110.0;1.14
AGHOL;28.02;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%55;28.04;28.00;27.84;27.38;26.92;28.40;29.32;30.38;105.0;1.0
ENERY;10.10;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%68;10.11;10.08;9.68;;;10.12;10.47;10.71;105.0;0.5
ENJSA;81.70;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%46;81.82;81.59;81.15;80.50;79.58;81.80;82.60;83.90;105.0;1.09
QUAGR;3.51;SAT;DÜŞÜŞ;COŞKULU RALLİ;%54;5.02;3.34;3.34;1.40;;5.02;6.06;6.90;105.0;8.88
SAHOL;82.65;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%46;82.71;82.57;82.02;80.75;;83.02;83.73;84.43;105.0;0.75
SISE;36.60;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%50;36.61;36.59;36.55;36.10;35.54;36.86;37.17;37.56;105.0;1.0
TAVHL;284.75;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%43;284.83;284.71;278.89;271.86;266.18;290.25;303.35;320.01;105.0;2.0
