Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
SASA;6.11;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;6.12;6.10;6.09;6.04;6.01;6.17;6.26;6.37;660.0;1.3
ECILC;29.14;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;29.16;29.11;28.96;28.69;28.43;29.28;29.81;30.42;650.0;0.58
GRSEL;17.17;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;17.96;16.05;17.05;16.37;15.81;18.16;19.43;21.05;640.0;0.7
KCHOL;75.53;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%37;75.57;75.48;75.29;74.46;73.79;76.64;78.19;80.16;640.0;0.66
YEOTK;18.58;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%37;18.76;18.32;18.27;;;18.66;18.97;19.19;640.0;0.71
AGHOL;9.52;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;9.53;9.51;9.47;9.43;9.39;9.52;9.60;9.70;630.0;1.73
THYAO;130.32;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%27;130.37;130.24;129.83;;;130.48;130.98;131.34;630.0;0.7
SKBNK;2.01;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%22;2.01;2.00;1.99;1.98;1.96;2.02;2.05;2.10;620.0;0.53
AKBNK;17.15;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;17.21;17.08;16.66;16.22;15.86;17.38;18.21;19.27;145.0;1.0
BRYAT;862.21;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%33;865.24;859.19;858.21;849.65;841.09;868.80;885.92;905.65;145.0;1.0
YKBNK;9.98;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;10.00;9.96;9.97;9.89;9.82;10.11;10.27;10.47;145.0;1.38
ALARK;70.04;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;70.11;69.96;69.62;69.33;69.10;70.09;70.63;71.32;140.0;0.85
