Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ECILC;107.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;107.76;107.08;96.16;89.14;83.48;120.57;137.19;155.55;670.0;0.62
ENJSA;79.05;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;79.08;79.02;78.12;76.30;74.48;80.37;84.00;88.19;660.0;1.0
GRSEL;349.75;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;350.50;348.68;348.03;333.67;322.06;371.25;398.01;432.05;660.0;0.7
EFOR;21.77;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%74;21.80;21.59;21.53;20.97;20.51;22.45;23.51;24.85;650.0;0.19
PETKM;20.98;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;21.09;20.88;20.34;19.94;19.62;21.72;22.66;23.70;650.0;1.1
AKSA;12.01;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%46;12.47;11.66;11.66;11.16;10.75;12.47;13.41;14.60;625.0;1.31
DOHOL;18.25;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;18.26;18.23;18.07;17.94;17.83;18.28;18.52;18.84;155.0;0.5
KLRHO;140.00;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%64;141.44;138.79;125.71;113.58;101.44;140.73;165.00;192.98;155.0;1.19
AKSEN;48.12;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;48.47;47.64;45.70;44.03;42.68;48.40;51.51;55.47;145.0;0.73
KONTR;16.17;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%40;16.34;15.82;15.85;15.29;;16.30;16.61;16.92;145.0;0.49
BIMAS;541.68;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%51;542.10;541.12;540.44;533.13;522.72;547.75;556.79;571.41;125.0;0.76
RALYH;174.70;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%65;174.78;174.49;164.11;156.45;150.25;176.50;190.78;208.95;125.0;0.38
SOKM;38.22;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;38.50;38.06;38.20;37.95;37.75;38.60;39.06;39.65;125.0;1.75
PASEU;125.00;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;125.41;124.87;123.30;120.15;117.00;127.20;133.50;140.76;120.0;3.15
TURSG;9.53;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%48;9.54;9.52;9.53;9.47;9.42;9.63;9.75;9.90;115.0;1.0
TABGD;234.50;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;234.82;234.01;230.23;218.61;209.22;249.00;270.64;298.16;110.0;0.65
ASELS;207.24;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%53;207.25;207.23;203.41;197.35;191.29;210.90;223.02;236.98;105.0;2.33
BSOKE;15.97;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%43;15.98;15.96;15.67;15.28;14.73;16.06;16.54;17.31;105.0;1.0
GENIL;208.16;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%67;208.40;207.75;204.76;198.87;192.97;212.06;223.85;237.44;105.0;0.59
GRTHO;659.50;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%50;660.61;655.02;580.08;529.09;487.88;662.50;757.50;878.34;105.0;0.25
TUKAS;2.65;SAT;DÜŞÜŞ;COŞKULU RALLİ;%50;2.78;2.56;2.56;2.41;2.24;2.65;2.73;2.81;105.0;1.47
BRSAN;400.75;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%47;405.07;392.50;392.50;378.02;359.59;405.07;412.84;419.13;95.0;0.52
ENKAI;73.65;SAT;DÜŞÜŞ;COŞKULU RALLİ;%47;74.10;72.57;72.57;71.36;70.52;74.10;;;95.0;0.42
KTLEV;13.33;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%46;13.37;13.25;13.13;12.32;11.51;14.13;15.74;17.60;95.0;0.5
OYAKC;20.57;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%46;20.71;20.22;20.22;19.60;18.62;20.71;21.20;21.91;95.0;0.4
TOASO;260.00;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%47;260.33;259.69;256.30;248.43;238.40;261.83;267.35;274.19;95.0;1.06
BRYAT;2001.00;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%51;2082.45;1972.00;1972.00;1844.70;1682.78;2082.45;2150.78;2206.00;85.0;2.81
CWENE;22.26;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;22.60;21.79;22.20;20.97;19.21;23.44;24.96;27.43;85.0;0.73
SISE;34.52;SAT;DÜŞÜŞ;COŞKULU RALLİ;%49;34.62;33.56;33.56;32.34;30.79;34.62;35.27;35.80;85.0;0.1
TRENJ;69.90;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%51;70.08;69.72;68.25;65.29;61.07;71.21;74.88;80.80;85.0;1.0
TRMET;89.75;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%43;89.77;89.73;88.97;86.29;84.13;93.30;98.29;104.64;85.0;1.0
TTKOM;50.85;SAT;DÜŞÜŞ;COŞKULU RALLİ;%29;51.61;50.81;50.81;49.82;48.22;51.61;52.41;53.55;85.0;19.0
