Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
SKBNK;5.11;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%62;5.15;5.06;5.01;4.41;3.92;5.99;7.11;8.55;670.0;0.78
ANSGR;13.51;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;13.54;13.44;12.75;11.05;9.68;15.49;18.66;22.69;660.0;0.49
BRYAT;2192.62;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;2194.43;2190.80;2038.78;1805.42;1572.07;2327.51;2794.22;3332.12;650.0;1.0
YKBNK;16.90;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;16.91;16.89;15.70;14.59;13.48;17.07;19.28;21.83;650.0;2.15
TURSG;4.45;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%59;4.99;4.45;4.10;3.54;3.10;4.99;6.03;7.34;645.0;703.96
VAKBN;16.08;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;16.11;16.05;16.07;14.74;13.67;18.21;20.68;23.82;640.0;1.0
DAPGM;10.85;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%60;10.93;10.75;9.93;8.68;7.68;11.94;14.26;17.21;635.0;0.85
DOHOL;13.42;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;13.44;13.39;13.42;13.09;;13.68;13.86;14.05;155.0;0.58
FENER;4.01;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;4.03;3.99;3.71;3.31;2.99;4.36;5.10;6.05;155.0;0.79
MPARK;158.03;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%58;158.42;157.13;150.83;135.79;123.64;175.13;203.14;238.77;155.0;0.43
MIATK;47.77;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%58;48.53;47.13;40.58;34.33;28.08;48.31;60.82;75.22;135.0;1.19
ISMEN;32.22;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%54;32.34;32.17;;;;33.22;33.99;34.54;125.0;2.13
GRSEL;70.48;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%62;73.77;65.79;62.79;53.82;46.58;77.28;93.98;115.23;120.0;0.7
GSRAY;2.00;AL (TAKİP);YÜKSELİŞ;VOLATİLİTE;%52;2.00;1.98;1.98;;;2.04;2.08;2.11;120.0;0.04
OTKAR;369.86;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%60;369.91;369.78;363.37;347.66;327.65;374.40;385.43;399.08;115.0;0.57
AEFES;9.78;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%51;9.88;9.71;9.71;9.50;9.16;9.88;10.05;10.29;105.0;1.28
BIMAS;271.77;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%55;271.85;271.66;252.69;232.88;213.07;277.21;316.84;362.51;105.0;0.81
BRSAN;888.30;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%56;888.49;888.11;816.26;674.94;560.73;1044.70;1307.98;1642.89;105.0;1.0
BTCIM;3.65;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%61;3.65;3.64;3.57;3.10;2.71;4.34;5.22;6.35;105.0;0.94
