Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
PETKM;15.81;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;15.85;15.78;15.49;15.21;14.93;15.83;16.38;17.02;670.0;1.33
ASELS;29.63;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%63;29.70;29.60;28.28;27.36;26.61;29.78;31.51;33.70;660.0;2.08
TAVHL;104.80;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;105.08;104.65;99.69;94.93;91.08;107.40;116.28;127.58;660.0;1.87
MAGEN;6.13;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;6.28;5.93;6.06;5.82;5.63;6.45;6.90;7.47;650.0;0.76
SKBNK;2.23;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;2.23;2.22;2.19;2.13;2.07;2.30;2.42;2.57;650.0;0.66
GESAN;59.40;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%36;59.95;58.86;58.93;58.10;;59.59;60.05;60.51;640.0;1.02
KLRHO;15.06;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;15.19;14.94;14.61;13.71;12.81;15.72;17.52;19.59;630.0;1.08
TSPOR;2.57;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%57;2.57;2.49;2.49;2.40;2.33;2.63;2.80;3.01;625.0;0.04
VAKBN;10.54;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;10.56;10.52;10.46;10.21;10.00;10.87;11.34;11.95;620.0;1.0
ECILC;36.06;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;36.18;35.87;35.50;34.01;32.80;37.91;40.68;44.22;155.0;0.66
ISMEN;14.54;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;15.06;14.31;13.20;12.28;11.53;14.70;16.42;18.61;155.0;2.32
BRYAT;1466.97;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;1487.33;1446.60;1401.10;1289.41;1199.14;1581.65;1789.74;2054.43;145.0;1.0
TTKOM;21.80;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;22.08;21.59;21.21;20.21;19.41;22.82;24.68;27.03;145.0;1.33
TURSG;1.28;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%44;1.29;1.27;1.27;1.26;1.24;1.29;1.32;1.35;145.0;1.31
FENER;1.99;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;2.00;1.97;1.97;1.89;1.77;2.05;2.16;2.32;140.0;0.78
MAVI;19.62;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;19.95;19.29;18.38;17.25;16.35;20.19;22.28;24.94;140.0;0.97
VESTL;57.30;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%61;57.50;57.06;56.42;53.99;52.03;60.35;64.88;70.64;140.0;0.83
AGHOL;11.27;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;11.30;11.24;10.96;10.65;10.40;11.46;12.03;12.75;135.0;0.98
KONTR;26.44;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%58;26.55;26.21;25.74;24.72;23.89;27.40;29.30;31.73;135.0;0.48
OYAKC;10.80;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;10.83;10.75;10.37;9.92;9.56;11.10;11.94;13.01;135.0;0.64
TRMET;54.85;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;55.22;54.57;53.20;50.53;48.38;57.50;62.46;68.77;135.0;1.32
TSKB;4.92;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%40;5.02;4.80;4.80;4.67;4.56;5.02;5.27;5.59;135.0;0.83
