Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
EKGYO;10.87;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;10.90;10.84;10.72;10.10;9.60;11.71;12.86;14.32;670.0;1.31
BTCIM;3.94;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;3.95;3.92;3.88;3.82;3.77;3.95;4.06;4.19;660.0;0.94
DOAS;207.76;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;208.16;207.50;207.61;206.63;205.65;208.82;210.78;213.04;660.0;1.54
TUKAS;3.01;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;3.03;3.00;2.93;2.81;2.72;3.11;3.33;3.60;660.0;1.25
ODAS;10.49;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%61;10.56;10.41;10.28;10.04;9.79;10.58;11.06;11.62;655.0;0.88
TUPRS;131.29;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%50;131.46;131.14;130.55;127.52;124.49;134.30;140.36;147.35;655.0;1.08
TRALT;24.40;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;24.61;24.09;24.01;23.31;22.74;25.14;26.45;28.11;650.0;0.68
TRMET;53.30;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;53.94;52.80;52.39;50.98;49.56;54.13;56.95;60.20;650.0;1.28
TOASO;227.30;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%59;227.35;227.25;224.38;218.60;212.83;231.53;243.09;256.40;645.0;1.06
KLRHO;61.65;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;61.96;61.38;57.06;52.76;49.29;64.00;72.00;82.18;640.0;1.15
FROTO;87.03;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%48;87.07;87.00;86.49;83.15;80.44;91.90;98.13;106.05;625.0;1.72
GRSEL;74.55;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%46;75.51;73.19;73.30;68.93;63.37;76.37;79.43;83.23;605.0;0.7
KONTR;43.23;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;43.28;43.12;42.85;41.13;38.67;44.58;46.71;50.17;155.0;0.49
RALYH;19.35;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;19.54;18.85;18.35;17.73;17.23;20.51;21.98;23.60;155.0;0.37
AKSEN;36.03;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;36.05;36.01;35.55;34.46;32.91;36.64;37.98;40.16;145.0;0.62
BRSAN;694.50;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%40;695.17;693.85;693.75;672.45;642.13;715.05;741.40;784.00;145.0;1.03
BRYAT;3975.63;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%52;3980.54;3970.72;3965.65;3646.13;3387.89;4482.14;5077.41;5834.64;140.0;1.0
ECILC;49.13;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;49.23;48.97;49.00;47.38;45.76;50.99;54.23;57.95;140.0;0.63
OBAMS;8.51;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%100;9.47;7.71;8.16;7.94;7.77;8.91;9.42;9.98;140.0;1.21
PATEK;29.28;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%92;32.43;28.12;28.82;24.95;21.83;35.06;42.26;51.42;140.0;2.72
BSOKE;5.35;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;5.45;5.26;5.06;4.70;4.41;5.64;6.30;7.15;135.0;1.03
GENIL;72.10;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%63;73.38;69.94;70.33;66.02;62.53;77.30;85.34;95.56;135.0;0.59
TRENJ;43.20;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;43.44;42.95;42.61;40.82;39.38;45.50;48.83;53.06;135.0;0.96
EGEEN;15415.56;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%56;15455.27;15388.75;14925.73;14080.98;13236.23;15970.93;17660.43;19607.65;125.0;1.48
