Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
RALYH;190.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%72;190.57;190.32;179.31;168.74;160.20;196.40;216.09;241.14;685.0;0.39
ANSGR;22.84;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;22.88;22.78;22.73;22.56;22.43;23.00;23.31;23.70;670.0;0.67
TUPRS;187.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;187.13;186.83;186.64;185.60;184.56;187.92;190.00;192.39;670.0;0.76
EFOR;23.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%77;23.03;22.80;22.16;21.47;20.92;23.27;24.55;26.17;665.0;0.15
TAVHL;251.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;252.41;251.00;250.43;248.84;247.55;253.00;255.96;259.74;660.0;1.82
TSPOR;1.29;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%39;1.32;1.26;;;;1.32;1.34;1.36;650.0;1.0
KTLEV;12.78;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;12.84;12.66;12.32;11.51;10.36;13.13;14.13;15.74;620.0;0.5
TRMET;86.75;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;87.11;86.47;86.29;84.13;81.96;88.97;93.30;98.29;620.0;1.29
TURSG;11.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;11.54;11.46;11.21;10.79;10.45;11.89;12.68;13.68;155.0;1.0
ENKAI;74.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;74.54;74.43;73.90;72.95;72.18;75.45;77.23;79.50;145.0;0.57
GSRAY;1.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%40;1.51;1.49;1.49;;;1.51;1.53;1.54;145.0;1.0
KLRHO;148.10;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%63;148.24;147.98;141.95;126.70;114.38;166.60;195.01;231.15;145.0;1.17
SOKM;43.20;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;43.83;42.84;42.39;41.34;40.49;44.08;46.03;48.52;140.0;1.75
ASELS;206.24;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;206.25;206.23;203.41;197.35;191.29;210.90;223.02;236.98;130.0;1.74
CCOLA;51.50;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;51.62;51.37;51.22;50.55;50.01;52.30;53.55;55.13;130.0;0.92
TOASO;275.25;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;275.46;275.06;272.61;270.20;268.25;276.50;280.99;286.70;130.0;1.11
TABGD;243.80;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%57;244.72;242.41;230.23;218.61;209.22;249.00;270.64;298.16;120.0;0.66
ENJSA;80.10;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%54;80.14;80.07;78.12;76.30;74.48;80.37;84.00;88.19;115.0;1.33
