Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
AEFES;11.08;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;11.12;11.02;11.03;10.98;10.89;11.09;11.17;11.28;670.0;0.7
CCOLA;36.93;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;37.14;36.70;36.81;36.18;35.66;37.84;39.02;40.52;670.0;0.92
BRSAN;855.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;856.42;854.61;816.26;674.94;560.73;1044.70;1307.98;1642.89;650.0;1.03
ASELS;44.13;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;44.28;44.06;43.63;42.90;42.31;44.80;46.16;47.89;155.0;2.24
SOKM;62.06;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;62.34;61.90;61.83;61.37;60.91;62.39;63.30;64.36;155.0;1.72
AGHOL;22.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;22.05;21.94;21.66;21.23;;22.00;22.24;22.48;145.0;0.97
TUPRS;121.83;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;122.02;121.66;121.00;119.70;118.65;123.10;125.53;128.61;140.0;1.12
VAKBN;18.00;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;18.05;17.94;16.07;14.74;13.67;18.21;20.68;23.82;135.0;0.83
DOHOL;13.93;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%55;13.94;13.93;13.88;13.75;13.57;14.01;14.17;14.42;120.0;4.62
EGEEN;9374.16;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%55;9376.76;9372.41;9288.97;8351.12;7593.12;10804.96;12552.20;14774.79;115.0;1.48
OTKAR;424.11;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%61;424.30;423.77;407.00;391.83;379.58;431.51;459.76;495.69;115.0;0.56
SKBNK;5.35;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%60;5.35;5.34;5.01;4.41;3.92;5.99;7.11;8.55;115.0;0.79
REEDR;22.18;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%67;22.77;21.49;21.24;19.14;17.44;24.64;28.56;33.55;110.0;0.86
BIMAS;279.05;SAT;DÜŞÜŞ;COŞKULU RALLİ;%53;282.17;276.93;276.93;272.81;269.92;282.17;;;105.0;1.47
DOAS;204.42;SAT;DÜŞÜŞ;COŞKULU RALLİ;%50;205.72;200.35;200.35;196.59;192.82;205.72;212.56;;105.0;0.32
FENER;4.01;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%57;4.02;4.00;3.88;3.45;3.10;4.58;5.39;6.42;105.0;1.2
FROTO;75.00;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%50;76.01;74.21;74.21;72.80;71.81;76.01;;;105.0;1.28
GRSEL;70.48;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%63;71.56;68.93;62.79;53.82;46.58;77.28;93.98;115.23;105.0;0.7
MAVI;24.91;SAT;DÜŞÜŞ;COŞKULU RALLİ;%58;25.02;24.29;24.29;23.78;23.27;25.02;25.95;;105.0;0.18
MPARK;163.81;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%60;164.54;162.09;151.74;136.54;124.24;176.33;204.67;240.71;105.0;0.43
TOASO;224.27;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%52;225.27;220.06;220.06;213.62;203.21;225.27;230.47;237.88;105.0;0.24
ALARK;104.56;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%57;104.84;101.01;101.01;94.83;87.71;104.84;107.93;111.02;95.0;0.08
BSOKE;2.62;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%65;2.74;2.62;2.42;2.15;1.88;2.74;3.28;3.89;95.0;71.51
GSRAY;2.02;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;2.03;2.01;2.00;1.94;;2.05;2.09;2.12;95.0;1.26
KCHOL;131.93;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%51;132.94;130.92;130.92;129.49;128.07;132.94;135.52;;95.0;1.0
KTLEV;4.24;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%59;4.34;4.05;4.10;3.98;3.88;4.30;4.54;4.83;95.0;0.52
KUYAS;14.97;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%48;15.03;14.40;14.40;13.96;13.51;15.03;15.84;;95.0;0.1
MGROS;353.16;SAT;DÜŞÜŞ;COŞKULU RALLİ;%63;353.59;346.55;346.55;341.61;336.67;353.59;362.55;;95.0;0.06
SAHOL;53.31;SAT;DÜŞÜŞ;COŞKULU RALLİ;%50;54.06;52.89;52.89;52.07;51.25;54.06;55.55;;95.0;1.81
TCELL;46.97;SAT;DÜŞÜŞ;COŞKULU RALLİ;%59;47.70;46.70;46.70;45.46;43.45;47.70;48.71;50.14;95.0;2.69
ULKER;76.45;SAT;DÜŞÜŞ;COŞKULU RALLİ;%55;78.76;75.94;75.94;73.72;72.16;78.76;;;95.0;4.58
ENJSA;48.65;SAT;DÜŞÜŞ;DÜZELTME;%57;50.06;48.56;48.56;47.38;46.55;50.06;;;90.0;16.12
SASA;5.72;SAT;DÜŞÜŞ;DÜZELTME;%51;5.96;5.64;5.64;5.12;4.51;5.96;6.22;6.48;90.0;3.13
ANSGR;13.77;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%60;13.82;13.67;12.99;11.24;9.83;15.81;19.06;23.19;85.0;0.49
BRYAT;2177.99;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%50;2182.17;2140.03;2140.03;2071.91;1993.41;2182.17;2216.22;2250.28;85.0;0.11
BTCIM;3.89;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%58;3.89;3.88;3.57;3.10;2.71;4.34;5.22;6.35;85.0;0.41
DAPGM;11.86;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%62;11.87;11.85;10.16;8.87;7.83;12.24;14.65;17.70;85.0;0.71
KLRHO;46.88;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%59;47.29;46.53;42.80;37.27;32.80;51.75;62.06;75.18;85.0;1.17
KRDMD;25.97;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%49;26.39;25.95;25.95;25.50;24.96;26.39;27.02;27.82;85.0;26.4
MIATK;52.15;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%58;53.16;51.30;46.21;38.89;31.56;55.28;69.93;86.82;85.0;1.18
TTKOM;20.44;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%48;20.94;20.13;20.13;18.82;17.31;20.94;21.60;22.26;85.0;1.61
YEOTK;66.52;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%53;66.81;66.12;66.47;65.33;64.20;67.88;70.15;72.77;85.0;0.71
GARAN;46.25;SAT;DÜŞÜŞ;DÜZELTME;%50;46.37;45.17;45.17;44.32;43.47;46.37;47.91;;80.0;0.11
GUBRF;359.75;SAT;DÜŞÜŞ;DÜZELTME;%47;361.19;351.91;351.91;345.40;338.89;361.19;373.00;;80.0;0.18
RALYH;14.00;SAT;DÜŞÜŞ;DÜZELTME;%40;14.39;13.97;13.97;13.46;12.62;14.39;14.81;15.41;80.0;13.0
TSKB;7.16;SAT;DÜŞÜŞ;DÜZELTME;%60;7.21;7.04;7.04;6.93;6.81;7.21;7.43;;80.0;0.42
TABGD;156.44;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%50;159.92;151.19;153.28;139.73;;163.92;171.39;178.87;75.0;0.66
THYAO;220.97;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%40;224.72;219.08;219.08;215.11;211.14;224.72;231.91;;75.0;1.98
ARCLK;142.50;SAT;DÜŞÜŞ;DÜZELTME;%49;143.23;139.55;139.55;133.60;126.75;143.23;146.20;149.17;70.0;0.25
EKGYO;6.59;SAT;DÜŞÜŞ;DÜZELTME;%55;6.69;6.11;6.11;5.45;4.60;6.69;7.05;7.34;70.0;0.2
ENKAI;28.71;SAT;DÜŞÜŞ;DÜZELTME;%52;29.00;28.47;28.47;27.80;26.73;29.00;29.54;30.30;70.0;1.2
HEKTS;8.11;SAT;DÜŞÜŞ;VOLATİLİTE;%50;8.11;7.99;7.99;7.56;7.05;8.26;8.48;8.70;70.0;0.0
PETKM;20.30;SAT;DÜŞÜŞ;VOLATİLİTE;%54;20.45;20.09;20.09;19.72;19.26;20.45;20.97;21.64;70.0;0.71
SISE;47.76;SAT;DÜŞÜŞ;DÜZELTME;%54;48.43;47.60;47.60;46.57;44.90;48.43;49.27;50.45;70.0;4.04
TAVHL;117.00;SAT;DÜŞÜŞ;DÜZELTME;%53;118.92;115.66;115.66;110.40;104.33;118.92;121.55;124.18;70.0;1.43
TTRAK;646.69;SAT;DÜŞÜŞ;DÜZELTME;%63;670.19;642.22;642.22;597.01;544.89;670.19;692.80;715.41;70.0;5.26
YKBNK;16.93;SAT;DÜŞÜŞ;DÜZELTME;%56;17.16;16.84;16.84;16.59;16.41;17.16;;;70.0;2.38
KCAER;9.17;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%55;9.28;8.95;8.95;8.56;8.06;9.28;9.49;9.66;65.0;0.5
QUAGR;5.80;SAT;DÜŞÜŞ;COŞKULU RALLİ;%41;5.99;5.76;5.76;5.38;4.94;5.99;6.18;6.37;65.0;4.75
AKSEN;35.22;SAT;DÜŞÜŞ;DÜZELTME;%40;35.87;35.09;35.09;34.31;33.34;35.87;36.99;38.41;60.0;5.09
EREGL;18.56;SAT;DÜŞÜŞ;VOLATİLİTE;%48;18.56;17.76;17.76;16.84;15.67;18.56;19.06;19.46;60.0;0.01
ISCTR;8.45;SAT;DÜŞÜŞ;DÜZELTME;%62;8.46;8.27;8.27;8.02;7.63;8.46;8.66;8.93;60.0;0.04
PGSUS;148.74;SAT;DÜŞÜŞ;VOLATİLİTE;%55;152.44;146.88;146.88;137.90;127.55;152.44;156.93;161.42;60.0;1.98
TRENJ;41.00;SAT;DÜŞÜŞ;DÜZELTME;%50;42.00;40.96;40.96;39.68;37.60;42.00;43.04;44.52;60.0;25.0
TSPOR;3.34;SAT;DÜŞÜŞ;DÜZELTME;%48;3.39;3.32;3.32;3.22;3.06;3.39;3.47;3.59;60.0;1.89
TUKAS;2.71;SAT;DÜŞÜŞ;DÜZELTME;%61;2.71;2.65;2.65;2.45;2.23;2.77;2.87;2.97;60.0;0.08
ZOREN;5.44;SAT;DÜŞÜŞ;VOLATİLİTE;%51;5.47;5.38;5.38;5.28;5.17;5.47;5.60;5.77;60.0;0.5
CWENE;38.05;SAT;DÜŞÜŞ;COŞKULU RALLİ;%55;38.48;37.40;37.40;36.65;35.90;38.48;39.85;;55.0;0.67
ENERY;2.20;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%53;2.31;2.20;2.04;1.84;1.60;2.20;2.31;2.39;55.0;185.24
HALKB;13.59;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%46;13.69;13.29;13.29;12.64;11.89;13.69;14.02;14.35;55.0;0.33
PASEU;16.25;SAT;DÜŞÜŞ;COŞKULU RALLİ;%53;16.56;15.81;15.81;14.61;13.23;16.56;17.16;17.76;55.0;0.7
TRALT;22.68;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%44;23.38;21.42;21.42;19.16;16.29;23.38;24.59;25.57;55.0;0.56
TUREX;2.95;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%42;3.00;2.93;2.93;2.87;2.79;3.00;3.09;3.20;55.0;2.5
AKBNK;28.65;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%50;28.99;28.51;28.51;28.02;27.42;28.99;29.68;30.56;50.0;2.5
AKSA;6.62;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%50;6.63;6.51;6.51;6.32;6.10;6.63;6.72;6.82;50.0;0.07
CIMSA;33.63;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%52;33.72;33.58;33.58;33.45;33.28;33.72;33.92;34.17;50.0;1.67
GESAN;85.90;SAT;DÜŞÜŞ;VOLATİLİTE;%50;87.52;85.31;85.31;81.75;77.64;87.52;89.30;91.08;50.0;2.75
ISMEN;31.67;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%52;31.72;31.54;31.54;31.33;31.07;31.72;31.83;31.92;50.0;0.33
KONTR;45.42;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%50;46.61;45.09;45.09;44.02;42.95;46.61;48.56;;50.0;3.6
OYAKC;17.92;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%54;18.47;17.86;17.86;17.38;17.05;18.47;;;50.0;9.08
TKFEN;41.31;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%58;41.80;39.16;39.16;36.11;32.23;41.80;43.44;44.76;50.0;0.23
TURSG;4.10;SAT;DÜŞÜŞ;DÜZELTME;%59;4.12;4.09;4.09;4.03;3.97;4.12;4.15;4.18;50.0;3.27
ECILC;43.42;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%58;44.51;43.08;43.08;40.76;38.08;44.51;45.68;46.84;40.0;3.21
EUPWR;61.53;SAT;DÜŞÜŞ;VOLATİLİTE;%60;63.60;61.13;61.13;57.13;52.53;63.60;65.60;67.60;40.0;5.12
GENIL;58.44;SAT;DÜŞÜŞ;DÜZELTME;%48;59.87;58.42;58.42;56.63;53.73;59.87;61.32;63.38;40.0;60.49
ODAS;11.77;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%51;11.86;11.53;11.53;10.99;10.37;11.86;12.13;12.40;40.0;0.37
VESTL;63.90;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%43;65.40;63.78;63.78;62.52;61.63;65.40;;;40.0;12.5
CANTE;2.48;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%57;2.49;2.45;2.45;2.39;2.31;2.49;2.53;2.59;30.0;0.43
MAGEN;7.92;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%53;8.02;7.81;7.81;7.56;7.14;8.02;8.23;8.52;30.0;1.0
TRMET;54.35;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%50;56.25;54.05;54.05;50.50;46.41;56.25;58.03;59.80;30.0;6.33
ASTOR;119.01;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%53;119.45;116.36;116.36;112.54;106.36;119.45;122.54;126.94;20.0;0.17
GRTHO;33.32;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%53;33.76;33.09;33.09;32.25;30.90;33.76;34.44;35.40;20.0;1.89
IZENR;8.15;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%59;8.61;7.60;7.60;6.43;4.95;8.61;9.23;9.74;20.0;0.83
