Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ENKAI;30.75;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%100;30.88;30.53;28.77;26.37;24.42;32.66;37.14;42.84;670.0;0.56
TRALT;27.83;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%100;27.87;27.77;26.20;22.61;19.71;32.00;38.68;47.18;665.0;0.59
GUBRF;287.10;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%0;287.84;285.88;253.81;219.54;191.85;309.20;373.04;454.24;640.0;0.61
ARCLK;105.28;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%0;105.30;105.25;98.67;91.66;81.67;105.68;114.36;128.38;625.0;0.7
FROTO;39.96;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%0;40.01;39.93;38.31;36.21;34.11;40.91;45.11;49.96;625.0;1.67
ISMEN;10.06;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%0;10.42;9.91;9.29;8.43;7.22;10.14;11.19;12.90;625.0;2.3
KCHOL;68.39;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%0;68.47;68.27;64.26;60.38;56.49;69.07;76.84;85.80;625.0;0.74
KRDMD;18.60;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%0;18.73;18.50;17.89;16.76;15.85;19.72;21.83;24.51;625.0;1.24
SAHOL;37.03;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%0;37.05;37.00;34.42;32.26;30.10;37.10;41.42;46.40;625.0;0.73
TTRAK;234.40;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%0;234.98;233.18;212.55;190.18;167.81;240.23;284.97;336.54;625.0;0.48
SKBNK;2.18;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%0;2.18;2.17;2.08;1.89;1.64;2.22;2.35;2.52;605.0;0.83
ANSGR;4.52;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%100;4.63;4.33;3.91;3.43;3.04;4.69;5.58;6.72;160.0;0.59
AEFES;6.11;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%0;6.11;5.79;5.79;5.47;5.15;6.19;6.84;7.58;135.0;0.01
SOKM;27.18;AL (TAKİP);YÜKSELİŞ;VOLATİLİTE;%100;27.59;26.95;26.53;25.75;25.12;27.79;29.23;31.07;135.0;1.79
BIMAS;123.91;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%100;124.18;123.56;121.30;117.47;;124.31;126.42;128.54;120.0;0.75
EKGYO;8.22;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%0;8.25;8.20;8.04;7.24;6.59;9.34;10.84;12.75;115.0;1.39
ULKER;42.83;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%0;43.12;42.49;38.08;33.42;29.65;45.61;54.29;65.33;115.0;0.84
AKBNK;15.15;AL (TAKİP);YÜKSELİŞ;VOLATİLİTE;%0;15.16;15.14;14.49;13.61;12.36;15.36;16.45;18.20;110.0;2.08
EREGL;19.48;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%0;19.52;19.43;18.89;18.07;17.25;19.91;21.56;23.46;105.0;0.64
MPARK;92.47;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%0;92.90;91.45;85.81;76.37;68.73;101.07;118.66;141.04;105.0;0.43
SISE;39.87;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%0;39.88;39.85;38.71;35.17;32.31;44.44;51.03;59.43;105.0;0.76
TTKOM;23.40;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%0;23.42;23.39;23.26;20.50;18.27;27.72;32.86;39.40;105.0;2.0
VESTL;69.20;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%0;69.21;69.19;67.09;62.76;58.43;72.44;81.10;91.08;105.0;1.0
KUYAS;5.96;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%100;6.09;5.90;5.91;5.09;4.42;7.25;8.79;10.75;100.0;1.92
