Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ASELS;85.04;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;85.18;84.98;78.77;74.65;71.31;85.44;93.13;102.90;670.0;2.24
KUYAS;22.88;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;22.93;22.81;21.70;20.87;20.21;23.04;24.58;26.54;670.0;0.71
ULKER;111.71;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%40;111.86;111.52;110.49;109.45;108.61;112.17;114.11;116.57;660.0;0.83
DAPGM;7.80;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%74;7.83;7.76;7.22;6.83;6.52;7.85;8.58;9.50;650.0;0.75
EKGYO;14.22;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;14.24;14.19;13.62;13.02;12.53;14.59;15.70;17.12;650.0;0.98
GRTHO;181.10;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;182.06;177.23;169.09;158.14;149.29;186.80;207.21;233.17;650.0;0.25
TTKOM;49.70;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%31;49.95;49.52;48.80;48.24;47.79;50.74;52.06;53.52;650.0;1.39
YEOTK;53.05;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;53.16;52.90;52.10;;;53.57;54.72;55.53;650.0;0.73
GRSEL;199.54;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;200.27;198.49;190.82;179.26;169.92;209.51;231.04;258.44;630.0;0.7
ASTOR;126.28;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%57;126.53;126.07;115.04;107.48;101.37;127.26;141.35;159.27;625.0;1.21
AKSEN;42.58;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;42.65;42.49;40.68;39.44;38.44;42.68;44.99;47.92;155.0;0.78
BTCIM;4.56;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%26;4.57;4.55;4.55;4.49;;4.60;4.64;4.68;145.0;1.0
ENJSA;60.07;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%45;60.28;59.88;59.98;59.64;59.16;60.31;60.73;61.41;145.0;1.08
MAGEN;9.42;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%43;9.46;9.36;9.29;8.99;8.74;9.78;10.35;11.07;145.0;0.79
CIMSA;54.82;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%58;54.91;54.66;49.73;46.58;44.03;60.68;68.15;76.39;140.0;0.6
GENIL;118.51;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%52;120.39;115.36;118.05;117.09;116.31;119.61;121.40;123.67;140.0;0.6
TCELL;102.30;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%54;102.48;102.12;98.94;96.03;93.68;103.64;109.06;115.95;140.0;1.05
PGSUS;230.20;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%40;230.62;229.82;229.09;227.41;226.05;231.80;234.93;238.91;130.0;1.11
RALYH;75.49;AL (RİSKLİ);YÜKSELİŞ;COŞKULU RALLİ;%57;75.76;74.75;72.03;68.20;65.10;78.23;85.37;94.45;130.0;0.37
EFOR;10.63;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%69;10.67;10.42;9.10;7.83;6.79;11.16;13.54;16.56;125.0;0.19
OYAKC;25.19;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%61;25.20;25.17;22.81;21.22;19.93;25.38;28.34;32.11;125.0;0.58
PASEU;36.38;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;37.04;36.16;33.17;31.05;29.33;36.60;40.55;45.59;120.0;3.0
