Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
CCOLA;47.73;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;47.77;47.68;46.59;44.09;42.06;50.63;55.30;61.23;670.0;0.99
ENKAI;32.38;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;32.39;32.37;32.37;32.10;31.84;32.71;33.25;33.87;650.0;0.76
GRSEL;67.59;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;69.76;64.51;67.21;66.48;65.74;68.12;69.58;71.27;650.0;0.7
ULKER;82.74;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%35;83.12;82.29;81.16;79.53;78.20;83.80;86.85;90.72;650.0;0.85
YKBNK;20.99;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;21.03;20.96;20.81;20.32;19.64;21.29;21.88;22.85;650.0;1.44
TSKB;7.82;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%50;7.93;7.75;7.75;7.63;7.54;7.93;8.14;8.41;645.0;1.57
GARAN;57.46;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;57.62;57.37;56.56;54.31;52.07;59.33;63.82;68.99;640.0;1.85
VAKBN;14.24;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;14.25;14.22;14.04;13.51;;14.46;14.76;15.05;630.0;0.5
KRDMD;25.14;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%44;25.16;25.12;24.90;24.42;23.82;25.23;25.56;25.97;625.0;1.0
REEDR;25.80;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%55;26.05;25.50;25.60;25.04;24.59;26.50;27.54;28.86;625.0;0.83
PGSUS;147.62;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%42;147.69;147.56;147.00;145.98;144.97;148.25;150.28;152.62;615.0;1.22
BIMAS;356.15;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;358.00;353.71;345.49;336.79;329.76;359.54;375.74;396.35;155.0;0.76
SOKM;58.33;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;58.96;57.97;57.12;56.07;55.22;58.81;60.76;63.24;155.0;1.73
ARCLK;133.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;133.64;133.33;132.37;131.40;130.43;133.56;135.50;137.73;145.0;0.82
EKGYO;9.28;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%46;9.36;9.21;8.98;8.70;8.47;9.44;9.98;10.65;145.0;1.18
FROTO;72.63;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%31;72.70;72.60;71.77;71.24;70.81;73.62;74.88;76.27;145.0;2.21
KONTR;37.68;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%43;37.75;37.53;37.67;37.17;36.45;38.17;38.79;39.80;145.0;0.5
MGROS;380.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;381.03;378.93;375.14;367.09;360.59;388.14;403.13;422.20;145.0;0.97
OTKAR;448.77;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;448.93;448.47;445.69;439.82;435.08;455.18;466.11;480.02;145.0;0.55
GSRAY;1.82;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%45;1.85;1.79;1.79;1.76;1.74;1.83;1.88;1.94;135.0;0.88
MAGEN;4.88;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;5.17;4.50;4.86;4.79;;4.91;4.95;4.99;135.0;0.76
KCAER;12.47;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%43;12.81;12.05;12.17;11.86;11.55;12.56;13.18;13.90;125.0;0.81
AEFES;13.00;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%54;13.73;13.00;13.00;12.55;12.18;13.73;14.57;15.63;120.0;1658.09
ANSGR;17.48;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%52;17.52;17.41;17.04;16.49;16.05;17.93;18.95;20.25;120.0;0.52
MAVI;31.84;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;31.89;31.79;29.92;28.73;27.77;34.06;36.87;39.98;120.0;0.91
TOASO;203.29;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%48;203.38;203.21;203.24;201.50;200.09;206.06;209.31;213.44;120.0;1.06
TURSG;5.53;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%54;5.55;5.52;5.27;5.09;4.94;5.57;5.92;6.36;120.0;1.09
GRTHO;56.14;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%46;58.23;48.14;54.52;50.89;47.96;60.38;67.14;75.73;115.0;0.26
