Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
EREGL;26.35;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;26.49;26.13;25.35;24.66;24.11;26.45;27.72;29.34;660.0;0.63
GENIL;149.70;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%53;150.44;148.45;147.39;144.11;141.46;152.69;158.80;166.58;645.0;0.6
PGSUS;236.80;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%55;237.77;235.93;236.00;;;242.53;247.65;251.25;635.0;1.11
PASEU;78.05;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%57;78.08;78.04;66.63;58.11;51.23;80.40;96.27;116.45;625.0;3.0
TAVHL;232.50;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%35;232.57;232.46;229.70;;;233.55;236.58;238.70;625.0;1.75
AKSEN;33.30;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%35;33.34;33.24;32.73;32.24;31.75;33.34;34.32;35.45;145.0;0.67
TUPRS;129.62;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;129.78;129.43;129.06;127.65;126.50;131.36;134.00;137.36;145.0;0.8
ASELS;144.32;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%55;144.46;144.25;143.92;142.36;140.15;145.47;147.40;150.51;140.0;2.18
QUAGR;6.14;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;6.16;6.09;5.64;5.22;4.88;6.31;7.09;8.08;140.0;0.4
ALTNY;20.76;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%57;21.29;20.49;20.69;20.19;19.70;21.31;22.31;23.45;135.0;1.91
KUYAS;60.25;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%57;60.26;60.24;58.78;54.31;50.70;66.00;74.32;84.91;130.0;1.0
MAVI;35.34;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%26;35.60;35.06;35.03;34.41;33.62;35.46;35.89;36.43;130.0;0.93
