Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ASELS;313.50;POZİTİF (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;313.79;313.36;304.48;282.96;265.58;339.25;379.33;430.31;670;2.07
ENERY;10.08;POZİTİF (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;10.14;9.98;9.90;9.62;;10.11;10.27;10.42;660;0.6
GRSEL;381.75;POZİTİF (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;382.81;380.46;370.20;360.38;350.55;382.35;402.00;424.64;155;0.82
KUYAS;71.60;POZİTİF (ZAYIF);YÜKSELİŞ;DÜZELTME;%88;71.65;71.56;68.21;65.59;63.48;72.45;77.33;83.54;140;1.25
TUPRS;220.50;POZİTİF (TAKİP);YÜKSELİŞ;VOLATİLİTE;%50;220.62;220.41;215.21;206.19;194.70;221.55;227.89;235.73;140;1.33
GSRAY;1.30;POZİTİF (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%0;1.31;1.29;1.29;1.27;1.26;1.33;1.37;1.42;130;1.0
AKSA;11.33;POZİTİF (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;11.57;11.19;11.19;10.96;10.77;11.57;12.01;12.56;125;1.71
ALTNY;17.47;POZİTİF (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%0;17.96;17.18;17.38;17.17;16.95;17.65;18.08;18.58;125;1.69
ASTOR;182.70;POZİTİF (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%62;183.83;181.77;169.69;155.76;144.50;192.20;218.15;251.16;125;1.22
KLRHO;435.50;POZİTİF (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%67;435.80;435.19;411.65;346.08;252.72;477.22;558.35;689.50;125;0.97
SKBNK;11.44;POZİTİF (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%66;11.45;11.42;10.69;10.16;9.74;11.55;12.54;13.79;125;0.5
TRMET;153.20;POZİTİF (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%53;153.87;152.67;138.63;128.51;120.33;155.00;173.86;197.86;120;1.26
BIMAS;686.00;POZİTİF (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;686.09;685.89;681.67;655.17;633.75;724.50;773.87;836.67;115;0.82
CIMSA;52.80;POZİTİF (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%54;52.82;52.78;52.04;50.75;48.92;53.33;54.92;57.50;115;1.0
ENKAI;100.80;POZİTİF (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%52;100.83;100.75;97.98;94.13;91.02;104.20;111.37;120.49;115;0.6
EREGL;29.96;POZİTİF (ZAYIF);YÜKSELİŞ;DÜZELTME;%53;29.99;29.91;29.30;28.34;27.56;30.86;32.66;34.94;115;0.6
SOKM;67.70;POZİTİF (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%65;67.74;67.68;62.30;57.45;53.53;70.15;79.19;90.70;115;2.0
TTKOM;69.90;POZİTİF (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%59;69.92;69.89;66.84;64.13;61.41;70.21;75.65;81.92;115;2.0
DSTKF;1200.00;POZİTİF (RİSKLİ);YÜKSELİŞ;DÜZELTME;%90;1216.67;1162.46;1080.12;995.44;927.00;1217.00;1374.76;1575.44;110;0.44
AEFES;19.84;POZİTİF (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%55;19.87;19.80;19.61;18.74;17.51;20.48;21.55;23.28;105;0.75
AGHOL;34.40;POZİTİF (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%56;34.41;34.39;34.03;32.94;31.85;35.38;37.56;40.07;105;1.0
AKBNK;87.70;POZİTİF (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%59;87.75;87.66;85.18;80.13;76.05;93.35;102.76;114.73;105;1.25
ALARK;104.30;POZİTİF (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%55;104.46;104.10;102.90;98.55;94.20;108.29;117.00;127.04;105;0.8
BRSAN;669.50;POZİTİF (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%51;669.92;669.05;633.25;596.49;544.16;670.01;715.49;789.00;105;0.93
CCOLA;73.60;POZİTİF (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%54;73.67;73.52;70.49;67.43;64.36;74.28;80.40;87.46;105;0.88
CWENE;31.32;POZİTİF (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%52;31.43;31.16;28.74;26.50;24.25;31.52;36.02;41.20;105;0.69
DAPGM;12.07;POZİTİF (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%50;12.16;11.96;11.96;11.42;;12.39;12.69;12.99;105;0.82
DOAS;224.80;POZİTİF (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%58;225.03;224.66;223.89;216.75;209.61;232.72;247.00;263.46;105;1.64
