Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
RALYH;59.26;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%63;59.32;59.12;56.79;48.83;42.39;69.67;84.51;103.39;650.0;0.39
PGSUS;225.90;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%54;226.48;225.43;225.10;;;228.01;230.30;231.90;645.0;1.23
GUBRF;173.20;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%40;173.63;172.50;171.85;168.10;164.35;176.50;184.00;192.65;145.0;0.61
BSOKE;20.58;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%67;20.63;20.53;17.22;15.11;13.41;20.63;24.56;29.56;140.0;1.0
TAVHL;262.25;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;262.88;261.90;261.38;259.34;256.44;263.41;265.93;270.00;140.0;1.8
TUREX;10.00;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%60;10.08;9.79;9.21;8.69;8.27;10.06;11.04;12.28;140.0;0.38
GRTHO;134.62;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;138.55;119.60;118.81;107.98;99.23;136.32;156.50;182.18;135.0;0.26
BRYAT;2104.37;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%40;2110.96;2097.78;2082.18;1994.89;;2150.71;2198.84;2246.97;130.0;1.0
BTCIM;7.74;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%58;7.74;7.23;7.23;6.69;6.26;8.10;9.10;10.37;130.0;0.0
BRSAN;524.00;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%66;525.81;522.25;513.75;496.35;471.57;531.16;552.69;587.50;125.0;1.03
KTLEV;4.01;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%33;4.08;3.87;3.93;;;4.05;4.14;4.21;125.0;0.47
VAKBN;20.46;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%62;20.51;20.39;20.16;;;20.61;20.95;21.20;125.0;0.71
PASEU;20.90;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;21.25;20.80;20.52;19.53;18.73;22.13;23.97;26.33;120.0;3.5
KUYAS;15.38;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%49;15.43;15.35;15.16;14.73;14.38;15.86;16.67;17.70;115.0;2.2
EKGYO;10.49;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;10.56;10.42;;;;10.93;11.28;11.52;110.0;1.11
BIMAS;546.63;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%52;549.65;543.23;543.23;536.81;528.86;549.65;558.79;570.44;105.0;0.89
ENKAI;44.76;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%50;44.81;44.67;43.38;41.56;39.74;45.64;49.29;53.49;105.0;0.53
EREGL;23.48;SAT;DÜŞÜŞ;COŞKULU RALLİ;%50;23.77;23.21;23.21;22.29;21.23;23.77;24.23;24.69;105.0;1.09
