Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
AGHOL;26.34;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;26.38;26.30;25.98;25.44;;26.40;26.69;26.99;670.0;1.0
MAGEN;32.56;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;32.78;32.27;31.01;29.35;28.00;33.70;36.80;40.75;670.0;0.76
ULKER;111.10;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;111.34;110.80;110.60;109.42;107.74;111.78;113.24;115.60;670.0;0.8
TTKOM;57.15;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%32;57.77;56.69;56.42;55.69;55.10;57.60;58.96;60.69;660.0;1.35
YEOTK;37.90;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;38.34;37.31;37.63;37.18;36.60;37.95;38.27;38.66;660.0;0.75
EFOR;24.33;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%80;24.35;24.21;23.86;22.85;22.03;25.50;27.39;29.78;650.0;0.14
GUBRF;306.75;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;306.99;306.36;303.50;299.31;293.35;307.69;312.87;321.25;650.0;0.62
HALKB;27.08;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;27.16;26.99;27.06;26.46;;27.54;27.87;28.20;650.0;0.89
EKGYO;18.82;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;18.86;18.78;18.81;;;19.33;19.75;20.04;640.0;1.0
TRALT;28.54;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;28.64;28.39;28.21;27.54;26.99;29.30;30.56;32.16;640.0;0.67
VAKBN;24.30;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;24.31;24.29;24.16;;;24.59;24.92;25.16;640.0;1.0
TRENJ;73.05;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;73.09;73.01;72.54;71.00;;73.75;74.60;75.45;630.0;1.0
TRMET;90.25;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;90.33;90.19;90.15;89.45;88.75;91.01;92.40;94.00;630.0;1.33
BRYAT;2640.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;2644.70;2634.99;2632.94;2577.53;2532.75;2722.50;2825.72;2957.03;155.0;0.94
