Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
CCOLA;61.43;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;61.49;61.37;60.31;59.02;57.97;62.40;64.81;67.87;670.0;0.99
SKBNK;3.82;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;3.83;3.82;3.80;3.75;3.71;3.89;3.99;4.11;660.0;1.01
THYAO;309.67;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;309.93;309.31;302.58;296.98;292.45;311.63;322.06;335.32;660.0;0.71
TOASO;252.36;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;252.46;252.26;241.46;232.42;225.11;256.09;272.94;294.38;660.0;1.09
TRMET;51.85;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;52.02;51.71;51.39;50.67;50.09;52.55;53.89;55.60;650.0;1.21
ODAS;9.49;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%57;9.53;9.47;9.47;9.42;9.37;9.53;9.62;9.73;645.0;2.0
TRENJ;41.76;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;41.78;41.74;41.37;40.99;40.61;41.83;42.58;43.44;640.0;1.0
TUKAS;2.76;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;2.77;2.76;2.72;2.65;;2.78;2.82;2.85;640.0;1.14
TUREX;5.20;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;5.21;5.17;4.67;4.34;4.08;5.81;6.59;7.44;640.0;0.33
YEOTK;59.82;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;60.00;59.55;59.30;;;60.04;60.62;61.02;640.0;0.68
GESAN;73.60;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;73.85;73.36;73.10;71.90;70.18;74.30;75.79;78.20;630.0;1.04
GRTHO;78.91;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;79.44;76.89;75.54;67.90;61.72;87.90;102.14;120.26;630.0;0.26
SASA;5.11;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%37;5.37;5.11;5.06;5.00;4.92;5.11;5.18;5.30;625.0;102.25
ENERY;2.75;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;2.76;2.74;2.75;2.67;2.61;2.88;3.03;3.22;620.0;0.36
DAPGM;5.47;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%54;5.48;5.44;5.40;5.21;4.97;5.54;5.67;5.83;615.0;0.55
AEFES;17.67;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;17.68;17.65;17.17;16.62;16.17;18.06;19.09;20.39;155.0;0.74
DOHOL;14.07;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;14.09;14.04;13.84;13.61;13.42;14.23;14.67;15.23;155.0;0.72
ENKAI;35.85;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;35.97;35.63;35.60;35.26;34.99;36.14;36.77;37.56;155.0;0.57
RALYH;36.10;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%61;36.31;35.53;31.29;28.20;25.70;36.29;42.05;49.38;155.0;0.37
TKFEN;48.57;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;48.93;48.05;47.88;47.16;46.44;48.77;50.21;51.87;155.0;0.69
TSPOR;3.42;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;3.49;3.35;3.28;3.12;2.99;3.54;3.83;4.21;155.0;0.89
AKSA;8.98;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;8.99;8.98;8.70;8.53;8.39;9.31;9.72;10.18;145.0;2.61
AKSEN;37.51;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;37.55;37.46;37.26;36.81;36.36;37.82;38.72;39.76;145.0;0.71
ANSGR;21.19;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;21.22;21.16;20.84;20.12;19.53;22.02;23.38;25.10;145.0;0.75
ARCLK;168.20;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;168.29;168.09;167.83;165.95;164.07;170.15;173.90;178.22;145.0;0.82
CIMSA;31.53;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;31.56;31.47;31.35;31.23;31.13;31.55;31.78;32.07;145.0;0.52
ISCTR;13.10;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;13.10;13.09;12.62;12.18;11.82;13.33;14.15;15.20;145.0;0.56
