Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
GRSEL;68.25;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%62;71.67;63.36;55.89;48.24;42.06;82.49;100.61;120.62;650.0;0.7
DAPGM;10.05;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%60;10.16;9.92;9.93;8.68;7.68;11.94;14.26;17.21;635.0;0.83
TURSG;4.56;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%60;4.57;4.56;4.10;3.54;3.10;4.99;6.03;7.34;635.0;1.02
ENJSA;48.28;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;48.86;47.74;47.26;45.81;;48.40;49.20;49.99;155.0;1.07
GSRAY;2.02;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;2.05;2.00;2.02;1.98;;2.05;2.07;2.09;145.0;1.1
ARCLK;156.60;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;156.86;156.29;154.00;;;158.86;162.67;165.35;140.0;0.84
FENER;3.90;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;3.92;3.88;3.62;3.23;2.93;4.23;4.94;5.85;140.0;0.77
ULKER;76.26;AL (TAKİP);YÜKSELİŞ;VOLATİLİTE;%56;76.37;76.13;69.03;61.77;54.50;78.02;92.55;109.29;140.0;0.85
KLRHO;45.46;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;47.52;43.68;39.94;34.95;30.92;48.00;57.29;69.11;135.0;1.16
BRSAN;975.70;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%59;975.97;975.44;816.26;674.94;560.73;1044.70;1307.98;1642.89;125.0;1.04
