Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
AEFES;15.21;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;15.24;15.16;14.28;13.58;13.02;15.40;16.70;18.35;670.0;0.72
AKSEN;37.61;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;37.65;37.56;36.14;35.15;34.34;37.75;39.60;41.95;670.0;0.8
ALARK;112.90;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;112.99;112.79;108.10;104.42;101.44;114.06;120.92;129.65;670.0;0.84
CCOLA;51.74;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;51.88;51.57;49.38;46.35;43.89;54.29;59.95;67.15;670.0;0.87
SOKM;65.70;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%64;66.03;65.51;63.40;61.15;59.34;67.03;71.22;76.55;670.0;1.81
TAVHL;152.80;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;153.40;152.47;144.18;138.36;133.65;153.60;164.45;178.26;670.0;1.82
PETKM;23.58;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;23.60;23.56;22.96;22.30;21.77;24.02;25.24;26.80;660.0;1.0
AKSA;7.43;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;7.43;7.42;7.30;7.18;7.08;7.50;7.72;8.01;650.0;0.82
GARAN;59.03;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;59.16;58.95;56.56;54.31;52.07;59.33;63.82;68.99;650.0;1.77
GESAN;89.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;89.84;88.17;86.02;82.72;80.05;91.35;97.50;105.32;650.0;1.01
ZOREN;4.98;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;5.23;4.89;4.89;4.83;4.76;4.98;5.12;5.28;650.0;2.77
KLRHO;44.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%41;44.70;43.39;41.78;40.40;39.29;46.56;49.82;53.42;640.0;1.15
MAGEN;5.72;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;5.74;5.69;5.62;5.45;5.32;5.88;6.19;6.58;640.0;0.92
SASA;4.89;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;4.90;4.89;4.84;4.77;4.68;4.95;5.01;5.12;640.0;1.0
YEOTK;67.88;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;68.10;67.56;64.83;62.94;61.41;71.39;75.86;80.80;640.0;0.71
ASTOR;124.56;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%59;125.31;123.93;120.99;116.20;112.32;128.74;137.68;149.04;635.0;1.19
ODAS;9.70;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%53;9.71;9.69;9.62;9.50;9.41;9.81;10.03;10.30;635.0;1.0
SISE;48.63;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%55;48.67;48.59;48.02;47.52;47.02;48.64;49.64;50.79;635.0;1.24
CANTE;2.56;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;2.56;2.54;2.54;2.49;2.45;2.61;2.70;2.81;630.0;0.17
