Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ECILC;101.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;101.23;100.62;93.84;87.28;80.71;101.97;115.10;130.24;670.0;0.61
GRSEL;352.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;353.04;350.51;348.03;333.67;322.06;371.25;398.01;432.05;660.0;0.7
BIMAS;522.35;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%50;522.54;522.10;509.46;;;522.72;533.13;540.44;645.0;0.77
AKSA;12.16;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%46;12.17;12.15;11.66;11.16;10.75;12.47;13.41;14.60;635.0;1.0
MAGEN;24.88;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;25.12;24.56;24.52;24.09;23.75;25.20;25.99;26.99;155.0;0.75
SOKM;39.62;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;40.23;39.27;39.27;38.82;38.45;40.00;40.84;41.92;155.0;1.74
ENKAI;70.50;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;70.59;70.34;70.03;68.90;;70.92;71.55;72.18;145.0;0.56
AKSEN;48.58;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;48.80;48.28;47.11;45.17;43.61;50.25;53.86;58.46;140.0;0.73
GRTHO;664.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;666.18;657.73;603.76;548.24;503.38;693.50;796.93;928.49;135.0;0.25
DOHOL;17.48;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%57;17.49;17.47;17.38;;;17.64;17.85;18.00;125.0;1.0
KLRHO;149.50;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%64;149.83;149.23;140.73;125.71;113.58;165.00;192.98;228.56;125.0;1.22
KTLEV;13.03;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;13.07;12.95;12.32;11.51;10.36;13.13;14.13;15.74;125.0;0.5
RALYH;178.00;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%67;178.04;177.89;167.93;159.54;152.75;181.50;197.14;217.04;125.0;0.36
EFOR;21.92;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%76;21.94;21.77;21.53;20.97;20.51;22.45;23.51;24.85;120.0;0.16
PASEU;137.50;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;137.76;137.42;130.25;125.77;122.15;145.85;156.47;168.20;120.0;3.25
ASELS;194.65;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%52;194.79;194.58;191.29;182.67;171.68;197.35;203.41;210.90;105.0;1.92
BSOKE;15.50;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%46;15.67;15.28;15.28;14.73;14.03;15.67;16.06;16.54;105.0;0.77
ENJSA;77.70;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;77.91;77.50;76.30;74.48;71.90;78.12;80.37;84.00;105.0;1.05
TURSG;9.17;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%46;9.24;9.13;9.13;9.00;;9.24;9.32;9.39;105.0;1.75
ZOREN;3.39;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%50;3.44;3.37;3.37;3.29;3.15;3.44;3.51;3.61;105.0;2.5
PETKM;17.13;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%46;17.17;17.09;17.01;;;17.97;18.73;19.26;100.0;1.0
AEFES;14.28;SAT;DÜŞÜŞ;COŞKULU RALLİ;%46;14.35;13.97;13.97;13.37;12.67;14.35;14.65;14.95;95.0;0.23
AGHOL;24.54;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%53;25.33;24.14;24.14;22.77;21.03;25.33;26.07;26.66;95.0;1.98
CCOLA;47.48;SAT;DÜŞÜŞ;COŞKULU RALLİ;%40;47.62;47.03;47.03;46.31;45.14;47.62;48.21;49.04;95.0;0.31
DOAS;172.20;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%54;172.57;167.40;167.40;161.44;153.87;172.57;175.77;178.35;95.0;0.08
EGEEN;7757.50;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%50;7838.27;7730.96;7730.96;7557.50;7357.58;7838.27;7925.00;8011.73;95.0;3.04
GENIL;205.66;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%65;206.29;204.61;204.76;198.87;192.97;212.06;223.85;237.44;95.0;0.6
GESAN;42.60;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%46;42.83;41.48;41.48;39.92;37.95;42.83;43.67;44.34;95.0;0.21
GSRAY;1.39;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%40;1.41;1.38;1.38;1.33;1.27;1.41;1.44;1.47;95.0;2.0
MAVI;39.16;SAT;DÜŞÜŞ;COŞKULU RALLİ;%46;39.66;38.97;38.97;38.11;36.72;39.66;40.35;41.34;95.0;2.63
SKBNK;6.80;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%44;6.81;6.71;6.71;6.59;6.39;6.81;6.90;7.04;95.0;0.11
TABGD;231.80;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%56;231.91;231.63;230.23;218.61;209.22;249.00;270.64;298.16;95.0;0.65
AKBNK;54.85;SAT;DÜŞÜŞ;COŞKULU RALLİ;%47;56.12;53.05;53.05;49.51;45.02;56.12;58.02;59.55;85.0;0.71
CWENE;22.35;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;22.47;22.18;22.20;20.97;19.21;23.44;24.96;27.43;85.0;0.7
KCAER;12.50;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%50;12.65;11.97;11.97;11.19;10.19;12.65;13.07;13.41;85.0;0.28
MIATK;38.86;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%54;38.98;38.02;38.02;36.92;35.51;38.98;39.57;40.05;85.0;0.14
SISE;32.88;SAT;DÜŞÜŞ;COŞKULU RALLİ;%50;33.85;32.56;32.56;31.07;29.17;33.85;34.65;35.30;85.0;3.03
TRENJ;67.85;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%51;67.88;67.82;65.29;61.07;55.70;68.25;71.21;74.88;85.0;1.0
TRMET;86.35;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%44;86.47;86.26;86.29;84.13;81.96;88.97;93.30;98.29;85.0;1.33
TUREX;7.70;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;12.46;7.54;7.54;1.87;;12.46;15.50;17.96;85.0;29.75
FENER;3.74;SAT;DÜŞÜŞ;DÜZELTME;%44;3.82;3.54;3.54;3.22;2.81;3.82;3.99;4.13;80.0;0.38
FROTO;87.08;SAT;DÜŞÜŞ;VOLATİLİTE;%57;88.67;84.17;84.17;78.99;72.40;88.67;91.45;93.70;80.0;0.54
ISMEN;39.52;SAT;DÜŞÜŞ;DÜZELTME;%50;39.53;38.16;38.16;36.58;34.56;39.53;40.38;41.07;80.0;0.01
TTRAK;552.00;SAT;DÜŞÜŞ;VOLATİLİTE;%50;557.82;540.00;540.00;519.46;493.34;557.82;568.84;577.75;80.0;0.49
TUPRS;173.20;SAT;DÜŞÜŞ;VOLATİLİTE;%58;174.39;173.02;173.02;170.80;168.24;174.39;175.50;176.61;80.0;6.61
EKGYO;18.40;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%48;18.71;18.36;18.36;17.80;17.15;18.71;18.99;19.27;75.0;7.75
EREGL;26.40;SAT;DÜŞÜŞ;COŞKULU RALLİ;%46;26.42;25.84;25.84;25.18;24.33;26.42;26.77;27.06;75.0;0.04
GARAN;118.10;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%47;122.88;115.40;115.40;106.78;95.81;122.88;127.51;131.25;75.0;1.77
SAHOL;75.60;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%44;79.03;74.90;74.90;70.14;64.09;79.03;81.59;83.65;75.0;4.9
TCELL;92.51;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%45;97.14;91.09;91.09;88.78;86.13;92.51;93.67;94.82;75.0;3.25
TSKB;11.62;SAT;DÜŞÜŞ;COŞKULU RALLİ;%48;11.88;11.24;11.24;10.50;9.55;11.88;12.28;12.61;75.0;0.68
TTKOM;48.12;SAT;DÜŞÜŞ;COŞKULU RALLİ;%31;49.48;47.78;47.78;45.82;43.32;49.48;50.54;51.39;75.0;4.0
ALARK;76.55;SAT;DÜŞÜŞ;DÜZELTME;%37;79.04;75.50;75.50;71.42;66.23;79.04;81.23;83.00;70.0;2.37
ARCLK;105.80;SAT;DÜŞÜŞ;VOLATİLİTE;%56;110.81;103.90;103.90;95.93;85.79;110.81;115.09;118.55;70.0;2.64
ASTOR;95.25;SAT;DÜŞÜŞ;DÜZELTME;%54;96.95;93.60;93.60;88.20;81.97;96.95;99.65;102.35;70.0;1.03
BRYAT;1936.00;SAT;DÜŞÜŞ;VOLATİLİTE;%51;2031.26;1905.00;1905.00;1759.48;1574.37;2031.26;2109.37;2172.50;70.0;3.07
BTCIM;4.12;SAT;DÜŞÜŞ;VOLATİLİTE;%48;4.17;4.11;4.11;4.02;3.91;4.17;4.22;4.26;70.0;5.0
DAPGM;13.04;SAT;DÜŞÜŞ;VOLATİLİTE;%64;13.09;12.04;12.04;10.83;9.28;13.09;13.74;14.27;70.0;0.05
KCHOL;152.70;SAT;DÜŞÜŞ;VOLATİLİTE;%50;157.16;150.50;150.50;142.83;133.07;157.16;161.27;164.60;70.0;2.03
KUYAS;46.98;SAT;DÜŞÜŞ;VOLATİLİTE;%54;48.42;46.20;46.20;43.64;40.39;48.42;49.79;50.90;70.0;1.85
OYAKC;19.56;SAT;DÜŞÜŞ;VOLATİLİTE;%46;19.56;18.62;18.62;17.48;16.03;19.60;20.22;20.71;70.0;0.0
QUAGR;8.90;SAT;DÜŞÜŞ;VOLATİLİTE;%55;9.08;8.66;8.66;8.17;7.55;9.08;9.35;9.56;70.0;0.75
TOASO;255.25;SAT;DÜŞÜŞ;VOLATİLİTE;%48;256.79;254.27;254.27;252.50;250.73;256.79;260.00;;70.0;1.57
ULKER;99.40;SAT;DÜŞÜŞ;VOLATİLİTE;%51;100.82;96.50;96.50;91.52;85.19;100.82;103.49;105.65;70.0;0.49
