Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
TUPRS;192.70;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;192.93;192.41;192.05;189.98;188.30;195.40;199.26;204.18;670.0;0.79
TAVHL;262.25;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;263.26;261.70;258.83;255.63;253.05;264.00;269.96;277.53;660.0;1.84
CANTE;2.30;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;2.32;2.26;2.29;2.26;;2.31;2.32;2.33;650.0;0.5
KLRHO;147.10;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%61;147.90;146.43;141.95;126.70;114.38;166.60;195.01;231.15;635.0;1.19
TRMET;86.05;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;86.24;85.91;84.13;81.96;78.88;86.29;88.97;93.30;620.0;1.36
ANSGR;23.52;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;23.55;23.47;23.40;23.11;22.87;23.88;24.43;25.13;155.0;0.6
ISMEN;43.42;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;43.60;43.35;42.82;41.94;;43.51;43.99;44.47;155.0;2.57
RALYH;195.50;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%74;195.56;195.34;180.15;169.42;160.75;197.50;217.49;242.92;155.0;0.38
BIMAS;560.51;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;561.08;559.75;557.29;551.50;543.26;563.08;570.24;581.82;145.0;0.75
TOASO;266.00;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;266.22;265.79;265.40;260.00;;269.65;272.63;275.60;145.0;1.05
SOKM;44.62;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;44.85;44.49;43.23;42.02;41.04;45.18;47.43;50.30;140.0;1.77
TURSG;12.00;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%52;12.02;11.98;11.39;10.93;10.57;12.13;12.98;14.06;140.0;1.0
ENKAI;76.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%49;76.02;75.96;75.32;74.09;73.10;77.30;79.58;82.49;135.0;0.5
OYAKC;20.88;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%46;20.89;20.86;20.87;20.76;20.63;20.94;21.02;21.11;135.0;0.84
TCELL;98.16;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%46;98.17;98.14;98.05;96.84;95.31;98.89;99.74;100.78;135.0;0.77
TSPOR;1.35;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%40;1.39;1.31;1.32;1.28;;1.36;1.38;1.40;135.0;1.0
GUBRF;308.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%49;308.55;307.08;307.05;304.60;302.63;311.00;315.56;321.35;125.0;0.6
ODAS;5.75;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%43;5.80;5.69;5.72;5.68;5.61;5.76;5.82;5.91;125.0;0.83
EFOR;23.55;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%77;23.58;23.37;22.45;21.71;21.11;23.65;25.03;26.79;120.0;0.17
MAGEN;25.70;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%58;25.77;25.61;25.28;24.71;24.25;26.20;27.26;28.61;120.0;0.78
TABGD;248.50;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%58;249.28;247.32;230.23;218.61;209.22;249.00;270.64;298.16;120.0;0.66
SKBNK;7.70;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%47;7.72;7.67;7.60;7.52;7.43;7.71;7.89;8.09;115.0;0.67
GSRAY;1.52;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%40;1.53;1.51;1.51;1.49;;1.53;1.54;1.55;110.0;1.0
MAVI;39.74;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;39.77;39.71;39.58;39.33;38.99;39.83;40.13;40.62;110.0;1.0
ASELS;208.53;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%53;208.62;208.49;206.75;205.53;204.54;208.73;211.02;213.92;105.0;1.93
BRYAT;2135.00;SAT;DÜŞÜŞ;COŞKULU RALLİ;%51;2169.00;2105.04;2105.04;2025.91;1898.00;2169.00;2232.96;2324.01;105.0;1.13
ECILC;90.75;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%58;90.77;90.71;87.28;80.71;71.36;93.84;101.97;115.10;105.0;0.5
ENJSA;81.40;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%55;81.43;81.37;80.37;78.12;76.30;84.00;88.19;93.52;105.0;1.0
KCAER;13.59;SAT;DÜŞÜŞ;COŞKULU RALLİ;%50;13.75;13.41;13.41;13.07;12.65;13.75;14.23;14.85;105.0;0.89
KCHOL;168.30;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%50;171.70;166.21;166.21;162.35;158.49;171.70;178.70;;105.0;1.63
KUYAS;50.70;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%52;51.47;50.20;50.20;48.93;47.35;51.47;53.29;55.60;105.0;1.54
SISE;35.72;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%50;35.90;35.24;35.24;34.58;33.76;35.90;36.84;38.04;105.0;0.38
TRALT;25.60;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%43;25.61;25.59;25.48;25.29;25.02;25.67;25.90;26.28;100.0;1.0
AKSEN;48.00;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%49;48.07;47.91;47.11;45.17;43.61;50.25;53.86;58.46;95.0;0.78
CCOLA;51.60;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%44;51.61;51.58;51.37;50.67;50.11;52.50;53.80;55.45;95.0;0.5
CIMSA;44.90;SAT;DÜŞÜŞ;COŞKULU RALLİ;%32;45.43;44.43;44.43;43.19;41.18;45.43;46.43;47.86;95.0;1.13
OTKAR;461.00;SAT;DÜŞÜŞ;COŞKULU RALLİ;%44;467.00;453.55;453.55;436.90;410.00;467.00;480.45;499.60;95.0;0.81
TSKB;13.02;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%48;13.39;12.93;12.93;12.61;12.28;13.39;13.97;;95.0;4.11
ULKER;106.80;SAT;DÜŞÜŞ;COŞKULU RALLİ;%51;107.81;105.65;105.65;103.49;100.82;107.81;110.88;114.80;95.0;0.88
DAPGM;13.36;SAT;DÜŞÜŞ;DÜZELTME;%63;13.74;13.09;13.09;12.04;10.83;13.74;14.27;14.80;90.0;1.41
ENERY;9.87;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%70;10.25;9.87;9.87;9.60;9.33;10.25;10.73;;90.0;0.0
AKSA;12.09;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%45;12.10;12.08;11.72;11.21;10.79;12.55;13.51;14.73;85.0;1.0
ALARK;81.70;SAT;DÜŞÜŞ;COŞKULU RALLİ;%37;82.90;81.11;81.11;78.89;75.30;82.90;84.69;87.25;85.0;2.03
CWENE;22.33;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%52;22.40;22.24;22.20;20.97;19.21;23.44;24.96;27.43;85.0;0.75
DOHOL;16.58;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%55;16.67;16.40;16.40;16.09;15.70;16.67;16.83;16.97;85.0;0.5
HEKTS;3.58;SAT;DÜŞÜŞ;COŞKULU RALLİ;%56;3.69;3.55;3.55;3.39;3.12;3.69;3.82;4.01;85.0;3.67
IZENR;9.09;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%52;9.20;8.90;8.90;8.69;8.47;9.20;9.58;;85.0;0.58
KRDMD;28.18;SAT;DÜŞÜŞ;COŞKULU RALLİ;%50;28.82;27.73;27.73;26.87;26.27;28.82;;;85.0;1.42
MGROS;456.17;SAT;DÜŞÜŞ;COŞKULU RALLİ;%32;459.36;450.56;450.56;444.38;438.20;459.36;470.56;;85.0;0.57
PATEK;28.24;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%52;28.33;27.74;27.74;27.00;25.82;28.33;28.92;29.77;85.0;0.18
QUAGR;8.96;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%54;9.08;8.66;8.66;8.17;7.55;9.08;9.35;9.56;85.0;0.4
TKFEN;82.66;SAT;DÜŞÜŞ;COŞKULU RALLİ;%0;86.78;82.62;82.62;75.89;68.14;86.78;90.15;93.51;85.0;103.18
TTKOM;52.65;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%26;53.39;52.13;52.13;51.24;50.35;53.39;55.00;;85.0;1.42
TUKAS;2.68;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%52;2.73;2.65;2.65;2.56;2.41;2.73;2.81;2.91;85.0;1.67
YKBNK;32.04;SAT;DÜŞÜŞ;COŞKULU RALLİ;%43;33.64;31.00;31.00;30.26;29.52;32.04;33.38;;85.0;1.54
DOAS;179.00;SAT;DÜŞÜŞ;DÜZELTME;%54;180.55;177.85;177.85;175.15;171.80;180.55;184.40;189.30;80.0;1.35
ALTNY;15.95;SAT;DÜŞÜŞ;COŞKULU RALLİ;%54;16.07;15.65;15.65;15.13;14.28;16.07;16.49;17.09;75.0;0.39
BRSAN;410.00;SAT;DÜŞÜŞ;COŞKULU RALLİ;%47;414.63;407.28;407.28;398.19;383.50;414.63;421.97;432.43;75.0;1.7
EKGYO;19.76;SAT;DÜŞÜŞ;COŞKULU RALLİ;%46;20.10;19.60;19.60;19.26;18.92;20.10;20.72;;75.0;2.12
GARAN;128.80;SAT;DÜŞÜŞ;COŞKULU RALLİ;%45;131.25;127.51;127.51;122.88;115.40;131.25;134.99;140.32;75.0;1.9
GESAN;44.50;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%47;45.01;44.34;44.34;43.67;42.83;45.01;45.98;47.20;75.0;3.19
ISCTR;12.51;SAT;DÜŞÜŞ;COŞKULU RALLİ;%46;12.91;12.48;12.48;11.96;11.11;12.91;13.33;13.93;75.0;13.33
KTLEV;12.97;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%47;13.01;12.88;12.32;11.51;10.36;13.13;14.13;15.74;75.0;0.44
PASEU;134.50;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%45;135.25;134.25;131.20;125.44;117.24;136.96;144.08;155.60;75.0;3.0
SAHOL;80.00;SAT;DÜŞÜŞ;COŞKULU RALLİ;%46;81.09;78.42;78.42;74.10;69.12;81.09;83.25;85.41;75.0;0.69
TUREX;7.81;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;12.46;7.54;7.54;1.87;;12.46;15.50;17.96;75.0;17.22
YEOTK;33.54;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%48;33.81;32.30;32.30;30.56;28.34;33.81;34.74;35.50;75.0;0.22
AGHOL;25.74;SAT;DÜŞÜŞ;DÜZELTME;%53;25.92;25.15;25.15;23.90;22.46;25.92;26.54;27.16;70.0;0.31
ARCLK;109.60;SAT;DÜŞÜŞ;DÜZELTME;%56;110.36;103.30;103.30;95.17;84.82;110.36;114.72;118.25;70.0;0.12
EGEEN;8077.50;SAT;DÜŞÜŞ;DÜZELTME;%50;8133.61;8008.87;8008.87;7921.25;7833.64;8133.61;8292.50;;70.0;0.82
FENER;3.74;SAT;DÜŞÜŞ;VOLATİLİTE;%44;3.82;3.54;3.54;3.22;2.81;3.82;3.99;4.13;70.0;0.43
FROTO;92.29;SAT;DÜŞÜŞ;DÜZELTME;%57;93.70;91.45;91.45;88.67;84.17;93.70;95.95;99.15;70.0;1.68
THYAO;295.00;SAT;DÜŞÜŞ;DÜZELTME;%59;299.03;293.19;293.19;283.75;272.87;299.03;303.75;308.47;70.0;2.23
TTRAK;556.00;SAT;DÜŞÜŞ;DÜZELTME;%50;557.82;540.00;540.00;519.46;493.34;557.82;568.84;577.75;70.0;0.11
ZOREN;3.28;SAT;DÜŞÜŞ;VOLATİLİTE;%50;3.29;3.15;3.15;2.99;2.79;3.29;3.37;3.44;70.0;0.08
AKBNK;58.80;SAT;DÜŞÜŞ;COŞKULU RALLİ;%44;59.55;58.02;58.02;56.12;53.05;59.55;61.08;63.27;65.0;0.96
EREGL;27.68;SAT;DÜŞÜŞ;COŞKULU RALLİ;%48;27.76;27.35;27.35;27.06;26.77;27.76;28.28;;65.0;0.24
OBAMS;7.18;SAT;DÜŞÜŞ;COŞKULU RALLİ;%46;7.25;6.65;6.65;5.96;5.09;7.25;7.61;7.91;65.0;0.13
TRENJ;70.25;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%50;70.64;69.85;69.85;69.06;68.08;70.64;71.77;73.20;65.0;0.97
VAKBN;23.86;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%55;24.30;23.18;23.18;21.38;19.30;24.30;25.20;26.10;65.0;0.65
VESTL;33.20;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%46;34.04;32.88;32.88;31.00;28.83;34.04;34.98;35.92;65.0;2.62
AEFES;14.41;SAT;DÜŞÜŞ;DÜZELTME;%46;14.65;14.35;14.35;13.97;13.37;14.65;14.95;15.38;60.0;4.0
BSOKE;15.51;SAT;DÜŞÜŞ;DÜZELTME;%46;15.55;15.43;15.43;15.29;15.07;15.55;15.66;15.82;60.0;0.5
BTCIM;4.20;SAT;DÜŞÜŞ;DÜZELTME;%48;4.22;4.17;4.17;4.11;4.02;4.22;4.26;4.33;60.0;0.67
KONTR;14.97;SAT;DÜŞÜŞ;DÜZELTME;%40;15.02;14.60;14.60;14.12;13.51;15.02;15.27;15.48;60.0;0.13
MPARK;334.50;SAT;DÜŞÜŞ;DÜZELTME;%42;340.82;332.86;332.86;320.00;305.18;340.82;347.25;353.68;60.0;3.85
PGSUS;205.80;SAT;DÜŞÜŞ;DÜZELTME;%41;214.49;200.90;200.90;185.23;165.30;214.49;222.90;229.70;60.0;1.77
EUPWR;27.16;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%35;27.19;26.79;26.79;26.30;25.50;27.19;27.59;28.16;55.0;0.08
SASA;3.16;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%44;3.30;2.98;2.98;2.62;2.15;3.30;3.49;3.65;55.0;0.78
HALKB;26.30;SAT;DÜŞÜŞ;DÜZELTME;%48;26.32;25.88;25.88;25.34;24.46;26.32;26.76;27.38;50.0;0.05
MIATK;36.90;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%54;37.91;36.62;36.62;35.13;33.25;37.91;38.71;39.35;50.0;3.61
PETKM;16.97;SAT;DÜŞÜŞ;DÜZELTME;%47;17.11;16.96;16.96;16.72;16.44;17.11;17.24;17.36;50.0;14.0
GENIL;186.97;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%62;186.98;185.48;185.48;183.74;181.52;186.98;187.92;188.67;40.0;0.0
GRSEL;328.00;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%46;330.54;327.00;327.00;322.92;317.73;330.54;332.73;334.50;40.0;2.54
GRTHO;482.50;SAT;DÜŞÜŞ;VOLATİLİTE;%48;486.21;480.25;480.25;473.38;464.65;486.21;489.90;492.88;40.0;1.65
REEDR;10.07;SAT;DÜŞÜŞ;VOLATİLİTE;%39;10.19;10.05;10.05;9.91;9.74;10.19;10.38;10.63;40.0;6.0
ASTOR;95.40;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%54;96.95;93.60;93.60;88.20;81.97;96.95;99.65;102.35;30.0;0.86
