Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
GRSEL;17.42;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;20.99;12.33;17.02;16.34;15.79;18.12;19.38;20.99;650.0;0.7
FROTO;51.11;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;51.32;51.00;46.52;42.84;39.88;52.45;59.29;68.00;140.0;2.05
TOASO;166.53;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;166.96;166.14;162.52;156.28;151.24;172.61;184.24;199.04;140.0;1.12
TUREX;2.81;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;2.92;2.53;2.79;2.76;2.72;2.81;2.83;2.86;135.0;0.39
AEFES;6.02;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;6.04;5.99;5.90;5.72;5.58;6.19;6.52;6.95;130.0;0.8
RALYH;7.11;AL (TAKİP);YÜKSELİŞ;VOLATİLİTE;%52;7.11;7.10;7.01;6.83;6.65;7.24;7.61;8.03;130.0;0.03
KLRHO;9.74;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%0;11.75;8.00;;;;;;;115.0;1.16
ARCLK;121.40;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%39;121.42;121.37;120.42;114.07;105.97;124.89;129.36;134.88;105.0;0.63
BIMAS;133.58;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%50;133.91;133.14;132.58;130.34;127.14;134.83;137.61;142.10;105.0;0.76
MIATK;8.54;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%57;8.65;8.44;8.50;8.11;7.62;8.77;9.04;9.38;105.0;1.13
YKBNK;9.73;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%52;9.76;9.70;9.55;9.29;8.92;9.82;10.14;10.67;105.0;1.17
