Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
FROTO;45.88;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;45.89;45.87;43.74;40.60;38.06;48.81;54.66;62.11;660.0;2.77
SISE;45.22;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%25;45.33;45.11;45.11;44.42;43.87;46.23;47.51;49.14;660.0;1.06
RALYH;6.78;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%46;6.81;6.69;6.68;6.56;6.44;6.83;7.06;7.34;645.0;0.38
TUPRS;62.05;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;62.25;61.88;57.00;52.42;48.73;64.39;72.91;83.75;640.0;1.12
TUREX;2.73;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;2.77;2.62;2.70;2.67;2.63;2.74;2.80;2.87;640.0;0.36
ASTOR;27.13;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%70;27.90;26.49;25.91;23.49;21.53;29.83;34.34;40.08;620.0;1.2
CIMSA;19.06;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%57;19.62;18.17;17.33;16.26;15.40;21.05;23.58;26.37;155.0;0.64
BIMAS;127.51;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%22;127.97;126.91;126.76;;;127.65;128.35;128.84;145.0;0.75
EREGL;24.13;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;24.31;23.85;23.39;22.83;22.38;24.29;25.33;26.65;145.0;0.62
SASA;6.37;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%16;6.40;6.33;6.36;6.31;6.26;6.39;6.43;6.47;145.0;0.77
