Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
GSRAY;1.54;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;1.55;1.53;1.53;1.51;1.51;1.56;1.59;1.62;660.0;0.48
ECILC;42.95;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%55;43.00;42.88;42.87;42.76;42.67;43.05;43.25;43.51;655.0;0.64
DOAS;197.12;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;197.22;197.05;193.64;188.18;180.41;199.09;205.85;216.77;640.0;1.56
BSOKE;18.70;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;18.78;18.64;17.60;16.76;16.09;18.96;20.52;22.51;155.0;1.33
TUREX;36.90;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%70;36.96;36.73;32.04;28.98;26.51;36.98;42.68;49.92;155.0;0.35
TTKOM;53.00;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;53.11;52.92;52.77;52.20;51.74;53.70;54.77;56.12;145.0;1.38
ASELS;127.74;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;128.11;127.56;121.20;113.83;107.86;133.13;146.88;164.36;140.0;2.1
RALYH;107.50;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%64;107.59;107.27;97.84;89.07;81.99;112.00;128.33;149.09;140.0;0.39
KCAER;13.22;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;13.42;12.96;12.72;12.32;12.00;13.36;14.09;15.03;135.0;0.79
TRMET;91.35;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;91.65;91.12;88.56;85.29;82.65;93.85;99.94;107.69;135.0;1.3
BTCIM;5.23;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%43;5.24;5.22;5.02;4.86;4.73;5.27;5.56;5.94;130.0;1.0
CCOLA;52.34;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;52.39;52.28;52.10;;;52.79;53.33;53.71;130.0;0.82
TRENJ;68.55;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;68.60;68.50;66.95;65.23;63.50;69.09;72.55;76.53;125.0;1.0
TUKAS;2.44;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%57;2.50;2.41;2.41;2.35;2.28;2.50;2.64;2.80;125.0;2.0
ALARK;97.40;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%46;97.43;97.36;93.89;90.59;87.29;97.98;104.58;112.19;120.0;0.75
DAPGM;7.84;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%70;7.87;7.81;7.76;7.56;;7.92;8.03;8.14;120.0;1.0
OBAMS;11.44;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%52;11.78;11.14;11.34;10.93;10.53;11.84;12.65;13.59;120.0;1.13
CIMSA;50.35;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%54;50.37;50.31;50.34;49.81;49.38;51.20;52.19;53.45;115.0;0.5
GUBRF;294.75;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%48;295.07;294.21;293.89;290.38;286.86;298.23;305.25;313.34;115.0;0.59
QUAGR;5.01;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%58;5.26;5.00;4.83;4.57;4.36;5.26;5.75;6.38;115.0;25.0
SASA;4.06;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%50;4.15;4.05;4.05;3.98;3.90;4.15;4.31;4.49;115.0;9.0
TKFEN;138.25;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%59;138.29;138.19;126.68;115.08;103.48;141.03;164.23;190.96;115.0;0.74
ENERY;4.51;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%45;4.60;4.34;4.43;4.25;4.10;4.73;5.08;5.52;110.0;0.49
PASEU;59.00;AL (RİSKLİ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;60.81;58.40;50.28;44.89;40.53;69.05;81.83;95.94;110.0;3.02
DOHOL;16.04;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%59;16.05;16.03;15.98;15.46;15.04;16.82;17.79;19.02;105.0;0.81
ENJSA;59.05;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%38;59.16;58.95;58.55;57.54;56.26;59.26;59.97;60.85;105.0;1.1
ENKAI;58.84;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%56;58.89;58.75;58.51;56.81;55.11;60.61;64.00;67.91;105.0;0.59
MAGEN;11.27;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%57;11.34;11.18;11.12;10.47;9.94;12.18;13.39;14.94;105.0;0.74
MGROS;479.24;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%51;487.93;476.46;476.46;462.28;439.34;487.93;499.39;515.72;105.0;3.13
MPARK;328.75;SAT;DÜŞÜŞ;COŞKULU RALLİ;%50;337.13;324.17;324.17;308.15;282.25;337.13;350.08;368.51;105.0;1.83
SKBNK;5.08;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%59;5.09;5.07;4.88;4.69;4.49;5.12;5.50;5.94;105.0;0.6
