Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
TOASO;163.24;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;163.74;162.79;162.52;156.28;151.24;172.61;184.24;199.04;155.0;1.11
AEFES;5.98;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;6.01;5.93;5.90;5.72;5.58;6.19;6.52;6.95;145.0;0.61
BIMAS;135.28;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;135.72;134.71;134.83;132.58;130.34;137.61;142.10;147.28;140.0;0.76
FROTO;49.98;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;50.12;49.91;46.52;42.84;39.88;52.45;59.29;68.00;140.0;2.06
CCOLA;17.65;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%41;17.69;17.61;17.54;17.30;16.97;17.77;18.06;18.52;135.0;1.01
GRSEL;16.94;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;20.83;11.37;16.34;15.79;15.25;17.02;18.12;19.38;135.0;0.7
TUREX;2.86;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;3.00;2.49;2.85;2.82;2.80;2.88;2.94;3.00;135.0;0.38
KLRHO;10.70;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;13.74;8.08;10.48;10.33;10.22;10.97;11.30;11.67;125.0;1.16
SOKM;27.69;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%37;27.97;27.53;27.60;26.94;26.29;28.41;29.72;31.23;125.0;1.74
AKBNK;15.12;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%38;15.19;15.06;14.98;14.33;;15.50;15.86;16.22;105.0;1.13
RALYH;7.09;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%51;7.10;7.08;7.01;6.83;6.65;7.24;7.61;8.03;105.0;0.37
YKBNK;9.39;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%50;9.44;9.36;9.29;8.92;8.44;9.55;9.82;10.14;105.0;1.49
AGHOL;9.07;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%52;9.09;9.05;8.91;8.60;;9.16;9.33;9.50;95.0;1.09
DOAS;84.19;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%22;87.70;81.86;81.86;75.13;66.57;87.70;91.31;94.23;95.0;1.51
FENER;1.76;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%16;1.79;1.73;;;;1.83;1.89;1.92;95.0;1.16
GARAN;22.42;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%41;22.68;22.27;22.31;21.54;20.56;22.85;23.39;24.06;95.0;1.82
MAVI;12.12;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%26;12.13;12.10;11.78;;;12.14;12.42;12.62;95.0;0.81
MIATK;8.12;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;8.23;8.04;8.11;7.62;;8.50;8.77;9.04;95.0;1.29
TCELL;28.30;SAT;DÜŞÜŞ;COŞKULU RALLİ;%33;29.70;27.62;27.62;25.24;22.20;29.70;30.98;32.02;95.0;2.05
TTKOM;17.16;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%37;17.91;16.46;16.46;14.78;12.65;17.91;18.81;19.54;95.0;1.07
TURSG;1.09;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%33;1.09;1.08;1.08;1.06;1.03;1.09;1.11;1.13;95.0;0.08
ASTOR;52.61;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%72;53.85;51.59;45.22;39.11;33.01;52.77;64.99;79.06;90.0;1.21
ANSGR;4.19;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%27;4.20;4.17;4.18;4.09;;4.26;4.31;4.36;85.0;0.43
