Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
GSRAY;1.59;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;1.60;1.57;1.57;1.55;1.51;1.59;1.62;1.67;660.0;0.6
ENJSA;56.75;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%37;56.78;56.72;56.15;;;57.46;58.49;59.21;650.0;1.0
KLRHO;27.18;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%40;27.58;26.85;26.20;;;27.22;28.02;28.58;620.0;1.21
BSOKE;19.12;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;19.21;19.05;17.87;16.98;16.26;19.31;20.97;23.08;155.0;1.29
TTKOM;55.20;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;55.51;54.97;54.15;53.31;52.64;55.50;57.06;59.03;155.0;1.35
TUREX;37.52;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%70;37.59;37.34;32.63;29.46;26.90;37.76;43.67;51.18;155.0;0.39
TOASO;188.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%42;190.23;186.90;187.90;;;191.65;194.59;196.65;145.0;1.08
ASELS;131.53;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;131.93;131.35;121.20;113.83;107.86;133.13;146.88;164.36;140.0;2.18
ECILC;42.88;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;42.93;42.79;42.79;42.67;42.51;42.91;43.05;43.28;140.0;0.63
TKFEN;145.41;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%59;145.65;145.07;141.03;126.68;115.08;164.23;190.96;224.97;140.0;0.69
TABGD;167.29;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;168.25;165.84;167.17;166.36;165.33;167.73;168.30;169.00;135.0;0.66
TRMET;91.75;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;92.18;91.42;89.06;85.69;82.98;94.50;100.77;108.74;135.0;1.3
ALARK;98.70;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;98.78;98.60;97.98;93.89;90.59;104.58;112.19;121.86;130.0;0.8
