Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
AKSA;9.65;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;9.66;9.63;9.61;9.26;8.98;10.17;10.82;11.65;670.0;0.51
GRSEL;146.32;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;148.55;143.15;135.67;124.29;115.08;154.08;175.29;202.27;650.0;0.7
MAGEN;10.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;10.60;10.37;10.26;9.43;8.76;11.60;13.14;15.11;650.0;0.72
DAPGM;5.68;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%51;5.78;5.58;5.65;5.54;5.38;5.77;5.91;6.13;635.0;0.92
ISMEN;31.00;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%41;31.24;30.89;30.79;28.64;;32.48;33.67;34.86;625.0;2.32
FENER;4.99;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;5.04;4.93;4.76;4.40;4.11;5.33;5.99;6.84;155.0;0.95
MPARK;311.22;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;311.91;309.59;299.87;272.81;250.94;343.62;394.04;458.18;155.0;0.42
ULKER;147.80;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;148.64;146.81;137.97;130.46;124.39;150.11;164.11;181.91;155.0;0.85
HALKB;18.03;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;18.12;17.93;17.86;17.13;16.39;18.77;20.24;21.93;140.0;0.9
MAVI;47.18;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;47.31;47.03;43.55;39.76;36.69;49.68;56.75;65.74;140.0;0.92
MGROS;479.11;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%52;479.77;478.43;472.04;462.79;453.54;483.48;501.97;523.29;140.0;0.96
PETKM;21.64;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;21.72;21.57;21.43;21.17;20.91;21.75;22.26;22.85;140.0;1.14
