Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
BRYAT;994.86;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%41;996.30;993.43;988.58;955.72;929.16;1041.69;1102.91;1180.78;660.0;1.0
ENKAI;25.73;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;25.75;25.71;25.31;24.52;23.52;25.86;26.41;27.10;660.0;0.8
GARAN;28.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;28.14;27.92;27.78;27.46;27.13;28.19;28.85;29.61;660.0;1.74
SAHOL;40.46;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%36;40.58;40.32;40.12;39.55;38.99;40.82;41.95;43.26;660.0;0.85
BTCIM;1.34;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;1.38;1.34;1.31;1.27;1.24;1.38;1.46;1.57;650.0;30.01
CANTE;3.64;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%68;3.65;3.61;3.55;3.39;3.23;3.75;4.07;4.45;650.0;0.47
DOAS;106.49;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%36;106.58;106.42;105.83;102.07;99.03;111.91;118.92;127.83;650.0;1.45
DOHOL;9.25;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%41;9.26;9.25;9.14;8.83;8.43;9.36;9.58;9.85;650.0;4.32
MIATK;8.87;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;9.13;8.65;8.69;8.53;8.37;8.89;9.21;9.58;650.0;1.19
ALARK;69.73;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%51;69.75;69.71;67.91;65.83;62.88;69.98;72.55;76.69;645.0;0.77
TOASO;193.00;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%52;193.07;192.93;191.56;187.72;183.88;196.31;203.98;212.83;645.0;1.05
TTRAK;319.73;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%46;320.16;318.84;309.05;295.45;281.84;325.89;353.11;384.48;645.0;0.48
VESTL;48.00;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%50;48.01;47.99;47.44;45.80;43.70;48.60;49.76;51.19;645.0;1.0
GUBRF;253.90;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%40;254.40;253.08;251.05;242.94;231.40;259.16;269.19;285.40;640.0;0.61
ASELS;25.60;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%53;25.65;25.58;25.24;24.45;23.44;25.80;26.36;27.05;635.0;2.2
TUREX;2.47;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%40;2.48;2.44;2.47;2.40;2.31;2.51;2.56;2.62;630.0;0.33
YKBNK;11.89;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;11.90;11.89;11.59;11.27;10.95;11.99;12.64;13.39;630.0;1.8
AKSA;5.08;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%32;5.08;5.07;4.98;4.92;4.88;5.18;5.32;5.47;625.0;0.65
KRDMD;20.67;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%48;20.70;20.64;20.29;19.60;18.91;21.14;22.51;24.10;625.0;1.05
TUPRS;57.02;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%41;57.16;56.90;56.77;56.01;54.92;57.54;58.49;60.02;625.0;1.17
AGHOL;10.05;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;10.05;10.04;9.91;9.66;9.35;10.08;10.25;10.46;620.0;0.99
ODAS;6.40;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%44;6.41;6.39;6.22;;;6.43;6.60;6.72;615.0;1.0
THYAO;176.13;AL (GÜÇLÜ);YÜKSELİŞ;PANİK/SESSİZ;%46;176.17;176.08;167.92;159.28;152.30;181.90;198.00;218.48;605.0;0.73
CCOLA;23.53;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;23.65;23.40;23.02;22.68;22.40;23.58;24.21;25.03;155.0;0.89
FROTO;62.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;62.25;61.87;58.61;56.51;54.81;62.01;65.93;70.92;155.0;2.0
AKBNK;17.99;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%46;18.08;17.91;17.86;17.58;17.35;18.33;18.86;19.54;145.0;1.16
ARCLK;117.96;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%45;118.28;117.58;116.56;113.50;111.03;121.50;127.19;134.44;145.0;0.84
CIMSA;16.87;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;16.96;16.72;15.74;15.04;14.47;18.17;19.83;21.66;145.0;0.64
MAVI;16.42;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%49;16.71;16.11;15.53;14.95;14.48;16.46;17.54;18.91;145.0;0.96
SISE;41.78;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%37;41.83;41.74;41.28;40.50;39.40;42.06;43.02;44.57;145.0;1.03
ENJSA;28.80;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%37;28.87;28.74;28.57;28.13;27.50;29.01;29.55;30.43;135.0;1.02
TAVHL;90.45;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%43;91.15;90.07;90.03;87.11;84.75;94.75;100.19;107.11;135.0;1.84
PASEU;9.10;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;10.19;8.78;9.09;8.67;8.33;9.78;10.56;11.57;125.0;3.41
ECILC;30.92;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%54;30.94;30.89;30.56;30.02;29.47;31.24;32.34;33.60;115.0;0.56
KUYAS;9.12;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%60;9.19;9.09;8.94;8.69;8.48;9.36;9.84;10.45;115.0;1.86
PGSUS;121.72;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%53;121.92;121.55;119.53;114.38;110.22;127.85;137.45;149.65;115.0;1.23
KCHOL;92.00;AL (TAKİP);YÜKSELİŞ;VOLATİLİTE;%40;92.05;91.93;89.07;86.60;84.13;92.12;97.06;102.76;110.0;0.65
BIMAS;159.47;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%54;160.06;158.69;158.01;154.01;148.92;160.82;163.62;167.09;105.0;0.75
BRSAN;244.20;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%54;244.84;243.58;235.85;205.45;180.88;285.00;341.64;413.70;105.0;1.03
FENER;1.87;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%50;1.88;1.86;1.77;1.62;;1.89;1.97;2.05;105.0;1.68
ISMEN;11.36;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%54;11.42;11.33;11.13;10.60;10.18;11.99;12.97;14.22;105.0;2.42
MGROS;197.71;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%52;198.19;197.22;191.81;187.39;183.82;198.96;207.20;217.67;105.0;0.97
RALYH;13.50;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%56;13.51;13.46;12.12;10.96;10.02;13.99;16.15;18.90;105.0;0.29
TKFEN;36.07;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%44;36.08;36.05;35.19;34.13;33.06;36.51;38.64;41.09;105.0;0.52
AEFES;6.31;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%46;6.31;6.30;6.30;6.20;6.06;6.38;6.45;6.55;95.0;0.29
EGEEN;4756.15;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%33;4758.48;4754.58;4716.73;4637.57;4524.86;4795.90;4893.85;5052.18;95.0;1.48
EREGL;17.35;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%47;17.38;17.30;17.32;16.81;16.17;17.68;18.04;18.48;95.0;0.55
HEKTS;10.66;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%46;10.67;10.64;10.26;9.69;;10.70;11.01;11.32;95.0;1.0
MPARK;80.60;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%25;80.72;80.30;79.63;78.20;76.77;81.39;84.24;87.53;95.0;0.42
OTKAR;181.97;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%38;182.13;181.67;177.40;170.43;;182.87;186.71;190.55;95.0;0.52
SASA;6.77;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%40;6.77;6.76;6.29;5.63;;6.82;7.19;7.56;95.0;0.14
SKBNK;1.97;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%40;1.97;1.96;1.95;1.91;1.85;1.99;2.02;2.06;95.0;0.36
SOKM;29.47;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%43;29.76;29.31;29.24;28.81;28.19;29.68;30.21;31.08;95.0;1.8
TCELL;31.65;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%42;31.70;31.61;31.42;30.28;;32.32;32.95;33.58;95.0;1.28
TSKB;4.26;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%33;4.31;4.25;4.22;4.10;;4.31;4.38;4.44;95.0;5.0
TSPOR;2.44;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%52;2.44;2.40;2.40;2.33;2.25;2.49;2.63;2.80;95.0;0.02
TTKOM;18.30;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%34;18.46;18.18;17.87;17.05;16.00;18.45;19.03;19.74;95.0;1.33
DAPGM;4.50;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%52;4.54;4.46;4.44;4.25;4.05;4.68;5.08;5.53;85.0;0.8
GRSEL;17.72;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%42;18.12;17.15;17.52;17.13;16.58;17.90;18.38;19.16;85.0;0.7
ISCTR;5.09;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%47;5.09;5.08;5.04;4.96;4.86;5.11;5.20;5.35;85.0;0.55
KLRHO;13.86;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%54;13.96;13.78;13.71;12.81;11.53;14.61;15.72;17.52;85.0;1.25
KONTR;22.22;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%52;22.26;22.13;21.48;20.38;;22.33;22.93;23.54;85.0;0.5
MAGEN;5.34;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%55;5.39;5.28;5.34;5.21;5.03;5.47;5.62;5.87;85.0;0.76
QUAGR;7.70;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%56;7.73;7.62;7.50;7.21;6.84;7.71;7.91;8.17;85.0;0.38
TRMET;46.38;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%46;46.45;46.33;46.02;44.73;43.44;47.62;50.20;53.18;85.0;1.4
ASTOR;51.43;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%58;51.57;51.31;50.71;49.19;47.25;51.77;52.84;54.16;75.0;1.18
CWENE;19.21;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%59;19.26;19.14;18.51;17.65;16.79;19.57;21.29;23.27;75.0;0.75
