Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ASELS;181.27;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;181.36;181.23;176.39;168.93;162.89;188.46;202.37;220.06;670.0;2.32
SISE;41.92;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;42.02;41.82;40.89;39.56;38.48;43.04;45.52;48.68;670.0;1.0
BRYAT;2323.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;2323.23;2322.75;2267.03;2175.49;2101.50;2415.00;2585.54;2802.49;660.0;0.92
TURSG;9.96;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;10.48;9.96;9.86;9.48;9.17;10.48;11.19;12.10;660.0;696.99
DOAS;196.10;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;196.23;196.01;193.92;190.65;187.38;197.96;204.50;212.03;650.0;1.44
ENKAI;72.27;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;72.30;72.23;71.73;69.65;67.98;75.09;78.96;83.88;650.0;0.63
GRSEL;310.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;310.85;308.78;306.48;300.06;293.65;314.42;327.25;342.04;650.0;0.7
PASEU;97.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;97.68;96.78;81.22;69.92;60.78;99.50;120.56;147.36;650.0;3.09
GESAN;49.08;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;49.40;48.76;48.39;46.98;45.56;50.13;52.95;56.20;640.0;1.0
ISMEN;41.80;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%53;41.84;41.78;40.54;39.40;38.26;41.96;44.24;46.87;635.0;2.0
TTRAK;619.50;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%50;619.57;619.35;616.24;608.75;601.26;625.51;640.50;657.77;635.0;0.47
TUPRS;157.70;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%54;157.73;157.67;153.60;147.49;142.56;163.47;174.85;189.32;635.0;0.8
ULKER;115.20;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%52;115.29;115.09;113.33;111.70;110.07;115.34;118.60;122.35;635.0;0.82
KTLEV;9.70;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;9.71;9.69;9.63;9.49;9.38;9.85;10.11;10.44;630.0;1.0
GENIL;199.47;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%63;199.80;198.90;186.45;175.71;167.02;203.82;223.84;249.31;625.0;0.59
ODAS;6.12;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%46;6.16;6.08;5.95;5.74;5.58;6.29;6.68;7.17;625.0;1.0
GUBRF;272.25;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;272.42;271.97;269.82;263.84;259.00;279.50;290.65;304.84;620.0;0.61
HALKB;27.36;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%45;27.40;27.31;27.11;25.83;24.79;29.18;31.57;34.61;615.0;0.8
REEDR;9.97;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%38;9.99;9.95;9.87;9.63;;10.07;10.20;10.33;605.0;1.0
FROTO;106.98;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;107.17;106.88;102.08;98.35;95.34;108.10;115.05;123.88;155.0;2.0
SKBNK;7.49;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;7.55;7.40;7.23;7.07;6.95;7.79;8.16;8.58;155.0;0.67
ZOREN;4.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%63;4.04;3.96;3.78;3.63;3.51;4.02;4.30;4.65;155.0;1.0
