Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
DOHOL;9.28;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%30;9.33;9.23;8.80;8.04;7.28;9.73;11.25;12.99;640.0;0.91
TUREX;2.80;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;2.84;2.70;2.56;2.29;2.02;2.89;3.42;4.03;630.0;0.4
KLRHO;11.20;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%0;11.31;11.10;11.11;11.06;11.02;11.30;11.43;11.57;610.0;1.1
MGROS;138.96;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%100;140.16;137.72;138.82;138.14;137.59;139.91;141.17;142.77;160.0;0.96
TSKB;4.77;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%100;4.80;4.72;4.74;4.68;4.63;4.85;4.97;5.13;150.0;0.6
OTKAR;201.23;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%0;201.87;200.03;199.93;197.48;;201.86;203.22;204.57;145.0;0.54
TCELL;35.80;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%33;35.91;35.70;35.72;35.35;34.99;36.17;36.90;37.74;145.0;1.05
TOASO;142.74;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;143.28;142.26;125.04;111.71;100.93;146.59;171.43;203.03;145.0;1.11
TTKOM;23.36;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;23.40;23.33;23.26;20.50;18.27;27.72;32.86;39.40;145.0;1.33
ASELS;31.08;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;31.18;31.03;29.16;25.74;22.98;34.68;41.05;49.15;140.0;2.29
ASTOR;16.01;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%100;23.11;10.10;15.36;14.95;14.62;16.76;17.72;18.78;140.0;1.2
BIMAS;128.18;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%50;128.74;127.44;127.86;127.42;126.85;128.49;128.88;129.50;140.0;0.76
KCHOL;74.41;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;74.60;74.15;73.18;72.33;71.65;74.55;76.13;78.14;140.0;0.71
GUBRF;336.70;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;338.16;334.30;280.09;240.80;209.05;343.60;416.80;509.90;135.0;0.61
KUYAS;7.08;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%70;7.22;7.00;5.95;5.12;4.44;7.30;8.85;10.82;135.0;1.93
