Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
SOKM;61.35;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%66;61.74;61.13;55.89;52.26;49.33;61.75;68.51;77.11;670.0;1.77
DOAS;234.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%62;234.03;233.98;222.79;215.86;210.25;246.92;263.36;281.50;660.0;1.5
VAKBN;33.78;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;33.87;33.67;32.41;30.78;29.46;35.04;38.08;41.94;650.0;0.82
AEFES;17.59;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%56;17.61;17.56;17.35;17.08;16.81;17.68;18.22;18.84;635.0;0.67
ASTOR;154.00;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%58;154.89;153.28;147.99;138.21;130.30;163.80;182.02;205.21;635.0;1.24
TSKB;12.99;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%34;13.00;12.98;12.87;;;13.07;13.22;13.33;625.0;1.0
ALARK;111.80;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%63;111.90;111.68;104.47;99.81;96.05;112.00;120.68;131.71;155.0;0.83
CWENE;31.30;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;31.53;30.99;28.42;26.23;24.47;31.96;36.04;41.22;155.0;0.74
ECILC;119.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%57;119.67;119.26;111.15;105.98;101.80;129.13;141.38;154.90;155.0;0.71
OYAKC;26.36;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;26.40;26.32;25.79;25.36;25.02;26.48;27.27;28.28;155.0;1.0
AKBNK;77.80;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;77.89;77.72;75.33;72.16;69.60;80.45;86.35;93.86;145.0;1.13
AKSEN;70.35;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;70.37;70.32;66.02;60.47;55.98;75.00;85.35;98.51;145.0;0.67
ANSGR;27.38;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%40;27.40;27.34;26.47;25.90;25.44;27.40;28.47;29.82;145.0;0.5
KLRHO;427.00;AL (RİSKLİ);YÜKSELİŞ;COŞKULU RALLİ;%70;428.45;425.66;386.84;338.48;299.40;465.00;555.09;669.68;145.0;1.08
TCELL;112.10;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;112.16;112.05;108.55;106.35;104.58;116.19;121.40;127.15;145.0;1.2
EKGYO;22.92;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%49;22.93;22.91;22.51;22.13;21.75;22.98;23.74;24.62;135.0;1.0
GARAN;148.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%45;148.58;148.46;147.97;144.92;142.45;152.90;158.58;165.82;135.0;2.0
HALKB;43.30;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;43.35;43.24;40.76;37.89;35.57;45.40;50.75;57.55;135.0;0.83
ISCTR;14.67;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;14.68;14.66;14.42;14.07;13.80;14.97;15.61;16.42;135.0;1.0
TABGD;252.25;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;252.47;251.90;249.45;244.65;239.85;255.39;265.00;276.07;135.0;0.63
KRDMD;29.20;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%52;29.21;28.93;28.93;28.45;28.07;29.70;30.59;31.71;130.0;0.04
TTKOM;64.45;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;64.53;64.39;61.73;59.99;58.58;64.55;67.80;71.94;130.0;1.33
YKBNK;37.90;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%50;37.95;37.87;37.11;35.99;35.08;38.92;41.01;43.67;130.0;1.67
GLRMK;200.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%45;200.97;199.37;194.31;189.80;186.15;201.60;210.00;220.70;125.0;1.54
GUBRF;432.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;433.34;429.90;407.49;390.01;375.88;435.75;468.32;509.76;125.0;0.64
ASELS;300.25;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%52;300.38;300.19;282.96;265.58;248.19;304.48;339.25;379.33;120.0;2.17
KTLEV;36.46;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%54;36.61;36.16;29.96;25.93;22.68;43.96;53.49;64.02;120.0;0.5
TOASO;295.50;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;295.56;295.44;282.36;274.07;267.38;295.75;311.19;330.82;120.0;1.0
TRALT;49.30;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%60;49.41;49.15;45.09;41.19;38.04;51.40;58.67;67.91;120.0;0.73
TRENJ;115.80;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%57;116.17;115.42;108.06;100.67;94.70;120.00;133.76;151.27;120.0;0.97
TRMET;133.20;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%56;133.56;132.92;122.90;115.78;110.03;134.40;147.66;164.53;120.0;1.29
TUPRS;226.70;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;226.72;226.68;222.13;216.89;212.65;230.60;240.36;252.79;120.0;1.0
GRSEL;381.75;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%42;383.57;379.35;369.37;359.69;351.88;385.00;403.02;425.94;115.0;0.76
MAGEN;43.44;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%61;43.45;43.43;38.99;35.80;33.22;44.14;50.08;57.64;115.0;1.0
MPARK;430.00;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%62;430.05;429.87;416.86;400.69;387.63;443.00;473.12;511.44;115.0;0.38
EREGL;26.76;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;26.77;26.75;26.22;25.84;25.54;26.82;27.52;28.40;110.0;1.0
GESAN;53.25;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;53.69;52.83;52.47;50.97;49.76;54.90;57.70;61.25;110.0;1.05
KUYAS;56.20;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%44;57.20;55.55;55.55;54.23;52.90;57.20;59.85;62.91;110.0;1.54
OBAMS;8.94;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%45;9.03;8.87;8.75;8.47;8.24;9.21;9.74;10.41;110.0;1.29
AGHOL;32.52;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%66;32.57;32.47;32.05;31.34;30.63;32.93;34.36;36.00;105.0;1.0
BSOKE;27.14;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%48;27.15;27.13;25.11;23.32;21.87;28.00;31.33;35.58;105.0;1.0
BTCIM;4.64;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%46;4.76;4.63;4.55;4.41;4.31;4.76;5.01;5.32;105.0;12.0
CCOLA;69.35;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%55;69.43;69.25;66.90;64.53;62.15;69.84;74.60;80.08;105.0;0.8
DOHOL;20.14;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%47;20.15;20.13;19.78;19.37;19.05;20.44;21.20;22.16;105.0;1.0
ENJSA;98.80;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%48;98.85;98.76;94.56;91.47;88.98;99.55;105.30;112.62;105.0;1.25
FROTO;103.90;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%50;104.00;103.84;103.49;100.88;98.78;107.70;112.56;118.73;105.0;1.67
MGROS;625.00;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%54;625.43;624.54;604.27;572.88;547.52;655.00;713.47;787.85;105.0;0.93
SAHOL;95.50;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%57;95.56;95.42;92.90;90.58;88.70;96.65;100.97;106.48;105.0;0.75
SISE;39.66;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%53;39.69;39.63;39.36;38.46;37.17;40.26;41.38;43.18;105.0;1.0
SKBNK;8.28;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%55;8.31;8.24;8.24;8.19;8.13;8.31;8.42;8.55;105.0;0.75
TAVHL;326.25;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%60;326.44;326.15;312.12;298.74;287.93;333.75;358.68;390.39;105.0;1.9
THYAO;299.00;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%39;299.07;298.91;295.81;292.60;290.00;301.00;306.98;314.60;105.0;0.78
TTRAK;574.00;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%66;574.24;573.52;567.90;559.80;553.25;581.00;596.10;615.30;105.0;0.5
RALYH;198.00;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%72;202.55;196.94;196.94;193.00;189.06;202.55;209.70;;100.0;4.29
ARCLK;112.00;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%33;112.25;111.72;111.95;110.95;109.52;112.95;114.19;116.20;95.0;0.89
BIMAS;626.00;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%44;626.93;624.85;612.53;599.25;585.98;628.95;655.50;686.10;95.0;0.81
BRSAN;640.00;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%49;640.24;639.75;630.30;601.10;577.50;677.50;731.90;801.10;95.0;0.96
BRYAT;2230.00;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%34;2232.53;2227.72;2214.68;2137.00;;2275.67;2318.50;2361.33;95.0;1.11
