Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
CIMSA;51.06;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;51.08;51.04;47.74;44.97;42.20;51.16;56.69;63.07;650.0;0.74
EFOR;11.53;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%69;11.55;11.40;9.48;8.13;7.04;11.66;14.17;17.37;625.0;0.16
TRALT;24.90;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;24.92;24.88;24.79;24.49;24.06;25.09;25.46;26.06;620.0;1.0
AKSA;11.99;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;12.01;11.96;11.82;11.59;11.41;12.18;12.60;13.13;155.0;0.68
FENER;3.97;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;3.98;3.96;3.96;3.90;;4.01;4.04;4.08;155.0;0.95
GENIL;124.69;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;125.88;122.70;123.36;121.17;119.41;126.89;130.96;136.13;155.0;0.6
ISCTR;14.13;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;14.15;14.11;14.10;14.03;13.93;14.17;14.25;14.39;155.0;0.89
GESAN;52.50;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%40;52.95;52.05;52.16;51.14;49.68;53.18;54.45;56.50;145.0;1.0
AGHOL;30.97;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%51;30.99;30.94;30.95;30.65;;31.18;31.35;31.51;140.0;0.86
KUYAS;25.08;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;25.13;25.01;23.93;22.68;21.67;25.96;28.30;31.27;140.0;0.71
MAGEN;10.61;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;10.84;10.30;10.07;9.62;9.25;10.80;11.64;12.72;140.0;0.75
OYAKC;25.88;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%61;25.91;25.83;23.41;21.70;20.32;26.16;29.34;33.38;140.0;0.74
GRTHO;228.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;231.22;217.53;202.10;184.84;170.89;230.00;262.16;303.07;135.0;0.25
TABGD;160.14;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%62;160.77;159.19;156.04;151.71;147.39;161.39;170.04;180.01;135.0;0.66
AEFES;16.77;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%51;16.78;16.75;16.68;;;16.87;17.02;17.13;125.0;0.62
RALYH;86.13;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%66;86.20;85.93;78.54;73.46;69.36;86.74;96.20;108.23;125.0;0.36
THYAO;310.89;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%47;310.99;310.76;310.28;304.61;300.03;319.44;330.00;343.44;120.0;0.73
ENKAI;49.14;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%52;49.16;49.11;48.89;48.14;;49.47;49.88;50.29;115.0;0.55
HALKB;18.90;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%50;18.92;18.87;18.81;18.18;17.54;19.59;20.86;22.32;115.0;0.67
TKFEN;68.18;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%57;68.21;68.13;67.88;67.43;66.80;68.33;68.88;69.77;115.0;0.66
ANSGR;27.25;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%49;27.27;27.23;25.76;24.46;23.42;27.85;30.27;33.34;105.0;0.72
ASELS;83.69;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%54;84.94;83.27;83.27;81.97;81.05;84.94;;;105.0;2.94
BSOKE;13.00;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%50;13.03;12.98;12.77;;;13.13;13.40;13.60;105.0;1.5
ECILC;41.66;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%59;42.43;41.40;41.40;39.75;37.84;42.43;43.25;44.08;105.0;2.96
EKGYO;13.53;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%53;13.82;13.52;13.52;13.18;12.75;13.82;14.00;14.15;105.0;20.87
GRSEL;256.28;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%59;257.17;255.00;242.87;233.81;226.48;257.52;274.41;295.88;105.0;0.7
KRDMD;28.34;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%44;28.36;28.33;28.26;28.04;27.82;28.53;28.96;29.46;105.0;2.0
