Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
SKBNK;8.19;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;8.20;8.17;7.98;7.82;7.69;8.24;8.54;8.92;670.0;0.5
CANTE;2.54;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;2.56;2.50;2.48;2.44;2.39;2.54;2.64;2.75;660.0;0.5
DOAS;181.20;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;181.25;181.17;181.12;180.35;179.58;182.07;183.60;185.37;660.0;1.67
EGEEN;8130.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;8132.30;8128.43;8125.59;8032.50;;8198.67;8250.00;8301.33;660.0;1.46
ENERY;10.29;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%69;10.30;10.26;10.26;10.14;10.05;10.45;10.67;10.94;660.0;0.33
ULKER;108.60;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;108.65;108.53;108.25;107.62;106.73;108.88;109.65;110.90;660.0;0.71
ASTOR;99.20;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%54;99.89;98.62;99.07;98.65;;99.39;99.63;99.86;655.0;1.19
AKBNK;61.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%40;61.07;60.94;60.70;;;61.21;61.62;61.90;650.0;1.17
EKGYO;20.22;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;20.24;20.20;19.99;19.65;;20.27;20.46;20.64;650.0;1.0
ENJSA;80.45;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;80.57;80.34;80.44;78.18;76.35;84.10;88.32;93.68;650.0;1.09
EREGL;29.18;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;29.22;29.11;29.13;29.02;28.91;29.26;29.48;29.73;650.0;0.57
HEKTS;3.63;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;3.64;3.62;3.62;3.57;;3.66;3.69;3.72;650.0;1.0
IZENR;10.14;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;10.23;9.97;10.03;9.90;9.70;10.16;10.33;10.60;650.0;0.53
KLRHO;142.80;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;143.23;142.44;141.95;126.70;114.38;166.60;195.01;231.15;650.0;1.19
YKBNK;33.28;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;33.32;33.25;33.24;32.92;32.46;33.56;33.96;34.60;650.0;1.33
