Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
BSOKE;1.49;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;1.50;1.47;1.42;1.30;1.19;1.63;1.87;2.17;660.0;0.82
TTRAK;244.32;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%30;245.20;242.47;242.82;239.72;237.22;247.84;253.61;260.96;660.0;0.48
TOASO;132.28;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%47;132.55;132.04;125.04;111.71;100.93;146.59;171.43;203.03;635.0;1.09
SOKM;25.00;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%30;25.74;24.58;24.21;;;25.51;26.53;27.25;605.0;1.75
ASTOR;26.17;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%87;34.30;19.41;25.91;23.49;21.53;29.83;34.34;40.08;140.0;1.2
FROTO;42.20;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%52;42.42;42.10;40.91;38.31;36.21;45.11;49.96;56.12;140.0;2.14
OTKAR;197.22;AL (TAKİP);YÜKSELİŞ;VOLATİLİTE;%27;197.47;196.76;196.94;193.58;189.29;199.30;201.66;204.59;130.0;0.54
GENIL;53.41;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%46;57.11;47.23;51.15;49.29;47.44;53.44;57.14;61.40;125.0;0.6
GSRAY;1.26;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%38;1.28;1.23;1.25;1.21;1.18;1.30;1.37;1.45;125.0;0.86
KUYAS;7.00;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;7.13;6.94;6.12;5.25;4.55;7.52;9.13;11.18;120.0;2.17
ENJSA;28.03;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%35;28.44;27.64;27.13;;;28.03;28.74;29.23;115.0;1.06
ARCLK;105.38;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%20;105.44;105.31;105.01;100.46;;108.57;111.08;113.58;105.0;0.92
KCHOL;68.79;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%38;68.82;68.75;67.76;;;69.60;71.06;72.07;105.0;0.74
ALARK;65.69;SAT;DÜŞÜŞ;COŞKULU RALLİ;%0;65.86;62.72;62.72;57.66;51.82;65.86;68.39;70.92;95.0;0.06
ANSGR;4.17;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%35;4.17;4.16;3.99;3.50;3.10;4.79;5.72;6.89;95.0;0.42
ASELS;28.26;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%41;28.29;28.25;25.74;22.98;20.21;29.16;34.68;41.05;95.0;1.84
FENER;2.06;SAT;DÜŞÜŞ;COŞKULU RALLİ;%0;2.11;2.06;2.06;2.01;1.97;2.11;2.19;;95.0;0.0
GESAN;61.00;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%40;62.18;59.85;60.81;60.08;59.05;61.54;62.44;63.90;95.0;1.03
ISMEN;10.86;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;11.26;10.66;10.66;10.18;9.85;11.26;;;95.0;2.0
RALYH;6.35;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%33;6.40;6.23;6.35;;;6.48;6.58;6.65;95.0;0.38
TCELL;33.20;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%30;33.28;33.13;32.97;;;33.95;34.72;35.26;95.0;1.02
TUPRS;59.55;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%52;59.60;59.50;57.00;52.42;48.73;64.39;72.91;83.75;95.0;1.11
MAVI;13.15;SAT;DÜŞÜŞ;COŞKULU RALLİ;%0;13.25;13.07;13.07;12.88;12.65;13.25;13.52;13.86;85.0;1.34
MGROS;130.09;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%33;130.57;129.59;126.22;;;130.50;133.86;136.23;85.0;0.96
PGSUS;101.09;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%42;101.16;101.04;99.12;95.06;;102.32;104.56;106.80;85.0;1.28
TRALT;26.04;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%52;26.06;26.00;22.61;19.71;16.81;26.20;32.00;38.68;85.0;0.68
TSKB;4.18;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%25;4.19;4.17;4.07;;;4.27;4.42;4.53;85.0;1.0
AKSA;5.65;SAT;DÜŞÜŞ;DÜZELTME;%0;5.75;5.63;5.63;5.51;5.36;5.75;5.92;6.13;80.0;4.75
DOAS;105.73;SAT;DÜŞÜŞ;VOLATİLİTE;%0;108.99;105.59;105.59;103.21;100.82;108.99;113.32;;80.0;22.51
EKGYO;7.39;SAT;DÜŞÜŞ;VOLATİLİTE;%42;7.42;7.27;7.27;7.10;6.89;7.42;7.51;7.58;80.0;0.23
ENKAI;26.64;SAT;DÜŞÜŞ;VOLATİLİTE;%38;26.83;26.54;26.54;26.26;25.91;26.83;27.23;27.74;80.0;1.81
HEKTS;11.32;SAT;DÜŞÜŞ;VOLATİLİTE;%0;11.75;10.83;10.83;10.21;9.53;11.75;12.01;12.22;80.0;0.86
VESTL;63.20;SAT;DÜŞÜŞ;VOLATİLİTE;%22;64.73;62.55;62.55;60.03;56.83;64.73;66.08;67.18;80.0;2.35
BRSAN;67.45;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;68.54;66.46;66.46;63.10;59.22;68.54;70.23;71.91;75.0;1.1
GUBRF;276.00;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%41;277.56;273.44;269.91;232.60;195.29;316.08;390.70;476.71;75.0;0.61
MAGEN;3.99;SAT;DÜŞÜŞ;COŞKULU RALLİ;%0;4.08;3.92;3.92;3.66;3.36;4.08;4.21;4.34;75.0;1.42
OYAKC;5.24;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%10;5.25;5.22;5.15;;;5.35;5.51;5.62;75.0;0.47
THYAO;134.42;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%28;134.52;134.28;131.49;;;136.05;139.62;142.14;75.0;0.72
TRENJ;33.72;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%30;33.89;33.55;33.50;;;35.28;36.67;37.65;75.0;1.0
TRMET;53.05;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%40;53.32;52.84;51.55;;;54.29;56.44;57.95;75.0;1.29
BRYAT;852.75;SAT;DÜŞÜŞ;VOLATİLİTE;%0;886.11;842.47;842.47;771.94;690.64;886.11;921.37;956.64;70.0;3.25
SISE;37.64;SAT;DÜŞÜŞ;VOLATİLİTE;%21;38.14;37.54;37.54;36.86;35.99;38.14;38.50;38.80;70.0;5.03
AEFES;4.97;SAT;DÜŞÜŞ;DÜZELTME;%0;5.19;4.91;4.91;4.59;4.18;5.19;5.37;5.51;60.0;3.35
AKBNK;14.44;SAT;DÜŞÜŞ;VOLATİLİTE;%0;14.88;14.43;14.43;13.88;12.99;14.88;15.33;15.96;60.0;41.37
AKSEN;33.57;SAT;DÜŞÜŞ;VOLATİLİTE;%0;36.47;30.22;30.22;25.97;21.27;36.47;38.27;39.72;60.0;0.87
BIMAS;117.95;SAT;DÜŞÜŞ;VOLATİLİTE;%22;118.77;116.99;116.99;115.78;114.44;118.77;119.28;119.70;60.0;0.86
CCOLA;15.96;SAT;DÜŞÜŞ;VOLATİLİTE;%0;16.05;15.86;15.86;15.55;15.19;16.05;16.20;16.36;60.0;0.91
ECILC;23.51;SAT;DÜŞÜŞ;VOLATİLİTE;%0;23.92;22.56;22.56;20.98;18.98;23.92;24.77;25.45;60.0;0.44
HALKB;10.50;SAT;DÜŞÜŞ;DÜZELTME;%0;10.91;10.43;10.43;9.66;8.77;10.91;11.30;11.68;60.0;5.86
KONTR;22.79;SAT;DÜŞÜŞ;VOLATİLİTE;%33;23.08;22.66;22.66;21.99;21.22;23.08;23.41;23.75;60.0;2.22
MPARK;87.08;SAT;DÜŞÜŞ;VOLATİLİTE;%22;87.16;86.56;86.56;85.82;84.63;87.16;87.76;88.61;60.0;0.16
PETKM;16.33;SAT;DÜŞÜŞ;VOLATİLİTE;%0;16.59;15.85;15.85;14.99;13.90;16.59;17.05;17.43;60.0;0.54
SAHOL;34.82;SAT;DÜŞÜŞ;VOLATİLİTE;%0;34.90;34.33;34.33;33.68;32.85;34.90;35.25;35.54;60.0;0.17
SASA;5.45;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%16;5.55;5.43;5.43;5.30;5.12;5.55;5.63;5.69;60.0;4.69
TAVHL;82.65;SAT;DÜŞÜŞ;VOLATİLİTE;%0;83.18;81.07;81.07;78.46;74.25;83.18;85.28;88.28;60.0;0.34
TTKOM;20.54;SAT;DÜŞÜŞ;VOLATİLİTE;%37;20.72;20.40;20.40;20.04;19.57;20.72;20.91;21.07;60.0;1.29
TUKAS;2.04;SAT;DÜŞÜŞ;VOLATİLİTE;%0;2.04;2.01;2.01;1.88;1.71;2.12;2.20;2.25;60.0;0.1
ZOREN;3.01;SAT;DÜŞÜŞ;VOLATİLİTE;%0;3.30;2.94;2.94;2.51;1.98;3.30;3.53;3.71;60.0;4.2
CANTE;5.26;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;5.98;4.43;4.43;3.38;2.21;5.98;6.42;6.78;55.0;0.87
BTCIM;1.20;SAT;DÜŞÜŞ;VOLATİLİTE;%50;1.22;1.20;1.20;1.17;1.12;1.22;1.24;1.26;50.0;5.2
CIMSA;10.82;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%0;10.86;10.35;10.35;9.78;9.04;10.86;11.17;11.42;50.0;0.08
DOHOL;8.40;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%27;8.59;8.38;8.38;8.05;7.67;8.59;8.76;8.92;50.0;7.5
EREGL;18.64;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%0;18.83;18.44;18.44;17.82;17.10;18.83;19.14;19.45;50.0;0.92
ISCTR;3.88;SAT;DÜŞÜŞ;VOLATİLİTE;%0;3.89;3.83;3.83;3.73;3.61;3.89;3.94;3.99;50.0;0.15
QUAGR;5.65;SAT;DÜŞÜŞ;VOLATİLİTE;%0;5.80;5.56;5.56;5.29;4.94;5.80;5.94;6.06;50.0;1.67
TKFEN;35.39;SAT;DÜŞÜŞ;VOLATİLİTE;%0;37.03;35.13;35.13;32.95;30.17;37.03;38.20;39.15;50.0;6.33
