Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
GRTHO;122.97;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%67;124.48;117.20;121.71;120.00;118.62;124.47;127.65;131.70;135.0;0.26
IZENR;5.00;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%100;5.06;4.89;4.88;4.80;4.72;5.03;5.19;5.40;135.0;0.58
EGEEN;11076.34;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%33;11100.91;11059.75;10949.63;10871.24;10807.89;11222.38;11408.15;11613.25;130.0;1.48
EUPWR;34.12;AL (RİSKLİ);YÜKSELİŞ;COŞKULU RALLİ;%100;36.18;32.75;32.86;32.09;31.46;35.57;37.41;39.44;125.0;1.5
GUBRF;193.00;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%50;193.21;192.66;192.73;192.19;191.75;193.60;194.61;195.89;125.0;0.62
PATEK;21.12;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;23.53;20.23;20.32;19.53;18.74;21.31;22.89;24.72;125.0;2.72
TURSG;6.30;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%31;6.31;6.29;6.24;6.18;6.12;6.30;6.42;6.54;125.0;1.6
ANSGR;19.49;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%26;19.51;19.46;19.42;19.23;18.98;19.56;19.70;19.87;120.0;0.47
ASELS;60.03;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%40;60.09;60.00;59.77;59.28;58.78;60.38;61.37;62.51;120.0;2.56
GESAN;43.90;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%33;44.27;43.54;43.56;43.00;42.55;44.46;45.50;46.82;115.0;1.03
KONTR;22.72;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%14;22.78;22.60;22.67;22.55;22.39;22.78;22.92;23.14;115.0;0.54
TKFEN;74.05;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%46;74.14;73.91;71.02;68.28;66.06;75.44;80.55;87.04;115.0;0.64
TSKB;11.87;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%50;11.89;11.82;11.82;11.76;11.70;11.89;12.00;12.13;115.0;0.4
ASTOR;78.53;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%41;80.76;76.67;78.09;77.59;77.09;78.71;79.71;80.87;110.0;1.2
