Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
FROTO;44.26;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%55;44.40;44.19;40.91;38.31;36.21;45.11;49.96;56.12;655.0;1.92
GSRAY;1.21;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%37;1.22;1.19;1.20;1.14;1.06;1.24;1.28;1.33;125.0;0.61
PGSUS;107.52;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%47;107.63;107.42;105.15;102.40;99.65;108.56;114.06;120.41;100.0;1.16
BSOKE;1.52;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%60;1.63;1.52;1.42;1.30;1.19;1.63;1.87;2.17;95.0;195.43
CIMSA;11.58;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;11.97;11.56;11.56;11.27;10.99;11.97;12.48;;95.0;21.7
RALYH;6.64;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%44;6.66;6.61;6.57;6.48;6.35;6.66;6.78;6.96;95.0;0.46
SAHOL;36.01;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;36.74;35.81;35.81;35.08;34.57;36.74;;;95.0;3.61
SISE;40.97;SAT;DÜŞÜŞ;COŞKULU RALLİ;%21;41.29;40.15;40.15;39.26;38.63;41.29;;;95.0;0.39
ASTOR;25.65;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%72;26.01;25.35;23.49;21.53;19.57;25.91;29.83;34.34;90.0;1.22
BRYAT;852.47;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;883.56;839.32;839.32;767.81;685.40;883.56;919.31;955.07;85.0;2.36
DOHOL;8.31;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%27;8.46;8.23;8.23;7.93;7.46;8.46;8.70;9.03;85.0;1.9
EREGL;19.21;SAT;DÜŞÜŞ;COŞKULU RALLİ;%0;19.29;18.93;18.93;18.56;18.12;19.29;19.81;20.46;85.0;0.28
GESAN;58.05;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%37;58.26;57.84;57.71;56.25;54.17;59.17;60.98;63.90;85.0;1.0
KUYAS;6.75;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%50;6.81;6.72;6.12;5.25;4.55;7.52;9.13;11.18;85.0;2.0
MPARK;87.02;SAT;DÜŞÜŞ;COŞKULU RALLİ;%22;87.28;85.38;85.38;84.05;82.72;87.28;89.69;;85.0;0.16
TRALT;25.22;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%50;25.60;25.15;25.15;24.70;24.13;25.60;26.25;27.07;85.0;5.49
TUPRS;60.31;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%50;60.39;60.24;57.00;52.42;48.73;64.39;72.91;83.75;85.0;1.06
AKSA;5.68;SAT;DÜŞÜŞ;DÜZELTME;%0;5.75;5.63;5.63;5.51;5.36;5.75;5.92;6.13;80.0;1.59
CCOLA;16.46;SAT;DÜŞÜŞ;VOLATİLİTE;%0;16.48;16.19;16.19;15.98;15.77;16.48;16.86;;80.0;0.05
DOAS;108.00;SAT;DÜŞÜŞ;DÜZELTME;%0;108.95;105.52;105.52;103.11;100.70;108.95;113.32;;80.0;0.39
ENKAI;25.55;SAT;DÜŞÜŞ;VOLATİLİTE;%38;25.80;25.20;25.20;24.60;23.86;25.80;26.65;27.74;80.0;0.72
HEKTS;11.76;SAT;DÜŞÜŞ;VOLATİLİTE;%0;11.83;11.52;11.52;11.03;10.46;11.83;12.07;12.32;80.0;0.28
ISMEN;10.13;SAT;DÜŞÜŞ;DÜZELTME;%0;10.22;9.88;9.88;9.54;9.12;10.22;10.70;11.32;80.0;0.35
SASA;5.79;SAT;DÜŞÜŞ;VOLATİLİTE;%16;5.82;5.72;5.72;5.65;5.59;5.82;5.94;;80.0;0.36
TTKOM;21.18;SAT;DÜŞÜŞ;VOLATİLİTE;%37;21.74;20.91;20.91;20.25;19.80;21.74;;;80.0;2.07
YKBNK;7.92;SAT;DÜŞÜŞ;VOLATİLİTE;%0;8.23;7.72;7.72;6.89;5.93;8.23;8.64;9.05;80.0;1.49
