Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
SOKM;58.67;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;59.48;58.20;57.30;56.22;55.34;59.05;61.07;63.63;670.0;1.74
ENKAI;32.57;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;32.57;32.55;32.37;32.10;31.84;32.71;33.25;33.87;660.0;0.28
TKFEN;39.51;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;39.55;39.47;39.15;38.92;38.73;39.53;39.97;40.53;650.0;0.84
YKBNK;20.80;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;20.85;20.76;20.32;19.64;18.77;20.81;21.29;21.88;650.0;1.43
CIMSA;30.42;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%36;30.43;30.41;30.23;29.88;29.60;30.80;31.46;32.29;640.0;0.96
DOHOL;12.51;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;12.52;12.50;12.38;12.21;12.08;12.65;12.96;13.35;640.0;1.18
GARAN;57.23;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;57.42;57.12;56.56;54.31;52.07;59.33;63.82;68.99;640.0;1.8
KLRHO;39.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;39.51;38.56;38.26;37.56;36.99;39.40;40.71;42.38;640.0;1.16
TRENJ;36.14;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%39;36.20;36.08;35.75;35.27;34.89;36.52;37.41;38.53;640.0;1.0
TTRAK;624.18;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%44;624.27;623.99;619.81;615.05;610.29;625.70;635.22;646.19;635.0;0.46
VAKBN;14.22;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;14.24;14.19;14.04;13.51;;14.46;14.76;15.05;630.0;0.67
KRDMD;25.70;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%44;25.71;25.69;25.56;25.23;24.90;25.97;26.64;27.41;625.0;1.0
PETKM;20.40;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%44;20.41;20.39;20.40;20.23;20.06;20.60;20.94;21.33;625.0;1.0
REEDR;25.82;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%56;26.06;25.54;25.36;24.85;24.34;26.00;27.02;28.20;625.0;0.86
VESTL;50.00;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%38;50.01;49.99;49.75;49.60;49.48;50.28;50.64;51.04;625.0;1.0
CANTE;2.37;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;2.38;2.37;2.36;2.35;2.34;2.38;2.41;2.44;620.0;3.77
OTKAR;463.56;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;463.79;463.14;452.10;445.01;439.27;476.77;493.58;512.14;155.0;0.54
ARCLK;136.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;136.71;136.25;134.79;133.36;132.20;137.10;139.77;143.16;145.0;0.84
BIMAS;352.76;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%49;354.42;350.57;345.67;336.94;329.88;359.78;376.05;396.74;145.0;0.76
