Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
KUYAS;13.39;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;13.56;13.30;12.64;11.68;10.90;14.20;16.00;18.28;670.0;1.97
TTRAK;835.98;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%63;836.97;833.90;742.23;645.83;567.92;898.06;1077.65;1306.11;670.0;0.48
ENKAI;31.53;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;31.55;31.48;31.37;30.86;30.20;31.73;32.10;32.54;660.0;0.55
DOAS;203.31;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;203.34;203.29;181.77;163.51;145.25;204.36;240.88;282.96;650.0;1.13
YEOTK;51.22;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;51.72;50.51;48.40;46.66;45.26;54.46;58.59;63.14;650.0;0.71
BRYAT;2112.05;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;2117.73;2106.37;2038.78;1805.42;1572.07;2327.51;2794.22;3332.12;640.0;1.0
TUKAS;3.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%62;3.82;3.50;3.37;3.01;2.65;3.82;4.54;5.37;640.0;386.88
ZOREN;5.07;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;5.08;5.06;4.83;4.49;4.22;5.38;6.01;6.82;640.0;1.0
ENERY;2.97;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%72;2.99;2.91;2.89;2.64;2.39;3.21;3.71;4.30;635.0;0.45
AKSA;6.93;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;6.96;6.89;6.78;6.64;6.50;6.95;7.23;7.56;155.0;0.69
ASELS;41.32;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;41.66;41.16;38.96;35.99;33.59;43.75;49.27;56.30;155.0;2.1
CIMSA;33.80;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%61;34.02;33.46;29.54;26.20;23.50;34.94;41.15;49.06;155.0;0.64
ECILC;50.69;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;50.73;50.62;47.28;43.54;40.51;53.33;60.30;69.17;155.0;0.63
EGEEN;7661.85;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;7701.60;7635.01;7238.42;6692.42;6251.14;8120.99;9138.18;10432.12;155.0;1.48
ENJSA;48.92;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;49.25;48.61;45.49;41.90;39.00;51.30;57.99;66.50;155.0;1.05
MPARK;155.96;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;157.44;152.49;141.01;127.85;117.22;162.28;186.79;217.98;155.0;0.43
SKBNK;4.54;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%61;4.62;4.41;4.06;3.64;3.30;4.74;5.53;6.53;155.0;0.64
SOKM;61.82;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;62.32;61.54;55.20;49.89;45.59;63.78;73.68;86.26;155.0;1.76
TKFEN;48.35;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;48.48;48.16;47.52;46.41;45.30;48.89;51.11;53.67;155.0;0.67
TOASO;253.90;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;254.33;253.51;252.80;251.52;250.24;254.38;256.93;259.87;155.0;1.11
ANSGR;10.40;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;10.47;10.27;9.10;8.09;7.29;10.71;12.58;14.95;145.0;0.56
DOHOL;13.84;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;13.85;13.84;13.44;12.48;11.71;14.99;16.78;19.05;145.0;1.87
BIMAS;258.92;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%54;259.42;258.25;238.82;221.64;207.76;266.59;298.59;339.30;140.0;0.76
EREGL;22.67;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;22.71;22.59;21.94;20.84;19.94;23.72;25.78;28.39;140.0;0.59
OYAKC;17.66;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%59;17.72;17.58;16.65;15.00;13.66;19.31;22.39;26.30;140.0;0.67
SISE;52.84;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;52.88;52.79;52.06;51.01;50.16;53.75;55.71;58.20;140.0;0.99
TURSG;3.25;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%56;3.26;3.23;2.85;2.53;2.28;3.36;3.94;4.69;140.0;0.84
ULKER;75.47;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%60;75.98;74.88;64.97;58.48;53.23;87.57;102.97;119.96;140.0;0.85
AKSEN;38.19;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%44;38.20;38.18;38.06;37.49;36.75;38.47;38.87;39.37;135.0;0.5
GENIL;66.40;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;66.79;65.75;65.76;60.93;57.02;73.57;82.57;94.03;135.0;0.6
KCAER;8.74;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;8.90;8.55;8.29;7.69;7.20;9.27;10.39;11.82;135.0;0.82
KLRHO;28.00;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;29.90;26.36;25.87;23.57;21.71;29.58;33.86;39.31;135.0;1.16
MAGEN;8.62;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;8.84;8.32;8.49;8.26;8.07;8.87;9.30;9.85;135.0;0.75
AGHOL;24.41;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%58;24.45;24.36;21.52;19.20;17.32;25.28;29.62;35.13;130.0;0.89
SAHOL;58.02;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%49;58.13;57.89;55.24;51.78;48.99;60.82;67.26;75.45;130.0;0.84
PASEU;22.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%58;23.69;22.15;20.23;17.84;15.91;24.10;28.56;34.23;125.0;3.4
TRALT;32.80;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;32.87;32.70;32.19;31.16;30.33;33.86;35.78;38.22;125.0;0.7
TSKB;7.52;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%61;7.53;7.50;7.09;6.52;6.06;8.01;9.07;10.43;125.0;0.5
TUREX;3.14;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%44;3.19;3.01;3.07;2.99;2.88;3.15;3.24;3.40;125.0;0.41
BSOKE;1.30;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%63;1.31;1.28;1.26;1.21;1.18;1.33;1.41;1.52;120.0;0.69
KCHOL;131.10;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%51;131.13;131.07;122.84;113.91;106.70;137.27;153.90;175.05;120.0;0.78
MIATK;30.88;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%62;31.40;30.45;28.72;24.73;21.50;35.16;42.59;52.04;120.0;1.19
TRENJ;51.95;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%53;52.00;51.89;49.07;44.78;41.31;56.00;63.99;74.16;120.0;0.83
VESTL;67.30;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;67.33;67.27;64.48;60.51;57.30;70.90;78.30;87.71;120.0;1.0
AKBNK;28.70;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%51;28.75;28.67;27.94;25.73;23.94;31.52;35.64;40.88;115.0;1.4
CCOLA;35.81;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%59;35.83;35.79;33.29;30.99;29.12;37.02;41.31;46.77;115.0;1.06
EKGYO;8.79;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%54;8.81;8.78;8.56;8.28;7.99;8.92;9.49;10.16;115.0;1.49
FENER;3.09;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%58;3.10;3.09;2.91;2.67;2.47;3.31;3.77;4.36;115.0;2.23
GUBRF;359.10;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%52;359.20;358.94;337.95;314.78;296.05;375.40;418.57;473.48;115.0;0.62
ISCTR;8.76;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%60;8.77;8.74;8.54;7.81;7.22;9.72;11.08;12.81;115.0;0.56
TCELL;54.01;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%56;54.03;54.00;50.93;46.98;43.79;57.31;64.66;74.01;115.0;1.09
GRSEL;55.14;AL (RİSKLİ);YÜKSELİŞ;COŞKULU RALLİ;%61;60.70;47.20;48.26;42.07;37.07;58.27;69.80;84.47;110.0;0.7
AEFES;10.61;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%51;10.63;10.58;10.31;9.50;8.84;11.63;13.14;15.07;105.0;0.87
ALARK;120.06;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%61;120.16;119.93;113.98;103.50;95.02;130.92;150.45;175.29;105.0;0.82
ARCLK;155.22;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%52;155.24;155.19;152.46;142.54;134.52;168.49;186.96;210.46;105.0;0.93
BRSAN;650.00;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%59;652.27;647.80;597.63;498.18;398.72;720.69;919.60;1148.86;105.0;1.03
BTCIM;2.25;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%60;2.26;2.24;2.13;1.93;1.77;2.45;2.82;3.29;105.0;1.0
GARAN;46.34;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%50;46.40;46.31;43.38;40.08;36.77;47.48;54.09;61.72;105.0;1.62
ISMEN;32.84;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%60;33.15;32.71;30.67;26.41;22.97;37.56;45.50;55.61;105.0;2.32
KRDMD;26.09;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%54;26.09;26.08;25.04;23.44;22.15;27.62;30.59;34.38;105.0;0.81
MAVI;27.55;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%59;27.57;27.53;25.21;22.78;20.82;29.13;33.65;39.41;105.0;1.05
OTKAR;344.02;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%63;344.18;343.72;341.64;308.92;282.48;394.52;455.47;533.01;105.0;0.52
PETKM;19.93;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%58;19.95;19.91;19.82;18.71;17.82;21.60;23.66;26.27;105.0;1.0
TAVHL;122.30;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%51;122.47;122.21;119.64;111.06;104.13;133.50;149.48;169.81;105.0;1.89
TSPOR;3.24;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%51;3.24;3.23;3.19;2.97;2.74;3.47;3.91;4.43;105.0;0.99
TTKOM;25.86;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%47;25.89;25.84;25.32;24.53;23.74;26.30;27.88;29.70;105.0;1.5
TUPRS;106.38;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%59;106.52;106.25;99.30;90.55;83.48;113.43;129.73;150.45;105.0;1.14
YKBNK;15.59;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;15.62;15.57;15.22;14.21;13.38;16.87;18.76;21.17;105.0;1.18
GSRAY;1.98;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%54;2.06;1.98;1.88;1.74;1.59;2.06;2.36;2.70;95.0;40.91
HALKB;15.02;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%46;15.16;14.85;15.02;14.70;14.26;15.33;15.71;16.34;95.0;0.82
MGROS;355.37;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%60;355.44;355.29;326.17;296.07;271.75;374.82;430.89;502.22;95.0;0.99
ODAS;11.89;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%55;11.93;11.85;11.78;10.72;9.86;13.50;15.48;18.00;95.0;1.0
VAKBN;14.45;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%52;14.46;14.44;14.29;13.30;12.51;15.88;17.72;20.05;95.0;1.0
IZENR;13.66;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%81;13.77;13.46;13.36;11.75;10.14;15.35;18.58;22.29;90.0;0.56
DAPGM;8.41;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%61;8.48;8.34;8.32;7.38;6.62;9.83;11.58;13.80;85.0;0.93
KONTR;44.77;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%55;44.79;44.74;41.47;37.44;34.18;47.98;55.49;65.04;85.0;0.44
TRMET;70.00;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%51;70.20;69.84;69.25;67.28;65.30;71.70;75.65;80.21;85.0;1.25
ASTOR;135.26;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%56;135.85;134.78;123.71;109.10;97.29;147.33;174.55;209.18;75.0;1.21
CWENE;40.05;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%58;40.37;39.61;39.41;34.55;30.63;47.26;56.30;67.80;75.0;0.72
EUPWR;69.77;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%58;70.81;69.07;63.47;56.92;50.37;71.57;84.67;99.76;75.0;1.5
GESAN;92.00;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%42;92.87;91.15;87.10;80.26;70.51;93.94;102.41;116.10;75.0;1.02
GRTHO;37.26;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%54;37.88;34.86;36.10;32.75;29.40;40.25;46.95;54.67;75.0;0.26
FROTO;75.37;SAT;DÜŞÜŞ;VOLATİLİTE;%50;76.64;75.32;75.32;74.39;73.47;76.64;78.32;;70.0;25.27
HEKTS;9.20;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%54;9.59;8.89;8.89;8.09;7.06;9.59;10.03;10.37;60.0;1.29
PGSUS;169.84;SAT;DÜŞÜŞ;VOLATİLİTE;%57;170.99;168.51;168.51;166.82;164.95;170.99;171.71;172.28;60.0;0.87
RALYH;14.85;SAT;DÜŞÜŞ;VOLATİLİTE;%47;15.07;14.74;14.74;14.35;13.86;15.07;15.28;15.45;60.0;1.96
QUAGR;6.83;SAT;DÜŞÜŞ;VOLATİLİTE;%57;7.08;6.71;6.71;6.29;5.75;7.08;7.30;7.49;50.0;2.08
KTLEV;2.97;SAT;DÜŞÜŞ;DÜZELTME;%58;3.00;2.86;2.86;2.71;2.51;3.00;3.08;3.15;40.0;0.29
SASA;6.46;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%45;6.59;6.46;6.36;6.10;5.76;6.59;6.73;6.85;40.0;51.0
CANTE;2.46;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%66;2.52;2.37;2.37;2.13;1.86;2.52;2.63;2.75;30.0;0.61
THYAO;229.08;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%47;230.06;227.32;227.32;224.16;220.14;230.06;231.76;233.13;30.0;0.56
