Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ASELS;144.52;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;144.83;144.37;143.93;142.67;141.41;145.49;148.01;150.92;670.0;2.15
DAPGM;9.22;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;9.27;9.17;8.92;8.60;8.14;9.24;9.64;10.28;670.0;1.0
GRTHO;383.75;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%62;384.39;381.17;383.21;375.63;368.04;392.59;407.75;425.23;650.0;0.25
CIMSA;49.26;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;49.32;49.16;48.70;;;49.45;50.04;50.45;640.0;0.6
PASEU;76.95;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%58;77.04;76.92;66.63;58.11;51.23;80.40;96.27;116.45;625.0;3.0
TUPRS;125.97;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%45;125.99;125.95;125.54;124.82;;126.10;126.50;126.90;625.0;0.96
QUAGR;6.21;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;6.23;6.16;5.64;5.22;4.88;6.31;7.09;8.08;155.0;0.4
EREGL;24.67;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;24.69;24.63;24.20;23.73;23.36;24.94;25.81;26.90;145.0;0.63
MAVI;35.90;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%25;36.28;35.50;35.72;35.29;34.74;36.02;36.32;36.70;145.0;0.95
MPARK;339.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;339.69;339.05;339.14;335.50;;341.99;344.00;346.01;145.0;0.42
TUKAS;2.70;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%46;2.71;2.69;2.68;2.64;2.59;2.71;2.73;2.77;145.0;1.0
KUYAS;60.50;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;60.54;60.45;58.78;54.31;50.70;66.00;74.32;84.91;140.0;0.8
ALTNY;19.67;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;20.44;19.27;19.51;19.24;18.97;19.85;20.40;21.03;135.0;1.92
