Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
CANTE;3.90;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%71;3.92;3.85;3.62;3.45;3.30;4.22;4.64;5.09;665.0;0.4
BTCIM;1.30;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;1.31;1.30;1.27;1.24;1.20;1.31;1.38;1.46;650.0;2.1
MIATK;8.83;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;9.05;8.64;8.69;8.53;8.37;8.89;9.21;9.58;650.0;1.15
ARCLK;109.60;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%43;109.65;109.55;108.56;105.04;100.56;111.03;113.50;116.56;635.0;0.83
ODAS;6.29;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%41;6.31;6.27;6.22;;;6.43;6.60;6.72;635.0;1.0
VESTL;45.62;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%44;45.66;45.57;43.70;;;45.80;47.44;48.60;625.0;0.8
MAVI;14.98;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;15.17;14.77;14.80;14.36;13.92;15.34;16.22;17.23;145.0;0.93
CIMSA;15.34;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%46;15.42;15.21;14.82;14.29;13.77;15.46;16.51;17.72;130.0;0.65
ECILC;30.26;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;30.30;30.20;30.02;29.47;28.69;30.56;31.24;32.34;125.0;0.63
FROTO;57.70;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%55;57.90;57.61;56.98;55.19;53.74;59.88;63.22;67.47;125.0;2.12
PASEU;8.28;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;10.05;7.75;7.98;7.50;6.88;8.33;8.67;9.09;125.0;3.38
AKBNK;18.10;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%47;18.27;17.95;17.76;17.50;17.28;18.20;18.69;19.32;115.0;1.12
BIMAS;152.38;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%53;152.73;151.91;148.92;;;154.01;158.01;160.82;115.0;0.76
CCOLA;21.87;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%52;21.89;21.84;21.59;21.23;;21.87;22.06;22.26;115.0;0.9
GARAN;27.76;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%46;28.06;27.59;27.46;27.13;26.66;27.78;28.19;28.85;115.0;1.76
KUYAS;9.01;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%59;9.08;8.98;8.94;8.69;8.48;9.36;9.84;10.45;115.0;2.33
RALYH;13.16;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%55;13.21;13.02;12.12;10.96;10.02;13.99;16.15;18.90;115.0;0.38
