Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ASELS;149.01;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;149.55;148.75;140.43;129.38;120.45;158.30;178.89;205.08;670.0;2.07
KLRHO;30.08;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%33;30.45;29.77;29.39;28.84;28.40;30.28;31.30;32.60;640.0;1.19
TRENJ;68.45;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;68.46;68.44;66.95;65.23;63.50;69.09;72.55;76.53;640.0;1.0
DAPGM;8.11;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%66;8.12;8.10;8.03;7.83;7.56;8.18;8.33;8.51;635.0;1.0
TRMET;87.35;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;87.37;87.33;85.69;82.98;80.26;89.06;94.50;100.77;630.0;1.0
EFOR;15.36;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%65;15.38;15.23;14.33;13.61;13.03;15.48;16.82;18.51;625.0;0.17
SKBNK;5.26;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%59;5.50;5.26;5.12;4.88;4.69;5.50;5.94;6.50;615.0;287.46
ENKAI;66.90;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%57;66.97;66.77;63.80;61.09;58.90;68.18;73.23;79.65;155.0;0.55
MGROS;512.04;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;512.39;511.67;504.58;499.37;495.15;513.02;522.74;535.10;155.0;0.96
TTKOM;58.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;58.71;58.34;56.75;55.42;54.34;58.90;61.38;64.54;155.0;1.31
TUREX;43.22;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%73;43.24;43.18;42.71;37.61;33.50;50.95;60.45;72.52;145.0;0.5
FENER;4.08;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;4.12;4.04;4.01;3.95;3.89;4.09;4.21;4.36;140.0;1.03
BIMAS;472.77;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%44;472.85;472.66;472.13;466.66;459.69;475.98;479.82;484.58;135.0;0.73
MPARK;341.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;341.15;340.64;338.15;333.88;329.60;343.45;352.00;361.86;135.0;0.42
BSOKE;21.86;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%61;21.88;21.85;19.83;18.57;17.55;21.88;24.24;27.24;130.0;2.0
ECILC;47.02;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;47.13;46.86;45.97;45.26;44.69;47.12;48.44;50.13;130.0;0.64
QUAGR;5.52;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%58;5.72;5.51;5.18;4.85;4.59;5.72;6.34;7.12;130.0;20.0
KCAER;13.58;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%46;13.69;13.45;13.16;12.68;12.29;13.94;14.84;15.98;125.0;0.78
KUYAS;40.34;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%53;40.35;40.33;39.68;38.86;38.20;41.00;42.52;44.46;120.0;1.0
OBAMS;14.24;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%52;14.45;14.07;13.20;12.44;11.82;14.43;15.85;17.66;120.0;1.19
PASEU;70.30;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;71.08;70.04;59.37;52.24;46.48;70.90;84.18;101.08;120.0;3.0
TABGD;174.45;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%56;175.74;172.49;173.69;171.15;169.11;177.78;182.50;188.50;120.0;0.66
