Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
AKSA;7.61;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;7.62;7.60;7.52;7.24;7.01;7.97;8.50;9.16;670.0;0.94
FENER;3.62;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;3.67;3.57;3.15;2.85;2.62;4.16;4.85;5.62;660.0;1.05
THYAO;247.54;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;248.07;246.80;246.12;244.15;242.56;249.30;252.97;257.63;650.0;0.71
VAKBN;15.22;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;15.28;15.15;14.29;13.30;12.51;15.88;17.72;20.05;650.0;0.86
AEFES;10.77;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%51;10.78;10.77;10.73;10.67;10.63;10.81;10.92;11.04;635.0;1.05
AKBNK;32.32;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;32.44;32.22;31.74;30.97;30.34;33.00;34.44;36.28;155.0;1.16
ARCLK;174.60;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;174.96;174.17;170.04;166.98;164.50;175.00;180.71;187.98;155.0;0.84
GARAN;49.80;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;49.97;49.71;47.48;43.38;40.08;54.09;61.72;71.41;155.0;1.8
KCHOL;138.37;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;138.58;138.07;136.38;134.58;133.13;139.29;142.65;146.91;155.0;0.69
OTKAR;358.92;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%61;359.16;358.46;356.60;351.07;345.55;363.44;374.50;387.24;155.0;0.54
TSKB;8.65;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;8.68;8.60;7.78;7.08;6.51;8.92;10.23;11.90;155.0;0.6
YKBNK;17.95;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;18.08;17.85;16.29;15.07;14.08;18.27;20.54;23.44;155.0;1.29
BIMAS;279.53;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;279.79;279.19;248.71;229.64;214.23;315.06;360.25;410.14;145.0;0.75
HEKTS;9.41;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%54;9.43;9.38;9.40;;;9.48;9.54;9.58;140.0;0.6
