Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
CCOLA;35.17;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;35.22;35.11;33.29;30.99;29.12;37.02;41.31;46.77;670.0;0.96
KCHOL;142.33;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;142.74;141.73;140.25;137.71;135.66;144.35;149.08;155.10;670.0;0.69
MPARK;166.64;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;167.40;164.84;145.50;131.49;120.16;168.16;194.28;227.49;670.0;0.42
DOAS;202.57;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;202.67;202.51;201.17;197.84;;203.77;205.61;207.44;660.0;1.49
ENJSA;48.05;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;48.09;48.02;47.49;46.81;46.12;48.33;49.70;51.27;650.0;1.11
VAKBN;15.30;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;15.37;15.21;14.35;13.35;12.55;15.96;17.82;20.18;650.0;0.78
TSKB;8.33;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%60;8.92;8.32;7.78;7.08;6.51;8.92;10.23;11.90;635.0;59.0
MIATK;46.15;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%63;46.31;46.02;40.58;34.33;28.08;48.31;60.82;75.22;630.0;1.17
ENERY;2.59;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;2.59;2.58;2.39;2.03;1.57;2.64;2.89;3.21;620.0;0.64
PASEU;20.00;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%54;20.62;19.82;19.05;17.49;15.93;20.98;24.10;27.70;605.0;3.44
AEFES;10.86;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;10.89;10.82;10.80;10.65;10.44;10.92;11.03;11.17;155.0;0.62
ARCLK;169.70;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;170.19;169.12;168.03;165.35;162.67;171.34;176.70;182.87;155.0;0.84
BIMAS;278.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;278.99;276.69;250.83;231.36;215.62;282.31;318.60;364.75;155.0;0.76
BRSAN;741.70;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%58;742.51;740.91;720.69;597.63;498.18;919.60;1148.86;1440.48;155.0;1.03
DOHOL;13.67;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;13.68;13.65;13.59;13.47;;13.68;13.75;13.81;155.0;0.78
EGEEN;8683.43;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;8767.31;8626.81;8191.32;7463.22;6874.76;9368.24;10724.69;12450.18;155.0;1.48
FROTO;76.16;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;76.39;76.04;76.06;75.39;;76.59;76.97;77.34;155.0;1.97
KRDMD;31.08;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;31.12;31.05;28.93;26.59;24.70;32.72;37.08;42.63;155.0;1.08
OTKAR;365.23;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%61;365.71;364.34;360.02;353.84;347.66;367.66;380.02;394.27;155.0;0.54
PETKM;22.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;22.11;21.90;21.90;21.42;21.03;22.68;23.58;24.73;155.0;1.1
BRYAT;2266.01;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;2270.11;2261.92;2038.78;1805.42;1572.07;2327.51;2794.22;3332.12;145.0;1.0
ENKAI;32.14;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;32.18;32.08;31.27;30.13;;32.16;32.79;33.42;145.0;0.6
FENER;4.00;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;4.10;3.90;3.50;3.14;2.85;4.08;4.75;5.61;145.0;1.01
GSRAY;2.12;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;2.14;2.10;2.11;2.10;2.10;2.14;2.15;2.17;145.0;0.8
MAVI;26.30;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;26.32;26.28;25.21;22.78;20.82;29.13;33.65;39.41;145.0;1.06
TSPOR;4.16;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;4.20;4.13;3.77;3.44;3.17;4.31;4.93;5.72;145.0;1.04
VESTL;68.40;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;68.56;68.21;67.63;66.54;65.15;69.17;70.12;71.65;145.0;0.84
