Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
GUBRF;273.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;273.30;272.50;255.87;243.26;233.08;276.25;299.74;329.61;670.0;0.6
KUYAS;19.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;19.17;18.92;18.78;18.60;18.45;19.08;19.42;19.86;670.0;2.13
AKSA;10.38;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;10.39;10.37;9.98;9.63;9.34;10.55;11.21;12.05;660.0;1.21
CIMSA;42.09;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;42.11;42.07;41.60;40.00;38.41;43.57;46.76;50.43;660.0;0.61
MGROS;509.59;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;510.05;509.12;500.76;486.21;474.46;524.28;551.38;585.85;660.0;0.98
ASTOR;102.21;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;104.03;100.67;96.80;92.73;89.43;103.39;110.98;120.64;650.0;1.19
ENERY;4.75;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%62;4.79;4.68;4.34;4.07;3.84;4.79;5.31;5.96;650.0;0.55
GRTHO;150.06;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;150.70;147.49;143.31;135.87;125.27;150.76;159.97;174.85;650.0;0.25
OBAMS;8.18;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;8.24;8.13;7.64;7.29;7.01;8.21;8.86;9.69;640.0;1.15
TRALT;22.68;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;22.78;22.53;22.27;21.76;21.04;22.78;23.41;24.42;630.0;0.67
TRMET;69.60;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;69.62;69.58;68.53;64.91;60.30;71.08;73.62;76.76;630.0;1.0
CWENE;21.57;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;21.77;21.29;20.82;19.61;;21.76;22.43;23.09;620.0;0.71
PASEU;28.84;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%46;28.97;28.80;28.16;26.99;26.05;30.04;32.21;34.97;615.0;3.25
ISMEN;39.43;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%57;39.66;39.34;38.51;36.80;35.42;41.28;44.47;48.53;155.0;2.51
KRDMD;29.30;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;29.37;29.24;28.99;28.24;27.63;30.20;31.60;33.38;155.0;1.17
OYAKC;20.07;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;20.12;20.01;19.86;18.84;18.00;21.53;23.44;25.88;155.0;0.7
RALYH;58.22;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%62;58.30;58.02;56.70;55.03;53.68;59.41;62.52;66.48;155.0;0.38
BIMAS;525.22;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%43;526.03;524.15;521.10;509.15;499.50;540.41;562.66;590.98;145.0;0.75
MAGEN;8.26;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%16;8.40;8.08;8.24;8.08;7.93;8.42;8.73;9.08;145.0;0.74
CCOLA;60.17;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;60.24;60.11;59.67;57.57;55.88;63.06;66.97;71.95;140.0;1.02
