Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
PETKM;21.48;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;21.54;21.43;21.34;21.17;21.03;21.62;21.94;22.35;670.0;1.2
SKBNK;5.66;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;5.69;5.61;5.08;4.47;3.97;6.08;7.23;8.70;670.0;0.63
KUYAS;15.71;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;15.84;15.65;15.54;15.35;15.09;15.72;15.95;16.31;660.0;2.04
THYAO;231.62;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;232.17;230.85;230.97;228.82;227.08;234.45;238.46;243.57;650.0;0.72
DOAS;193.70;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%49;193.91;193.57;190.75;;;197.11;202.11;205.62;625.0;1.57
ENKAI;30.34;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;30.45;30.16;30.19;29.91;29.56;30.38;30.57;30.81;155.0;0.57
RALYH;15.89;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%38;16.01;15.58;15.53;15.31;15.14;16.30;16.83;17.41;145.0;0.38
BTCIM;4.87;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%61;4.89;4.84;4.15;3.57;3.09;5.10;6.19;7.57;130.0;0.61
AEFES;11.17;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%54;11.18;11.15;11.15;10.96;10.72;11.29;11.42;11.59;125.0;0.76
GRTHO;42.95;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;47.30;26.30;41.15;40.04;39.15;45.02;47.66;50.56;125.0;0.26
MPARK;174.15;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%61;174.90;172.38;159.73;143.00;129.47;186.79;217.97;257.63;125.0;0.42
TCELL;50.86;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%59;51.00;50.73;50.81;50.38;50.04;51.50;52.30;53.31;125.0;1.1
TUPRS;121.03;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%57;121.18;120.90;121.00;119.70;118.65;123.10;125.53;128.61;125.0;1.07
BSOKE;2.92;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%68;2.94;2.90;2.74;2.42;2.15;3.28;3.89;4.67;120.0;0.73
CCOLA;36.25;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%55;36.25;36.24;36.09;35.48;34.60;36.71;37.46;38.69;115.0;0.76
GUBRF;368.75;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%48;369.20;368.01;366.22;362.64;359.75;372.00;378.66;387.14;115.0;0.61
OTKAR;419.42;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%64;419.47;419.34;412.56;396.35;380.13;432.62;465.04;502.41;115.0;0.54
