Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
RALYH;11.39;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;11.41;11.34;10.72;9.83;9.11;12.16;13.83;15.94;660.0;0.42
TTRAK;279.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;279.44;278.07;270.31;264.09;259.07;280.36;291.94;306.67;660.0;0.47
AKSEN;30.38;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%33;30.40;30.34;30.03;29.71;29.45;30.55;31.15;31.91;650.0;0.68
CANTE;3.03;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;3.05;2.96;3.01;2.94;2.84;3.08;3.17;3.31;650.0;0.36
DOAS;95.92;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%26;95.95;95.90;94.60;92.98;91.68;97.21;100.22;104.04;650.0;1.24
MIATK;7.94;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;8.33;7.61;7.91;7.85;;7.95;7.98;8.02;640.0;1.19
BTCIM;1.19;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;1.20;1.19;1.18;1.16;1.14;1.20;1.23;1.27;630.0;1.82
THYAO;142.62;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%37;142.74;142.47;139.86;136.58;133.93;145.16;151.28;159.05;630.0;0.74
ZOREN;2.79;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%20;2.80;2.78;2.78;2.76;2.74;2.80;2.81;2.83;620.0;0.77
DAPGM;3.96;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%42;3.98;3.93;3.92;3.82;3.74;4.07;4.25;4.48;615.0;0.77
CIMSA;13.62;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%36;13.79;13.36;13.46;13.20;12.98;13.89;14.38;15.01;145.0;0.63
EKGYO;7.07;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%44;7.13;7.01;7.04;6.84;6.68;7.36;7.73;8.20;145.0;1.04
ISMEN;9.60;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%46;9.63;9.59;9.57;9.28;8.88;9.85;10.20;10.76;135.0;2.61
