Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ASELS;138.42;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;138.64;138.32;127.31;118.76;111.86;141.12;157.04;177.29;670.0;2.09
EGEEN;9300.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;9323.19;9284.20;;;;9408.07;9492.91;9552.50;670.0;1.47
KUYAS;38.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;38.05;37.93;37.77;37.32;36.95;38.50;39.34;40.42;670.0;0.71
DAPGM;7.96;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%70;7.98;7.94;7.92;7.76;7.56;8.03;8.14;8.28;660.0;1.0
TUKAS;2.51;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;2.64;2.50;2.50;2.41;2.35;2.64;2.80;3.00;660.0;13.0
TKFEN;134.66;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;134.75;134.54;126.68;115.08;103.48;141.03;164.23;190.96;650.0;0.69
GRSEL;293.67;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;294.58;292.37;280.42;271.92;265.05;294.17;310.01;330.16;640.0;0.7
KTLEV;6.65;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;6.68;6.60;6.50;6.30;6.13;6.83;7.20;7.68;640.0;0.53
EFOR;14.83;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%66;14.84;14.77;13.83;13.21;12.71;15.99;17.46;19.09;615.0;0.1
ENKAI;63.11;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;63.21;62.95;60.98;58.81;57.05;64.49;68.54;73.68;155.0;0.58
QUAGR;5.35;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%58;5.37;5.29;5.03;4.73;4.49;5.52;6.08;6.80;155.0;0.33
TUREX;40.30;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%72;40.39;40.05;34.64;31.08;28.21;40.38;47.00;55.42;155.0;0.36
BRSAN;388.25;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%41;389.09;387.42;387.75;;;396.52;403.41;408.25;145.0;1.01
BRYAT;2106.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;2115.38;2096.01;2052.32;1954.55;1830.00;2121.00;2189.68;2274.65;145.0;0.94
GSRAY;1.58;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%43;1.59;1.57;1.57;1.55;1.51;1.59;1.62;1.67;145.0;0.79
SOKM;38.74;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%28;38.96;38.61;38.44;38.09;37.58;38.79;39.23;39.94;145.0;1.69
IZENR;6.70;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;6.79;6.53;6.60;6.33;6.05;6.95;7.50;8.14;135.0;0.53
MPARK;335.00;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;335.45;333.93;333.31;331.63;329.94;335.39;338.75;342.63;130.0;0.42
TOASO;195.80;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;196.47;195.18;194.22;190.34;185.40;196.95;199.68;203.05;130.0;1.08
TTKOM;54.20;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;54.32;54.11;53.39;52.54;51.33;54.24;55.30;57.00;130.0;1.33
BSOKE;19.15;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%57;19.17;19.14;17.94;17.04;16.31;19.40;21.08;23.23;125.0;2.0
RALYH;111.90;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%64;111.96;111.74;100.28;91.05;83.59;115.20;132.40;154.27;125.0;0.37
TABGD;168.27;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%59;168.99;167.19;168.27;167.58;166.59;168.97;169.83;171.21;120.0;0.66
ECILC;43.15;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%51;43.16;43.13;43.07;42.89;42.63;43.25;43.48;43.84;115.0;0.85
SKBNK;5.10;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%60;5.11;5.09;4.88;4.69;4.49;5.12;5.50;5.94;115.0;0.62
KCAER;13.37;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%48;13.47;13.24;13.16;12.68;12.29;13.94;14.84;15.98;110.0;0.83
ALARK;96.30;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%48;96.31;96.29;93.89;90.59;87.29;97.98;104.58;112.19;105.0;1.0
BTCIM;5.18;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%41;5.43;5.14;5.14;4.96;4.81;5.43;5.77;6.20;105.0;6.25
DOHOL;15.37;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%54;15.39;15.35;15.04;14.62;14.02;15.46;15.98;16.82;105.0;0.83
