Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ANSGR;4.34;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%34;4.36;4.31;4.32;4.27;4.20;4.36;4.40;4.45;650.0;0.7
MIATK;8.84;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%62;9.60;8.19;8.77;8.50;8.11;9.04;9.38;9.92;650.0;1.17
ARCLK;125.04;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%40;125.07;125.00;124.89;120.42;114.07;129.36;134.88;143.81;635.0;0.86
QUAGR;6.36;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%42;6.38;6.33;6.14;;;6.41;6.62;6.77;605.0;0.49
BIMAS;137.65;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;138.52;136.50;137.61;134.83;132.58;142.10;147.28;153.87;155.0;0.75
AKSA;6.24;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%33;6.26;6.22;5.97;5.62;;6.25;6.44;6.64;145.0;0.8
BTCIM;1.28;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;1.29;1.25;1.26;1.25;1.23;1.29;1.31;1.35;145.0;0.46
RALYH;7.10;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%52;7.15;6.97;7.01;6.83;6.65;7.24;7.61;8.03;140.0;0.36
KONTR;27.09;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;27.28;26.72;26.41;25.70;25.13;27.56;28.87;30.55;135.0;0.5
MAGEN;5.28;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%68;5.34;5.20;5.22;5.01;4.84;5.55;5.94;6.44;135.0;0.8
MAVI;13.46;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%37;13.84;13.07;13.10;12.88;12.69;13.88;14.42;15.00;135.0;0.95
MGROS;167.85;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;169.27;166.39;160.44;154.33;149.39;170.30;181.68;196.15;135.0;0.97
YEOTK;21.23;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;22.38;19.59;20.84;19.98;19.28;22.23;23.83;25.87;135.0;0.7
ASELS;28.54;AL (TAKİP);YÜKSELİŞ;VOLATİLİTE;%47;28.68;28.47;28.29;28.02;27.65;28.55;28.88;29.41;130.0;2.1
ASTOR;62.48;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%77;66.80;58.89;50.86;43.67;37.86;75.88;92.91;111.73;125.0;1.2
GENIL;52.03;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%39;54.23;48.35;51.11;50.53;50.07;53.09;54.45;55.94;125.0;0.6
ECILC;29.38;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%53;29.39;29.37;28.82;28.06;26.97;29.57;30.51;32.03;120.0;0.42
SASA;6.07;AL (TAKİP);YÜKSELİŞ;VOLATİLİTE;%45;6.16;6.06;6.05;5.95;5.80;6.16;6.29;6.50;120.0;8.39
AEFES;5.91;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%54;5.93;5.88;5.90;5.72;5.58;6.19;6.52;6.95;115.0;0.77
CCOLA;18.28;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%41;18.34;18.21;18.06;17.77;17.54;18.52;19.06;19.74;115.0;0.94
ISCTR;5.25;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%50;5.28;5.21;5.03;4.79;4.60;5.40;5.84;6.39;115.0;0.64
SISE;43.75;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%34;43.81;43.70;42.73;41.31;;43.84;44.62;45.40;115.0;1.16
ULKER;34.02;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%47;34.36;33.62;33.68;33.26;32.67;34.10;34.61;35.45;115.0;0.85
YKBNK;9.88;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;9.92;9.86;9.82;9.55;9.29;10.14;10.67;11.27;115.0;1.47
PGSUS;102.81;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%45;103.26;102.44;102.43;100.79;98.70;103.58;104.73;106.15;110.0;1.21
SOKM;28.81;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%40;29.33;28.51;28.41;27.60;26.94;29.72;31.23;33.15;110.0;1.75
ALARK;69.00;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%56;69.15;68.82;68.71;66.07;;70.78;72.24;73.69;105.0;0.82
ENKAI;26.93;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%50;27.03;26.76;26.41;;;27.46;28.28;28.86;105.0;0.58
FROTO;48.35;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%57;48.39;48.34;46.52;42.84;39.88;52.45;59.29;68.00;105.0;3.01
TOASO;154.71;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%48;154.74;154.68;151.24;146.19;139.01;156.28;162.52;172.61;105.0;1.14
TTRAK;245.03;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%40;245.18;244.71;240.72;233.21;;246.62;250.76;254.90;105.0;0.47
TUPRS;60.19;AL (TAKİP);YÜKSELİŞ;VOLATİLİTE;%46;60.22;60.16;58.24;53.43;49.54;66.02;74.99;86.39;100.0;0.99
AGHOL;9.36;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%58;9.38;9.35;9.33;9.16;8.91;9.50;9.71;10.05;95.0;1.29
AKBNK;15.49;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%35;15.50;15.48;14.98;14.33;;15.50;15.86;16.22;95.0;2.0
DOHOL;8.85;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%34;8.87;8.83;8.67;;;9.00;9.26;9.44;95.0;0.73
EGEEN;5153.95;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%23;5221.04;5111.73;5111.73;5025.91;4965.64;5221.04;;;95.0;1.59
ISMEN;10.05;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%45;10.11;10.03;9.86;9.54;;10.12;10.29;10.47;95.0;2.23
KCHOL;70.99;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%37;71.11;70.82;68.61;;;71.24;73.30;74.75;95.0;0.66
SAHOL;37.60;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%28;37.64;37.55;36.62;35.19;;37.74;38.53;39.32;95.0;0.8
TSKB;4.43;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%23;4.50;4.42;4.37;4.20;;4.50;4.60;4.69;95.0;7.0
BRSAN;96.55;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%46;96.76;96.34;93.63;89.64;83.97;97.61;102.54;110.50;85.0;1.0
TKFEN;33.97;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%25;34.14;33.73;33.48;;;34.78;35.79;36.51;85.0;0.7
DOAS;88.31;SAT;DÜŞÜŞ;DÜZELTME;%22;91.31;87.70;87.70;81.86;75.13;91.31;94.23;97.15;80.0;4.9
GARAN;21.90;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%40;22.03;21.83;21.54;20.56;;22.31;22.85;23.39;75.0;1.8
GESAN;67.90;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%36;67.98;67.82;66.84;65.12;62.68;68.55;70.67;74.10;75.0;1.0
