Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
BRYAT;1872.18;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;1872.41;1871.95;1726.46;1552.59;1412.06;2007.50;2331.42;2743.46;650.0;1.03
THYAO;260.73;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;261.36;259.85;229.80;209.33;192.79;262.88;301.01;349.51;650.0;0.72
FENER;2.51;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%56;2.52;2.51;2.37;2.23;2.11;2.60;2.87;3.21;645.0;2.94
BIMAS;218.35;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;219.03;217.45;209.15;197.64;188.34;227.75;249.19;276.46;155.0;0.75
CCOLA;30.24;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;30.36;30.10;28.31;26.96;25.86;30.49;33.01;36.22;155.0;0.87
PGSUS;188.23;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%65;188.66;187.88;165.67;151.71;140.42;188.25;214.27;247.38;155.0;1.22
TTRAK;656.88;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;657.94;654.64;594.63;526.44;471.32;704.86;831.90;993.51;155.0;0.48
TURSG;2.20;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;2.23;2.17;2.00;1.85;1.73;2.25;2.54;2.91;155.0;0.94
BRSAN;316.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;316.18;315.83;282.99;243.58;211.73;346.70;420.13;513.53;145.0;1.06
MPARK;119.15;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;120.47;116.05;109.39;102.28;96.52;120.89;134.15;151.01;145.0;0.43
ALARK;108.65;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%62;108.77;108.51;99.68;91.93;85.66;112.21;126.64;145.01;140.0;0.8
DOAS;199.12;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%51;199.52;198.86;172.46;155.97;142.63;229.86;268.95;312.10;140.0;1.5
ECILC;42.38;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;42.42;42.32;38.99;36.83;35.08;42.48;46.50;51.61;140.0;0.64
GARAN;43.16;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%50;43.40;43.03;39.85;37.21;35.08;44.10;49.01;55.25;140.0;1.79
MAVI;21.90;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;21.97;21.83;19.94;18.52;17.37;22.24;24.89;28.26;140.0;0.99
OTKAR;319.56;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%60;320.35;318.10;294.54;270.82;251.65;332.88;377.06;433.27;140.0;0.54
ANSGR;7.15;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%33;7.35;6.80;6.56;6.05;5.63;7.40;8.36;9.59;135.0;0.57
BSOKE;1.17;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;1.19;1.16;1.13;1.08;1.04;1.20;1.29;1.40;135.0;1.07
DAPGM;7.79;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%64;7.89;7.67;6.95;6.28;5.73;8.05;9.31;10.91;135.0;0.81
MGROS;318.18;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;319.27;317.06;286.34;263.85;245.68;322.68;364.58;417.86;135.0;0.97
OYAKC;16.02;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%58;16.09;15.91;14.26;13.06;12.10;16.18;18.41;21.23;135.0;0.57
TSPOR;3.58;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;3.60;3.55;3.47;3.19;2.97;3.91;4.43;5.08;135.0;0.81
YEOTK;45.24;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;45.79;44.47;42.93;37.99;33.99;50.92;60.13;71.84;135.0;0.71
AEFES;10.45;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;10.52;10.36;9.50;8.84;8.31;10.56;11.78;13.34;130.0;0.75
ASELS;39.01;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;39.03;39.00;35.77;33.42;31.51;39.58;43.98;49.56;130.0;1.42
