Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
TSKB;9.52;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;9.55;9.47;8.98;8.63;8.35;9.54;10.19;11.02;670.0;0.6
SISE;50.61;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;50.63;50.59;49.75;48.92;48.25;51.09;52.64;54.61;660.0;1.05
FROTO;86.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;86.55;86.47;83.14;80.43;78.25;87.51;92.55;98.95;650.0;1.75
GSRAY;1.85;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;1.85;1.85;1.85;1.81;1.78;1.91;1.97;2.06;650.0;0.0
KRDMD;28.78;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;28.80;28.76;27.99;27.19;26.55;29.28;30.77;32.65;650.0;1.0
SKBNK;4.08;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;4.09;4.08;4.05;4.03;4.01;4.10;4.15;4.22;650.0;1.75
TCELL;66.10;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;66.20;66.01;63.52;61.58;60.02;66.66;70.27;74.87;650.0;1.13
TOASO;230.11;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;230.14;230.08;222.44;217.03;212.66;231.19;241.27;254.10;650.0;1.0
ECILC;49.22;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;49.24;49.20;48.33;46.84;45.63;50.73;53.51;57.04;640.0;0.64
HEKTS;6.88;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%38;6.90;6.88;6.84;6.79;6.70;6.90;6.98;7.09;640.0;42.01
BTCIM;3.75;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%58;3.75;3.74;3.74;3.72;3.70;3.77;3.82;3.87;635.0;0.94
TUPRS;129.46;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%48;129.49;129.44;127.07;124.70;122.78;130.90;135.31;140.92;635.0;1.04
BSOKE;3.32;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;3.35;3.28;3.31;3.29;3.27;3.35;3.40;3.46;630.0;0.92
TRMET;51.40;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;51.59;51.25;50.77;49.67;48.78;52.55;54.60;57.22;630.0;1.27
VAKBN;14.44;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;14.46;14.41;14.04;13.51;;14.46;14.76;15.05;630.0;0.67
ASELS;53.29;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%48;53.40;53.25;51.94;50.82;49.91;53.74;55.83;58.48;625.0;2.34
DAPGM;5.11;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%56;5.12;5.09;5.02;4.93;4.84;5.12;5.30;5.50;625.0;0.51
TUKAS;2.88;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%57;2.96;2.88;2.81;2.72;2.64;2.96;3.13;3.35;625.0;31.59
ANSGR;15.75;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%48;15.85;15.55;15.05;14.17;;15.75;16.24;16.73;615.0;0.53
BIMAS;380.36;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;380.84;379.74;369.72;356.39;345.62;391.26;416.09;447.67;155.0;0.76
BRYAT;3005.61;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;3009.19;3002.04;2839.41;2735.11;2650.82;3008.00;3202.31;3449.48;155.0;1.0
EGEEN;14571.89;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;14595.26;14556.11;13871.37;13227.40;12706.93;14912.32;16112.05;17638.19;155.0;1.48
VESTL;89.75;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;90.20;89.20;80.12;74.17;69.36;100.84;114.96;130.54;155.0;0.82
GENIL;60.95;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%73;62.82;57.81;59.04;56.88;55.14;62.52;66.54;71.64;150.0;0.6
AGHOL;25.77;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;25.83;25.70;24.92;23.91;23.10;26.55;28.42;30.81;145.0;0.89
BRSAN;688.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%45;688.48;687.54;672.10;659.00;645.90;688.30;714.50;744.69;145.0;1.04
