Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
HEKTS;4.31;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;4.32;4.29;4.11;3.91;3.75;4.44;4.82;5.29;670.0;0.5
AEFES;17.28;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;17.32;17.22;16.92;16.48;16.13;17.64;18.46;19.51;660.0;0.67
TUKAS;3.05;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;3.06;3.04;2.97;2.73;;3.15;3.29;3.42;660.0;1.0
CANTE;2.18;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;2.19;2.14;2.09;1.99;1.88;2.23;2.45;2.70;650.0;0.25
CCOLA;51.70;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;51.73;51.67;51.23;50.55;49.59;51.91;52.75;54.10;650.0;1.0
OYAKC;23.38;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;23.38;23.37;23.10;22.80;22.51;23.46;24.04;24.72;650.0;0.63
SASA;3.40;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;3.41;3.38;3.36;3.32;3.27;3.41;3.49;3.59;650.0;0.5
GSRAY;1.39;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;1.40;1.38;1.38;1.35;1.33;1.40;1.42;1.46;640.0;1.0
KRDMD;28.34;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%51;28.37;28.31;27.69;26.99;26.42;28.82;30.13;31.79;635.0;1.0
ASTOR;106.25;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%48;106.40;106.12;102.99;100.18;97.91;107.53;112.77;119.42;615.0;1.13
PASEU;88.00;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%55;88.43;87.86;79.16;68.25;59.43;96.80;117.13;142.99;615.0;3.07
PATEK;26.90;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%55;27.05;26.84;26.15;24.29;22.79;29.16;32.63;37.04;615.0;2.5
SISE;40.22;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;40.31;40.13;39.05;38.07;37.28;40.64;42.47;44.79;155.0;1.0
DOHOL;16.97;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%62;16.98;16.95;16.55;16.19;15.89;17.13;17.81;18.67;145.0;0.87
PGSUS;274.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%43;274.74;273.33;270.08;267.34;265.13;274.50;279.60;286.09;145.0;1.1
TCELL;95.46;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%35;95.53;95.38;95.41;95.02;94.70;96.05;96.78;97.71;145.0;0.93
AGHOL;30.54;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%52;30.57;30.51;30.30;29.40;28.68;31.74;33.40;35.52;140.0;1.0
