Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ASELS;43.21;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;43.36;43.15;42.80;42.23;41.77;43.73;44.80;46.15;670.0;2.38
CCOLA;36.92;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;37.16;36.66;36.81;36.18;35.66;37.84;39.02;40.52;670.0;0.92
AGHOL;22.75;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;22.84;22.66;22.48;22.24;22.00;22.77;23.25;23.80;660.0;0.91
ISMEN;31.80;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%52;32.27;31.60;31.52;;;33.19;34.50;35.42;635.0;2.43
REEDR;20.18;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%66;20.66;19.62;19.14;17.44;15.73;21.24;24.64;28.56;625.0;0.86
AEFES;10.88;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;10.92;10.83;10.78;;;10.88;10.96;11.02;155.0;0.71
SOKM;61.49;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;61.72;61.36;61.00;60.70;60.46;62.05;62.76;63.54;155.0;1.82
TUPRS;118.97;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;119.25;118.71;118.81;117.93;117.22;120.24;121.88;123.97;155.0;1.1
FENER;4.35;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%57;4.36;4.35;3.88;3.45;3.10;4.58;5.39;6.42;130.0;1.38
EGEEN;8949.86;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%54;8952.18;8948.29;8351.12;7593.12;6835.13;9288.97;10804.96;12552.20;115.0;1.48
OTKAR;400.54;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%60;400.72;400.19;399.08;385.43;374.40;421.15;446.58;478.93;115.0;0.53
SKBNK;5.35;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%61;5.35;5.34;5.01;4.41;3.92;5.99;7.11;8.55;115.0;0.79
BIMAS;274.26;SAT;DÜŞÜŞ;COŞKULU RALLİ;%52;274.33;270.77;270.77;268.27;265.76;274.33;278.86;;105.0;0.02
BRSAN;903.40;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%54;903.88;902.93;816.26;674.94;560.73;1044.70;1307.98;1642.89;105.0;1.02
DOHOL;13.83;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%54;13.84;13.83;13.81;13.72;13.64;13.95;14.12;14.33;105.0;1.72
MAVI;24.39;SAT;DÜŞÜŞ;COŞKULU RALLİ;%57;25.02;24.29;24.29;23.78;23.27;25.02;25.95;;105.0;6.38
MPARK;162.72;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%60;163.32;161.30;151.74;136.54;124.24;176.33;204.67;240.71;105.0;0.43
SASA;5.75;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%50;5.96;5.64;5.64;5.12;4.51;5.96;6.22;6.48;105.0;1.98
BSOKE;2.62;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%64;2.62;2.61;2.42;2.15;1.88;2.74;3.28;3.89;95.0;0.56
DAPGM;11.75;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%62;11.77;11.73;10.16;8.87;7.83;12.24;14.65;17.70;95.0;0.78
DOAS;197.62;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%49;200.35;196.59;196.59;192.82;188.15;200.35;205.72;212.56;95.0;2.65
GSRAY;2.00;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%52;2.00;1.99;1.94;;;2.00;2.05;2.09;95.0;0.5
KTLEV;4.06;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%57;4.14;3.90;3.97;3.87;3.79;4.13;4.32;4.55;95.0;0.51
KUYAS;14.47;SAT;DÜŞÜŞ;COŞKULU RALLİ;%48;15.03;14.40;14.40;13.96;13.51;15.03;15.84;;95.0;7.4
ULKER;71.63;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%54;72.16;70.61;70.61;68.68;65.57;72.16;73.72;75.94;95.0;0.52
TABGD;161.13;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%60;161.25;160.97;153.28;139.73;;163.92;171.39;178.87;90.0;0.71
